scenario_id,local_seed,category,policy,first_boundary_gain_h,second_boundary_gain_h,start_count_delta,assignment_change_delta
initial_stagger_perm_1,11,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,12,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,13,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,14,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,15,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,16,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,17,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,18,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_1,19,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_2,0,initial_health,guarded_blend,374.0,-5.0,8,8
initial_stagger_perm_2,1,initial_health,guarded_blend,210.0,51.0,13,13
initial_stagger_perm_2,2,initial_health,guarded_blend,239.0,21.0,6,6
initial_stagger_perm_2,3,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_2,4,initial_health,guarded_blend,221.0,45.0,4,4
initial_stagger_perm_2,5,initial_health,guarded_blend,47.0,-4.0,2,2
initial_stagger_perm_2,6,initial_health,guarded_blend,318.0,-1.0,6,6
initial_stagger_perm_2,7,initial_health,guarded_blend,239.0,0.0,2,2
initial_stagger_perm_2,8,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_2,9,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_2,10,initial_health,guarded_blend,100.0,-3.0,2,2
initial_stagger_perm_2,11,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_2,12,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_2,13,initial_health,guarded_blend,277.0,26.0,10,10
initial_stagger_perm_2,14,initial_health,guarded_blend,246.0,54.0,9,9
initial_stagger_perm_2,15,initial_health,guarded_blend,225.0,-3.0,4,4
initial_stagger_perm_2,16,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_2,17,initial_health,guarded_blend,278.0,0.0,4,4
initial_stagger_perm_2,18,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_2,19,initial_health,guarded_blend,317.0,24.0,8,8
initial_stagger_perm_3,0,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,1,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,2,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,3,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,4,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,5,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,6,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,7,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,8,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,9,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,10,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,11,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,12,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,13,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,14,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,15,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,16,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,17,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,18,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_3,19,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,0,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,1,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,2,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,3,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,4,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,5,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,6,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,7,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,8,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,9,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,10,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,11,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,12,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,13,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,14,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,15,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,16,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,17,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,18,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_4,19,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,0,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,1,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,2,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,3,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,4,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,5,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,6,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,7,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,8,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,9,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,10,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,11,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,12,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,13,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,14,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,15,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,16,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,17,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,18,initial_health,guarded_blend,0.0,0.0,0,0
initial_stagger_perm_5,19,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,0,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,1,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,2,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,3,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,4,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,5,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,6,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,7,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,8,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,9,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,10,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,11,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,12,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,13,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,14,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,15,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,16,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,17,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,18,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_0,19,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,0,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,1,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,2,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,3,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,4,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,5,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,6,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,7,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,8,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,9,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,10,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,11,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,12,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,13,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,14,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,15,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,16,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,17,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,18,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_1,19,initial_health,guarded_blend,0.0,0.0,0,0
initial_zuo_one_aged_stack_2,0,initial_health,guarded_blend,842.0,674.0,92,92
initial_zuo_one_aged_stack_2,1,initial_health,guarded_blend,692.0,708.0,78,78
initial_zuo_one_aged_stack_2,2,initial_health,guarded_blend,593.0,581.0,71,71
initial_zuo_one_aged_stack_2,3,initial_health,guarded_blend,780.0,611.0,76,76
initial_zuo_one_aged_stack_2,4,initial_health,guarded_blend,808.0,700.0,76,76
initial_zuo_one_aged_stack_2,5,initial_health,guarded_blend,692.0,698.0,84,84
initial_zuo_one_aged_stack_2,6,initial_health,guarded_blend,752.0,669.0,77,77
initial_zuo_one_aged_stack_2,7,initial_health,guarded_blend,787.0,603.0,79,79
initial_zuo_one_aged_stack_2,8,initial_health,guarded_blend,691.0,543.0,67,67
initial_zuo_one_aged_stack_2,9,initial_health,guarded_blend,764.0,503.0,64,64
initial_zuo_one_aged_stack_2,10,initial_health,guarded_blend,926.0,708.0,81,81
initial_zuo_one_aged_stack_2,11,initial_health,guarded_blend,863.0,636.0,78,78
initial_zuo_one_aged_stack_2,12,initial_health,guarded_blend,809.0,623.0,76,76
initial_zuo_one_aged_stack_2,13,initial_health,guarded_blend,747.0,643.0,75,75
initial_zuo_one_aged_stack_2,14,initial_health,guarded_blend,766.0,740.0,88,88
initial_zuo_one_aged_stack_2,15,initial_health,guarded_blend,725.0,728.0,78,78
initial_zuo_one_aged_stack_2,16,initial_health,guarded_blend,750.0,540.0,61,61
initial_zuo_one_aged_stack_2,17,initial_health,guarded_blend,779.0,771.0,77,77
initial_zuo_one_aged_stack_2,18,initial_health,guarded_blend,787.0,789.0,76,76
initial_zuo_one_aged_stack_2,19,initial_health,guarded_blend,709.0,608.0,73,73
initial_equal_fresh,0,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,1,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,2,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,3,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,4,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,5,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,6,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,7,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,8,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,9,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,10,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,11,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,12,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,13,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,14,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,15,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,16,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,17,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,18,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_fresh,19,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,0,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,1,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,2,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,3,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,4,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,5,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,6,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,7,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,8,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,9,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,10,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,11,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,12,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,13,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,14,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,15,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,16,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,17,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,18,initial_health,guarded_blend,0.0,0.0,0,0
initial_equal_midlife,19,initial_health,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_1,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_2,0,heterogeneity,guarded_blend,374.0,-5.0,8,8
heterogeneity_current_perm_2,1,heterogeneity,guarded_blend,210.0,51.0,13,13
heterogeneity_current_perm_2,2,heterogeneity,guarded_blend,239.0,21.0,6,6
heterogeneity_current_perm_2,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_2,4,heterogeneity,guarded_blend,221.0,45.0,4,4
heterogeneity_current_perm_2,5,heterogeneity,guarded_blend,47.0,-4.0,2,2
heterogeneity_current_perm_2,6,heterogeneity,guarded_blend,318.0,-1.0,6,6
heterogeneity_current_perm_2,7,heterogeneity,guarded_blend,239.0,0.0,2,2
heterogeneity_current_perm_2,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_2,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_2,10,heterogeneity,guarded_blend,100.0,-3.0,2,2
heterogeneity_current_perm_2,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_2,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_2,13,heterogeneity,guarded_blend,277.0,26.0,10,10
heterogeneity_current_perm_2,14,heterogeneity,guarded_blend,246.0,54.0,9,9
heterogeneity_current_perm_2,15,heterogeneity,guarded_blend,225.0,-3.0,4,4
heterogeneity_current_perm_2,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_2,17,heterogeneity,guarded_blend,278.0,0.0,4,4
heterogeneity_current_perm_2,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_2,19,heterogeneity,guarded_blend,317.0,24.0,8,8
heterogeneity_current_perm_3,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_3,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_4,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_current_perm_5,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,14,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_identical,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,1,heterogeneity,guarded_blend,169.0,0.0,4,4
heterogeneity_gp_re_low_perm_0,2,heterogeneity,guarded_blend,69.0,-1.0,2,2
heterogeneity_gp_re_low_perm_0,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,12,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,13,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,14,heterogeneity,guarded_blend,12.0,7.0,2,2
heterogeneity_gp_re_low_perm_0,15,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,16,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,17,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,18,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_0,19,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,0,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,1,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,2,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,3,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,4,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,5,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,6,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,7,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,8,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,9,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,10,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,11,heterogeneity,guarded_blend,0.0,0.0,0,0
heterogeneity_gp_re_low_perm_1,12,heterogeneity,guarded_blend,0.0,0.0,0,0
