policy,first_boundary_crossed,second_boundary_crossed,time_to_first_boundary_h,time_to_second_boundary_h,post_first_n_plus_one_reserve_h,first_boundary_total_damage_pct,first_boundary_damage_range_pct,final_elapsed_h,final_total_damage_pct,final_damage_range_pct,start_count,assignment_change_count,crossing_order,stack_0_crossing_h,stack_1_crossing_h,stack_2_crossing_h,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct,month,local_seed,simulation_seed
fixed_pair,True,True,969.0,1116.0,147.0,25.36309166929299,1.9190056209793713,1116.0,27.251538539117114,0.907384816211982,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1116.0,969.0,,9.356066464481462,9.401428445423816,8.494043629211834,2025-07,11,1011
order_blend_50,True,True,1165.0,1175.0,10.0,27.83909601561472,0.14834267244887833,1175.0,27.95846129853485,0.1023464110011485,11,9,"(np.int64(0), np.int64(1), np.int64(2))",1165.0,1175.0,,9.353434318992708,9.353686695271644,9.251340284270496,2025-07,11,1011
expected_n_plus_one,True,True,296.0,1182.0,886.0,16.613928533368778,5.849224227001953,1182.0,28.02277113856059,0.05438982265930292,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1182.0,296.0,9.306580851414951,9.355219613071384,9.360970674074254,2025-07,11,1011
fixed_pair,True,True,834.0,1146.0,312.0,23.612731523432874,2.6077085953607293,1146.0,27.680681672911714,0.4129727693213123,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,834.0,1146.0,8.956035877853267,9.36900864717458,9.355637147883867,2025-07,12,1012
order_blend_50,True,True,834.0,1146.0,312.0,23.612731523432874,2.6077085953607293,1146.0,27.680681672911714,0.4129727693213123,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,834.0,1146.0,8.956035877853267,9.36900864717458,9.355637147883867,2025-07,12,1012
expected_n_plus_one,True,True,214.0,1146.0,932.0,15.257755531044552,7.1974566300193015,1146.0,27.66629615688923,0.4011900004132265,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1146.0,214.0,8.955810374007589,9.353485408460827,9.357000374420815,2025-07,12,1012
fixed_pair,True,True,822.0,1154.0,332.0,23.43282909244566,2.768061088936993,1154.0,27.602818629814514,0.47550926607392796,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,822.0,1154.0,8.884037842635742,9.359233678469105,9.35954710870967,2025-07,13,1013
order_blend_50,True,True,822.0,1154.0,332.0,23.43282909244566,2.768061088936993,1154.0,27.602818629814514,0.47550926607392796,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,822.0,1154.0,8.884037842635742,9.359233678469105,9.35954710870967,2025-07,13,1013
expected_n_plus_one,True,True,229.0,1157.0,928.0,15.45033065336874,7.0006261098953715,1157.0,27.611340221791245,0.4609220909846723,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1157.0,229.0,8.897772727642813,9.358694818627486,9.354872675520944,2025-07,13,1013
fixed_pair,True,True,925.0,1141.0,216.0,24.359907204558276,1.872052279326839,1141.0,27.595718784798265,0.470154241621211,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1141.0,925.0,,9.355698961324096,9.354475103771284,8.885544719702885,2025-07,14,1014
order_blend_50,True,True,1022.0,1118.0,96.0,26.14807087882724,1.2086571254489034,1118.0,27.40768502582197,0.6994349378322156,7,5,"(np.int64(1), np.int64(2), np.int64(0))",,1022.0,1118.0,8.673856462035257,9.373291399867473,9.36053716391924,2025-07,14,1014
expected_n_plus_one,True,True,277.0,1116.0,839.0,16.271401730245493,6.175998892555835,1116.0,27.37118859851273,0.6916952291526623,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1116.0,277.0,8.663199382035257,9.35489461118792,9.353094605289552,2025-07,14,1014
fixed_pair,True,True,877.0,1098.0,221.0,24.690934722166674,1.8719457112210893,1098.0,28.171492142431664,0.17442895193098273,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,877.0,1098.0,9.321347327417573,9.354368535665534,9.495776279348556,2025-07,15,1015
order_blend_50,True,True,1095.0,1098.0,3.0,27.971434785844714,0.07608128910670509,1098.0,28.179897730992565,0.2295847860723974,8,6,"(np.int64(0), np.int64(1), np.int64(2))",1095.0,1098.0,,9.353331533711193,9.528075491676885,9.298490705604488,2025-07,15,1015
expected_n_plus_one,True,True,173.0,1098.0,925.0,15.143572111858441,7.30478518282284,1098.0,28.154436369687723,0.2068397574588925,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1098.0,173.0,9.29701183549965,9.503851592958542,9.35357294122953,2025-07,15,1015
fixed_pair,True,True,897.0,1188.0,291.0,23.922583892793114,2.2661169616057526,1188.0,27.64436558750367,0.4353046115656998,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,897.0,1188.0,8.92796098048038,9.353139014977211,9.36326559204608,2025-07,16,1016
order_blend_50,True,True,1017.0,1188.0,171.0,25.34864030856278,1.573035232089624,1188.0,27.64857375130984,0.43744277960374944,5,3,"(np.int64(1), np.int64(2), np.int64(0))",,1017.0,1188.0,8.92796098048038,9.355209010745332,9.36540376008413,2025-07,16,1016
expected_n_plus_one,True,True,342.0,1183.0,841.0,16.646280794872027,5.804526047126952,1183.0,27.58630426948403,0.47740920583258273,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1183.0,342.0,8.877388509055796,9.354118045539854,9.35479771488838,2025-07,16,1016
fixed_pair,True,True,770.0,1092.0,322.0,23.003575619174473,3.198837385666639,1092.0,27.444491195079788,0.6322395724956706,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,770.0,1092.0,8.727755517702663,9.359995090198334,9.356740587178791,2025-07,17,1017
order_blend_50,True,True,770.0,1092.0,322.0,23.003575619174473,3.198837385666639,1092.0,27.444491195079788,0.6322395724956706,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,770.0,1092.0,8.727755517702663,9.359995090198334,9.356740587178791,2025-07,17,1017
expected_n_plus_one,True,True,288.0,1091.0,803.0,16.25086820585132,6.205998238486266,1091.0,27.432447465981205,0.6370521883550193,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1091.0,288.0,8.720775327702663,9.353844622220858,9.357827516057682,2025-07,17,1017
fixed_pair,True,True,928.0,1058.0,130.0,25.231226119310016,2.043296984064053,1058.0,27.54983761523813,0.8552144677270235,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1058.0,928.0,,9.353612465948157,9.525719808508498,8.670505340781475,2025-07,18,1018
order_blend_50,True,True,1079.0,1086.0,7.0,27.99927862933607,0.13064001791390645,1086.0,28.188841938179927,0.07658378242816077,12,10,"(np.int64(2), np.int64(1), np.int64(0))",,1086.0,1079.0,9.349136981856056,9.425720764284216,9.413984192039653,2025-07,18,1018
expected_n_plus_one,True,True,281.0,1079.0,798.0,16.1239122713201,6.338389354277746,1079.0,27.988121431523147,0.21001416790252847,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1079.0,,281.0,9.418795246368932,9.208781078466403,9.360545106687812,2025-07,18,1018
fixed_pair,True,True,806.0,969.0,163.0,23.335945284985804,2.8547301796261015,969.0,26.106360772887584,1.964160353727439,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,806.0,969.0,7.394037049538206,9.354126320083731,9.358197403265645,2025-07,19,1019
order_blend_50,True,True,806.0,969.0,163.0,23.335945284985804,2.8547301796261015,969.0,26.106360772887584,1.964160353727439,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,806.0,969.0,7.394037049538206,9.354126320083731,9.358197403265645,2025-07,19,1019
expected_n_plus_one,True,True,220.0,968.0,748.0,15.49787116884147,6.953495632485927,968.0,26.09684419486345,1.9680831000143808,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,968.0,220.0,7.386994594538207,9.354771905772656,9.355077694552588,2025-07,19,1019
fixed_pair,True,True,1105.0,1249.0,144.0,25.293821099334327,1.8912174046278132,1249.0,26.830117699755895,1.2701930865474225,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1249.0,1105.0,,9.353030328158804,9.373640229072258,8.103447142524836,2025-08,0,2000
order_blend_50,True,True,1320.0,1329.0,9.0,27.998845516264105,0.2254708900655622,1329.0,28.32548317921529,0.25982656329840026,9,7,"(np.int64(1), np.int64(2), np.int64(0))",,1320.0,1329.0,9.292136713742577,9.481383188431735,9.551963277040977,2025-08,0,2000
expected_n_plus_one,True,True,320.0,1293.0,973.0,16.57919489848172,6.122468326307727,1293.0,27.62986976063432,0.7027099610772805,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1293.0,320.0,8.777515945206332,9.372127909144377,9.480225906283613,2025-08,0,2000
fixed_pair,True,True,1047.0,1387.0,340.0,24.48971106188959,1.9186184568686695,1387.0,28.120552829447192,0.043731221216486205,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1387.0,1047.0,1387.0,9.357310060096628,9.401041281313114,9.362201488037448,2025-08,1,2001
order_blend_50,True,True,1375.0,1387.0,12.0,27.827573966880493,0.1659540034701621,1387.0,28.126073761421722,0.14720997717720152,11,9,"(np.int64(1), np.int64(0), np.int64(2))",1387.0,1375.0,,9.458412271712163,9.356459195174597,9.311202294534962,2025-08,1,2001
expected_n_plus_one,True,True,449.0,1387.0,938.0,16.95550783842766,5.616028276133765,1387.0,28.125385097065752,0.08632411482882851,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1387.0,449.0,9.340910646940468,9.427234761769297,9.357239688355987,2025-08,1,2001
fixed_pair,True,True,1095.0,1294.0,199.0,24.479406647896493,1.875349302076561,1294.0,27.255000588826228,0.8209647488528606,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1294.0,1095.0,,9.35909660557904,9.357772126521006,8.53813185672618,2025-08,2,2002
order_blend_50,True,True,1222.0,1297.0,75.0,26.371092383119915,1.1313095580757064,1297.0,27.312965636133143,0.7747058727019329,9,7,"(np.int64(1), np.int64(2), np.int64(0))",,1222.0,1297.0,8.590017495288574,9.364723367990507,9.35822477285406,2025-08,2,2002
expected_n_plus_one,True,True,351.0,1275.0,924.0,16.470947302352968,5.986506253758311,1275.0,27.072312763352596,0.9993583377674984,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1275.0,,351.0,9.355428957231036,8.35876273417703,9.35812107194453,2025-08,2,2002
fixed_pair,True,True,1032.0,1357.0,325.0,23.277071411097822,2.9149189496609855,1357.0,26.90750974081452,1.1556148663532717,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1032.0,1357.0,8.19916890180391,9.354783768157182,9.353557070853425,2025-08,3,2003
order_blend_50,True,True,1032.0,1357.0,325.0,23.277071411097822,2.9149189496609855,1357.0,26.90750974081452,1.1556148663532717,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1032.0,1357.0,8.19916890180391,9.354783768157182,9.353557070853425,2025-08,3,2003
expected_n_plus_one,True,True,291.0,1359.0,1068.0,16.29049109664219,6.160504306554016,1359.0,26.918977870603484,1.1446004979710374,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1359.0,291.0,8.210291497515954,9.353794377600538,9.354891995486991,2025-08,3,2003
fixed_pair,True,True,924.0,1247.0,323.0,23.447899907366136,3.1359714862466372,1247.0,26.821862860885624,1.6411473535975087,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,924.0,1247.0,7.909576930986654,9.550724284584163,9.361561645314808,2025-08,4,2004
order_blend_50,True,True,924.0,1247.0,323.0,23.447899907366136,3.1359714862466372,1247.0,26.821862860885624,1.6411473535975087,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,924.0,1247.0,7.909576930986654,9.550724284584163,9.361561645314808,2025-08,4,2004
expected_n_plus_one,True,True,295.0,1241.0,946.0,15.58734274997179,7.132840154327861,1241.0,26.756119815018234,1.604930153598918,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1241.0,295.0,7.884555592439796,9.382078476539725,9.489485746038714,2025-08,4,2004
fixed_pair,True,True,997.0,1241.0,244.0,23.330268577731896,2.939927912647847,1241.0,27.439206264722046,0.7652478396887599,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,997.0,1241.0,8.640035796032818,9.393886832967649,9.405283635721577,2025-08,5,2005
order_blend_50,True,True,997.0,1241.0,244.0,23.330268577731896,2.939927912647847,1241.0,27.439206264722046,0.7652478396887599,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,997.0,1241.0,8.640035796032818,9.393886832967649,9.405283635721577,2025-08,5,2005
expected_n_plus_one,True,True,379.0,1241.0,862.0,16.136111335406778,6.417689918456448,1241.0,27.460308034857412,0.773941521971274,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1241.0,379.0,8.640035796032818,9.413977318004092,9.406294920820502,2025-08,5,2005
fixed_pair,True,True,1196.0,1509.0,313.0,23.507455455254014,2.6871925692509464,1509.0,27.336741721168973,0.7334117346308098,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1196.0,1509.0,8.623608693253953,9.356112600030258,9.357020427884763,2025-08,6,2006
order_blend_50,True,True,1196.0,1509.0,313.0,23.507455455254014,2.6871925692509464,1509.0,27.336741721168973,0.7334117346308098,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1196.0,1509.0,8.623608693253953,9.356112600030258,9.357020427884763,2025-08,6,2006
expected_n_plus_one,True,True,387.0,1511.0,1124.0,15.927612961800197,6.544477386664041,1511.0,27.34615230093471,0.7382727748670543,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1511.0,387.0,8.627166693253953,9.353546139559748,9.365439468121007,2025-08,6,2006
fixed_pair,True,True,956.0,1152.0,196.0,23.370837501687028,2.8902975669335422,1152.0,27.11315079511349,1.0326329378567536,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,956.0,1152.0,8.35672318423131,9.389356122088063,9.367071488794117,2025-08,7,2007
order_blend_50,True,True,956.0,1152.0,196.0,23.370837501687028,2.8902975669335422,1152.0,27.11315079511349,1.0326329378567536,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,956.0,1152.0,8.35672318423131,9.389356122088063,9.367071488794117,2025-08,7,2007
expected_n_plus_one,True,True,253.0,1150.0,897.0,15.20913958605375,7.242748318529703,1150.0,27.05923469528188,1.0067824646825496,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1150.0,253.0,8.348556992209359,9.355339456891908,9.355338246180615,2025-08,7,2007
fixed_pair,True,True,1373.0,1396.0,23.0,26.11044221184604,1.8721996559844278,1396.0,26.293732679327928,1.7791900240621912,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1396.0,1373.0,,9.359150111480623,9.354622480428873,7.579960087418432,2025-08,8,2008
order_blend_50,True,True,1508.0,1510.0,2.0,27.813097143517076,0.15857353036617106,1510.0,27.913509624445254,0.16090134580142212,13,11,"(np.int64(1), np.int64(2), np.int64(0))",,1508.0,1510.0,9.199592916092554,9.353422446458726,9.360494261893976,2025-08,8,2008
expected_n_plus_one,True,True,433.0,1510.0,1077.0,16.60934660545822,6.02903977614217,1510.0,27.912402993274064,0.3550335539395366,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1510.0,433.0,9.093553930749547,9.370261577835434,9.448587484689083,2025-08,8,2008
fixed_pair,True,True,1164.0,1369.0,205.0,25.256059589790976,1.8706332917417186,1369.0,28.008214151828167,0.06309717302102058,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1164.0,1369.0,9.296030431310491,9.353056116186163,9.359127604331512,2025-08,9,2009
order_blend_50,True,True,1350.0,1380.0,30.0,27.897931812273054,0.23069358660428918,1380.0,28.132048040141843,0.10390003130592973,14,12,"(np.int64(2), np.int64(0), np.int64(1))",1380.0,,1350.0,9.35470427255433,9.336721868140792,9.440621899446722,2025-08,9,2009
expected_n_plus_one,True,True,401.0,1352.0,951.0,17.171058605684593,5.533627381717867,1352.0,27.911744803377065,0.17619924381547314,5,3,"(np.int64(2), np.int64(1), np.int64(0))",,1352.0,401.0,9.190934066854593,9.353677425852405,9.367133310670066,2025-08,9,2009
fixed_pair,True,True,1160.0,1538.0,378.0,23.993124756289564,2.2408041949963584,1538.0,28.05161125547652,0.05613777492646044,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1160.0,1538.0,9.319615288494278,9.375753063420738,9.356242903561503,2025-08,10,2010
order_blend_50,True,True,1531.0,1533.0,2.0,27.963280858939036,0.11065800909109136,1533.0,27.98684752965525,0.09736291894506266,5,3,"(np.int64(0), np.int64(1), np.int64(2))",1531.0,1533.0,,9.362619012365032,9.358972423870247,9.26525609341997,2025-08,10,2010
expected_n_plus_one,True,True,367.0,1540.0,1173.0,16.2314650218482,6.224503508530388,1540.0,28.06122698356095,0.013492124348005063,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1540.0,367.0,9.34517815006738,9.358670274415385,9.357378559078183,2025-08,10,2010
fixed_pair,True,True,1047.0,1350.0,303.0,24.238347125032202,1.9515879055278367,1350.0,27.97948746299923,0.14383068963828194,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1047.0,1350.0,9.240950335151576,9.353756103057798,9.384781024789858,2025-08,11,2011
order_blend_50,True,True,1350.0,1362.0,12.0,27.97299534370606,0.18529723066090753,1362.0,28.06529479283475,0.13619923874606776,6,4,"(np.int64(0), np.int64(1), np.int64(2))",1350.0,1362.0,,9.421144331166467,9.359205369247885,9.284945092420399,2025-08,11,2011
expected_n_plus_one,True,True,312.0,1351.0,1039.0,15.511197905286284,6.943371138144412,1351.0,27.974877994322025,0.09216986447618858,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1351.0,312.0,9.264508951128049,9.35369022758974,9.356678815604237,2025-08,11,2011
fixed_pair,True,True,1079.0,1235.0,156.0,24.81961190908057,1.876565212369755,1235.0,27.786984774925703,0.28657492254700934,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1079.0,1235.0,9.07241311426719,9.3589880368142,9.355583623844312,2025-08,12,2012
order_blend_50,True,True,1216.0,1252.0,36.0,27.5541731425312,0.4324106115276045,1252.0,27.97780103686035,0.3033575696447439,8,6,"(np.int64(2), np.int64(0), np.int64(1))",1252.0,,1216.0,9.354145841588148,9.160148812813729,9.463506382458473,2025-08,12,2012
expected_n_plus_one,True,True,267.0,1240.0,973.0,15.397986848140167,7.0497453338111935,1240.0,27.85370407175295,0.2103177608327904,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1240.0,,267.0,9.355380723860586,9.145062963027796,9.35326038486457,2025-08,12,2012
fixed_pair,True,True,1102.0,1420.0,318.0,24.764526260993254,2.1158042627962654,1420.0,28.209063740620287,0.34087536064222235,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1102.0,1420.0,9.257351726598488,9.59822708724071,9.35348492678109,2025-08,13,2013
order_blend_50,True,True,1408.0,1408.0,0.0,28.100966412201807,0.14075064472473642,1408.0,28.100966412201807,0.14075064472473642,12,10,"(np.int64(0), np.int64(1), np.int64(2))",1408.0,1408.0,,9.354379370468308,9.443668843229117,9.302918198504381,2025-08,13,2013
expected_n_plus_one,True,True,400.0,1413.0,1013.0,16.611709108214356,6.156161671161493,1413.0,28.168996952201752,0.21299270920064295,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1413.0,400.0,9.30033697437617,9.35533029424877,9.513329683576814,2025-08,13,2013
fixed_pair,True,True,946.0,1228.0,282.0,24.52418840649443,1.8899883658636245,1228.0,27.76367000775484,0.33935059267688317,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,946.0,1228.0,9.033060597631186,9.37241119030807,9.358198219815582,2025-08,14,2014
order_blend_50,True,True,1224.0,1272.0,48.0,27.734011372685384,0.36092403601892187,1272.0,28.16569103300536,0.14433833096201631,11,9,"(np.int64(2), np.int64(0), np.int64(1))",1272.0,,1224.0,9.35428195057213,9.333535375735606,9.477873706697622,2025-08,14,2014
expected_n_plus_one,True,True,269.0,1232.0,963.0,16.497153251626955,5.960688376094771,1232.0,27.788108301735136,0.28264164264083647,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1232.0,,269.0,9.354119728876467,9.075673465108915,9.358315107749752,2025-08,14,2014
fixed_pair,True,True,1056.0,1295.0,239.0,25.078766151241933,1.999192072094898,1295.0,27.7763756651024,0.5437934632536052,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1295.0,1056.0,,9.356939335277321,9.481614896539343,8.937821433285738,2025-08,15,2015
order_blend_50,True,True,1315.0,1322.0,7.0,27.943424145042066,0.08234203680084029,1322.0,28.036312625421694,0.027665946507834605,10,8,"(np.int64(0), np.int64(2), np.int64(1))",1315.0,,1322.0,9.354494618056817,9.32707603042852,9.354741976936355,2025-08,15,2015
expected_n_plus_one,True,True,256.0,1298.0,1042.0,15.246042315752007,7.205333267664615,1298.0,27.821819587674952,0.25183403889695377,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1298.0,256.0,9.107451731590398,9.359285770487352,9.3550820855972,2025-08,15,2015
fixed_pair,True,True,940.0,1298.0,358.0,23.288606785825333,2.9170571771034384,1298.0,27.993657977316957,0.09999494060942915,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,940.0,1298.0,9.266021233732681,9.361620569242163,9.36601617434211,2025-08,16,2016
order_blend_50,True,True,940.0,1298.0,358.0,23.288606785825333,2.9170571771034384,1298.0,27.993657977316957,0.09999494060942915,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,940.0,1298.0,9.266021233732681,9.361620569242163,9.36601617434211,2025-08,16,2016
expected_n_plus_one,True,True,341.0,1295.0,954.0,16.119437231796006,6.331858770238405,1295.0,27.962131651149114,0.1040899052453863,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1295.0,341.0,9.251499725498817,9.355589630744204,9.355042294906095,2025-08,16,2016
fixed_pair,True,True,988.0,1377.0,389.0,22.990587616687677,3.217435575684666,1377.0,26.73210690645435,1.3504839305965834,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,988.0,1377.0,8.012316253367366,9.36280018396395,9.356990469123035,2025-08,17,2017
order_blend_50,True,True,988.0,1377.0,389.0,22.990587616687677,3.217435575684666,1377.0,26.73210690645435,1.3504839305965834,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,988.0,1377.0,8.012316253367366,9.36280018396395,9.356990469123035,2025-08,17,2017
expected_n_plus_one,True,True,309.0,1372.0,1063.0,15.620260072532847,6.827861020724314,1372.0,26.694589978368274,1.3659741961706597,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1372.0,309.0,7.987580470840072,9.353554667010732,9.35345484051747,2025-08,17,2017
fixed_pair,True,True,935.0,1314.0,379.0,23.195572307589554,3.0007789463992145,1314.0,26.83015343629496,1.239863239572479,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,935.0,1314.0,8.117100975199683,9.356964214772162,9.356088246323115,2025-08,18,2018
order_blend_50,True,True,935.0,1314.0,379.0,23.195572307589554,3.0007789463992145,1314.0,26.83015343629496,1.239863239572479,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,935.0,1314.0,8.117100975199683,9.356964214772162,9.356088246323115,2025-08,18,2018
