event_id,canonical_row_6104,original_index,health_progress_h,i0_A_per_cm2,ih_A_per_cm2,R_ohm_reported_ohm_cm2,i0_A_per_cm2_monotone,ih_A_per_cm2_monotone,R_ohm_reported_ohm_cm2_monotone
LZW-E000255,255,255,0.0013598834385639509,1.90686e-07,0.002,0.04066,1.90686e-07,0.002,0.04066
LZW-E000256,256,256,0.0013598834385639509,1.90686e-07,0.002,0.04066,1.90686e-07,0.002,0.04066
LZW-E000257,257,257,0.0013598834385639509,1.90686e-07,0.002,0.04066,1.90686e-07,0.002,0.04066
LZW-E000258,258,258,0.0014570179698899473,1.90685e-07,0.002,0.04066,1.90685e-07,0.002,0.04066
LZW-E000259,259,259,0.0014570179698899473,1.90685e-07,0.002,0.04066,1.90685e-07,0.002,0.04066
LZW-E000260,260,260,0.0014570179698899473,1.90685e-07,0.002,0.04066,1.90685e-07,0.002,0.04066
LZW-E000261,261,261,0.0014570179698899473,1.90685e-07,0.002,0.04066,1.90685e-07,0.002,0.04066
LZW-E000262,262,262,0.0014570179698899473,1.90685e-07,0.002,0.04066,1.90685e-07,0.002,0.04066
LZW-E000263,263,263,0.0014570179698899473,1.90685e-07,0.002,0.04066,1.90685e-07,0.002,0.04066
LZW-E000264,264,264,0.0014570179698899473,1.90685e-07,0.002,0.04066,1.90685e-07,0.002,0.04066
LZW-E000265,265,265,0.0014570179698899473,1.90685e-07,0.002,0.04066,1.90685e-07,0.002,0.04066
LZW-E000266,266,266,0.0014570179698899473,1.90685e-07,0.002,0.04066,1.90685e-07,0.002,0.04066
LZW-E000267,267,267,0.0014570179698899473,1.90685e-07,0.002,0.04066,1.90685e-07,0.002,0.04066
LZW-E000268,268,268,0.0014570179698899473,1.90685e-07,0.002,0.04066,1.90685e-07,0.002,0.04066
LZW-E000269,269,269,0.0015541525012159438,1.90684e-07,0.002,0.04066,1.90684e-07,0.002,0.04066
LZW-E000270,270,270,0.0015541525012159438,1.90684e-07,0.002,0.04066,1.90684e-07,0.002,0.04066
LZW-E000271,271,271,0.0015735794074811429,1.90683e-07,0.002,0.04066,1.9068379999999998e-07,0.002,0.04066
LZW-E000272,272,272,0.0015735794074811429,1.90684e-07,0.002,0.04066,1.9068379999999998e-07,0.002,0.04066
LZW-E000273,273,273,0.0015735794074811429,1.90684e-07,0.002,0.04066,1.9068379999999998e-07,0.002,0.04066
LZW-E000274,274,274,0.0015735794074811429,1.90684e-07,0.002,0.04066,1.9068379999999998e-07,0.002,0.04066
LZW-E000275,275,275,0.0015735794074811429,1.90684e-07,0.002,0.04066,1.9068379999999998e-07,0.002,0.04066
LZW-E000276,276,276,0.0016512870325419403,1.90683e-07,0.002,0.04066,1.90683e-07,0.002,0.04066
LZW-E000277,277,277,0.0016512870325419403,1.90683e-07,0.002,0.04066,1.90683e-07,0.002,0.04066
LZW-E000278,278,278,0.0016512870325419403,1.90683e-07,0.002,0.04066,1.90683e-07,0.002,0.04066
LZW-E000279,279,279,0.0016512870325419403,1.90683e-07,0.002,0.04066,1.90683e-07,0.002,0.04066
LZW-E000280,280,280,0.0017484215638653654,1.90682e-07,0.002,0.04067,1.90682e-07,0.002,0.04067
LZW-E000281,281,281,0.0017484215638653654,1.90682e-07,0.002,0.04067,1.90682e-07,0.002,0.04067
LZW-E000282,282,282,0.0017484215638653654,1.90682e-07,0.002,0.04067,1.90682e-07,0.002,0.04067
LZW-E000283,283,283,0.0017484215638653654,1.90682e-07,0.002,0.04067,1.90682e-07,0.002,0.04067
LZW-E000284,284,284,0.0017484215638653654,1.90682e-07,0.002,0.04067,1.90682e-07,0.002,0.04067
LZW-E000285,285,285,0.0017484215638653656,1.90682e-07,0.002,0.04067,1.90682e-07,0.002,0.04067
LZW-E000286,286,286,0.0017484215638653656,1.90682e-07,0.002,0.04067,1.90682e-07,0.002,0.04067
LZW-E000287,287,287,0.001845556095191362,1.90681e-07,0.002,0.04067,1.90681e-07,0.002,0.04067
LZW-E000288,288,288,0.001845556095191362,1.90681e-07,0.002,0.04067,1.90681e-07,0.002,0.04067
LZW-E000289,289,289,0.001845556095191362,1.90681e-07,0.002,0.04067,1.90681e-07,0.002,0.04067
LZW-E000290,290,290,0.001845556095191362,1.90681e-07,0.002,0.04067,1.90681e-07,0.002,0.04067
LZW-E000291,291,291,0.0018649830014565612,1.9068e-07,0.002,0.04067,1.906808e-07,0.002,0.04067
LZW-E000292,292,292,0.0018649830014565612,1.90681e-07,0.002,0.04067,1.906808e-07,0.002,0.04067
LZW-E000293,293,293,0.0018649830014565612,1.90681e-07,0.002,0.04067,1.906808e-07,0.002,0.04067
LZW-E000294,294,294,0.0018649830014565612,1.90681e-07,0.002,0.04067,1.906808e-07,0.002,0.04067
LZW-E000295,295,295,0.0018649830014565612,1.90681e-07,0.002,0.04067,1.906808e-07,0.002,0.04067
LZW-E000296,296,296,0.0019426906265173586,1.9068e-07,0.002,0.04067,1.9068e-07,0.002,0.04067
LZW-E000297,297,297,0.0019426906265173586,1.9068e-07,0.002,0.04067,1.9068e-07,0.002,0.04067
LZW-E000298,298,298,0.0019426906265173586,1.9068e-07,0.002,0.04067,1.9068e-07,0.002,0.04067
LZW-E000299,299,299,0.002039825157843355,1.90679e-07,0.002,0.04068,1.90679e-07,0.002,0.04068
LZW-E000300,300,300,0.002039825157843355,1.90679e-07,0.002,0.04068,1.90679e-07,0.002,0.04068
LZW-E000301,301,301,0.002039825157843355,1.90679e-07,0.002,0.04068,1.90679e-07,0.002,0.04068
LZW-E000302,302,302,0.002039825157843355,1.90679e-07,0.002,0.04068,1.90679e-07,0.002,0.04068
LZW-E000303,303,303,0.002039825157843355,1.90679e-07,0.002,0.04068,1.90679e-07,0.002,0.04068
LZW-E000304,304,304,0.002039825157843355,1.90679e-07,0.002,0.04068,1.90679e-07,0.002,0.04068
LZW-E000305,305,305,0.0021369596891693513,1.90678e-07,0.002,0.04068,1.90678e-07,0.002,0.04068
LZW-E000306,306,306,0.0021369596891693513,1.90678e-07,0.002,0.04068,1.90678e-07,0.002,0.04068
LZW-E000307,307,307,0.0021369596891693513,1.90678e-07,0.002,0.04068,1.90678e-07,0.002,0.04068
LZW-E000308,308,308,0.0021369596891693513,1.90678e-07,0.002,0.04068,1.90678e-07,0.002,0.04068
LZW-E000309,309,309,0.0021369596891693513,1.90678e-07,0.002,0.04068,1.90678e-07,0.002,0.04068
LZW-E000310,310,310,0.0021369596891693513,1.90678e-07,0.002,0.04068,1.90678e-07,0.002,0.04068
LZW-E000311,311,311,0.0021369596891693517,1.90678e-07,0.002,0.04068,1.90678e-07,0.002,0.04068
LZW-E000312,312,312,0.002234094220495348,1.90677e-07,0.002,0.04068,1.90677e-07,0.002,0.04068
LZW-E000313,313,313,0.002234094220495348,1.90677e-07,0.002,0.04068,1.90677e-07,0.002,0.04068
LZW-E000314,314,314,0.002234094220495348,1.90677e-07,0.002,0.04068,1.90677e-07,0.002,0.04068
LZW-E000315,315,315,0.002234094220495348,1.90677e-07,0.002,0.04068,1.90677e-07,0.002,0.04068
LZW-E000316,316,316,0.002234094220495348,1.90677e-07,0.002,0.04068,1.90677e-07,0.002,0.04068
LZW-E000317,317,317,0.0023312287518213446,1.90676e-07,0.002,0.04069,1.90676e-07,0.002,0.04069
LZW-E000318,318,318,0.002868617326448659,1.90676e-07,0.00201,0.04069,1.90674e-07,0.002004761904761905,0.0407
LZW-E000319,319,319,0.002868617326448659,1.90676e-07,0.00201,0.04069,1.90674e-07,0.002004761904761905,0.0407
LZW-E000320,320,320,0.002868617326448659,1.90675e-07,0.00201,0.04069,1.90674e-07,0.002004761904761905,0.0407
LZW-E000321,321,321,0.002868617326448659,1.90674e-07,0.00201,0.0407,1.90674e-07,0.002004761904761905,0.0407
LZW-E000322,322,322,0.002868617326448659,1.90674e-07,0.00201,0.0407,1.90674e-07,0.002004761904761905,0.0407
LZW-E000323,323,323,0.002868617326448659,1.90674e-07,0.00201,0.0407,1.90674e-07,0.002004761904761905,0.0407
LZW-E000324,324,324,0.002868617326448659,1.90674e-07,0.00201,0.0407,1.90674e-07,0.002004761904761905,0.0407
LZW-E000325,325,325,0.002868617326448659,1.90674e-07,0.00201,0.0407,1.90674e-07,0.002004761904761905,0.0407
LZW-E000326,326,326,0.002868617326448659,1.90673e-07,0.00201,0.0407,1.90674e-07,0.002004761904761905,0.0407
LZW-E000327,327,327,0.002868617326448659,1.90673e-07,0.00201,0.0407,1.90674e-07,0.002004761904761905,0.0407
LZW-E000328,328,328,0.002868617326448659,1.90674e-07,0.002,0.0407,1.90674e-07,0.002004761904761905,0.0407
LZW-E000329,329,329,0.002868617326448659,1.9067100000000005e-07,0.002,0.04071,1.90674e-07,0.002004761904761905,0.0407
LZW-E000330,330,330,0.002914035939777323,1.9067e-07,0.002,0.04072,1.9067e-07,0.002004761904761905,0.04072
LZW-E000331,331,331,0.002914035939777323,1.9067e-07,0.002,0.04072,1.9067e-07,0.002004761904761905,0.04072
LZW-E000332,332,332,0.002914035939777323,1.9067e-07,0.002,0.04072,1.9067e-07,0.002004761904761905,0.04072
LZW-E000333,333,333,0.002914035939777323,1.9067e-07,0.002,0.04072,1.9067e-07,0.002004761904761905,0.04072
LZW-E000334,334,334,0.002914035939777323,1.9067e-07,0.002,0.04072,1.9067e-07,0.002004761904761905,0.04072
LZW-E000335,335,335,0.002914035939777323,1.9067e-07,0.002,0.04072,1.9067e-07,0.002004761904761905,0.04072
LZW-E000336,336,336,0.0029140359397773234,1.9067e-07,0.002,0.04072,1.9067e-07,0.002004761904761905,0.04072
LZW-E000337,337,337,0.0029140359397773234,1.9067e-07,0.002,0.04072,1.9067e-07,0.002004761904761905,0.04072
LZW-E000338,338,338,0.00301117047110332,1.90669e-07,0.002,0.04072,1.90669e-07,0.002004761904761905,0.04072
LZW-E000339,339,339,0.005255090869279702,1.90669e-07,0.00201,0.04072,1.90669e-07,0.00201,0.04072
LZW-E000340,340,340,0.005255090869279702,1.90669e-07,0.00201,0.04072,1.90669e-07,0.00201,0.04072
LZW-E000341,341,341,0.005255090869279702,1.90669e-07,0.00201,0.04072,1.90669e-07,0.00201,0.04072
LZW-E000342,342,342,0.005255090869279702,1.90669e-07,0.00201,0.04072,1.90669e-07,0.00201,0.04072
LZW-E000343,343,343,0.005255090869279702,1.90669e-07,0.00201,0.04072,1.90669e-07,0.00201,0.04072
LZW-E000344,344,344,0.005255090869279702,1.90669e-07,0.00201,0.04072,1.90669e-07,0.00201,0.04072
LZW-E000345,345,345,0.005255090869279702,1.90668e-07,0.00201,0.04072,1.90669e-07,0.00201,0.04072
LZW-E000346,346,346,0.005255090869279702,1.90668e-07,0.00201,0.04072,1.90669e-07,0.00201,0.04072
LZW-E000347,347,347,0.005255090869279702,1.90668e-07,0.00201,0.04072,1.90669e-07,0.00201,0.04072
LZW-E000348,348,348,0.005693015108386471,1.90667e-07,0.00201,0.04073,1.90667e-07,0.00201,0.04073
LZW-E000349,349,349,0.005693015108386471,1.90667e-07,0.00201,0.04073,1.90667e-07,0.00201,0.04073
LZW-E000350,350,350,0.00572429541117979,1.90666e-07,0.00201,0.04074,1.9066644444444445e-07,0.00201,0.04073071428571429
LZW-E000351,351,351,0.00572429541117979,1.90667e-07,0.00201,0.04073,1.9066644444444445e-07,0.00201,0.04073071428571429
LZW-E000352,352,352,0.00572429541117979,1.90666e-07,0.00201,0.04073,1.9066644444444445e-07,0.00201,0.04073071428571429
LZW-E000353,353,353,0.00572429541117979,1.90666e-07,0.00201,0.04073,1.9066644444444445e-07,0.00201,0.04073071428571429
LZW-E000354,354,354,0.00572429541117979,1.90667e-07,0.00201,0.04073,1.9066644444444445e-07,0.00201,0.04073071428571429
LZW-E000355,355,355,0.00572429541117979,1.90666e-07,0.00201,0.04073,1.9066644444444445e-07,0.00201,0.04073071428571429
LZW-E000356,356,356,0.00572429541117979,1.90666e-07,0.00201,0.04073,1.9066644444444445e-07,0.00201,0.04073071428571429
LZW-E000357,357,357,0.00572429541117979,1.90666e-07,0.00201,0.04073,1.9066644444444445e-07,0.00201,0.04073071428571429
LZW-E000358,358,358,0.00572429541117979,1.90667e-07,0.00201,0.04073,1.9066644444444445e-07,0.00201,0.04073071428571429
LZW-E000359,359,359,0.00572429541117979,1.90667e-07,0.00201,0.04073,1.9066644444444445e-07,0.00201,0.04073071428571429
LZW-E000360,360,360,0.00572429541117979,1.90667e-07,0.00201,0.04073,1.9066644444444445e-07,0.00201,0.04073071428571429
LZW-E000361,361,361,0.00572429541117979,1.90666e-07,0.00201,0.04073,1.9066644444444445e-07,0.00201,0.04073071428571429
LZW-E000362,362,362,0.00572429541117979,1.90665e-07,0.00201,0.04073,1.9066644444444445e-07,0.00201,0.04073071428571429
LZW-E000363,363,363,0.00572429541117979,1.90666e-07,0.00201,0.04073,1.9066644444444445e-07,0.00201,0.04073071428571429
LZW-E000364,364,364,0.006024096385542183,1.90663e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000365,365,365,0.006024096385542183,1.90662e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000366,366,366,0.006024096385542183,1.90662e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000367,367,367,0.006024096385542183,1.90663e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000368,368,368,0.006024096385542183,1.90663e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000369,369,369,0.006024096385542183,1.90662e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000370,370,370,0.006024096385542183,1.90662e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000371,371,371,0.006024096385542183,1.90662e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000372,372,372,0.006024096385542183,1.90661e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000373,373,373,0.006024096385542183,1.90661e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000374,374,374,0.006024096385542183,1.90661e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000375,375,375,0.006024096385542183,1.90661e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000376,376,376,0.006024096385542183,1.9066e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000377,377,377,0.006024096385542183,1.9066e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000378,378,378,0.006024096385542183,1.9066e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000379,379,379,0.006024096385542183,1.9066e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000380,380,380,0.006024096385542183,1.9066e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000381,381,381,0.006024096385542183,1.9066e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000382,382,382,0.006024096385542183,1.9066e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000383,383,383,0.006024096385542183,1.9066e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000384,384,384,0.006024096385542183,1.9066e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000385,385,385,0.006024096385542183,1.90661e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000386,386,386,0.006024096385542183,1.90661e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000387,387,387,0.006024096385542183,1.9066e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000388,388,388,0.006024096385542183,1.9066e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000389,389,389,0.006024096385542183,1.90661e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000390,390,390,0.006024096385542183,1.9066e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000391,391,391,0.006024096385542183,1.90661e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000392,392,392,0.006024096385542183,1.90661e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000393,393,393,0.006024096385542183,1.9066e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000394,394,394,0.006024096385542183,1.9066e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000395,395,395,0.006024096385542183,1.9066e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000396,396,396,0.006024096385542183,1.9066e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000397,397,397,0.006024096385542183,1.90659e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000398,398,398,0.006024096385542183,1.90659e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000399,399,399,0.006024096385542183,1.90659e-07,0.00201,0.04075,1.90659e-07,0.00201,0.04076
LZW-E000400,400,400,0.006024096385542183,1.90659e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000401,401,401,0.006024096385542183,1.90659e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000402,402,402,0.006024096385542183,1.90659e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000403,403,403,0.006024096385542183,1.90659e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000404,404,404,0.006024096385542183,1.90659e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000405,405,405,0.006024096385542183,1.90659e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000406,406,406,0.006024096385542183,1.90659e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000407,407,407,0.006024096385542183,1.90659e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000408,408,408,0.006024096385542183,1.90658e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000409,409,409,0.006024096385542183,1.90658e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000410,410,410,0.006024096385542183,1.90659e-07,0.00201,0.04076,1.90659e-07,0.00201,0.04076
LZW-E000411,411,411,0.006024096385542183,1.90655e-07,0.00201,0.04077,1.90659e-07,0.00201,0.04076
LZW-E000412,412,412,0.006024096385542183,1.90655e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000413,413,413,0.006024096385542183,1.90655e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000414,414,414,0.006024096385542183,1.90655e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000415,415,415,0.006024096385542183,1.90654e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000416,416,416,0.006024096385542183,1.90655e-07,0.00201,0.04077,1.90659e-07,0.00201,0.04076
LZW-E000417,417,417,0.006024096385542183,1.90655e-07,0.00201,0.04077,1.90659e-07,0.00201,0.04076
LZW-E000418,418,418,0.006024096385542183,1.90655e-07,0.00201,0.04077,1.90659e-07,0.00201,0.04076
LZW-E000419,419,419,0.006024096385542183,1.90654e-07,0.00201,0.04077,1.90659e-07,0.00201,0.04076
LZW-E000420,420,420,0.006024096385542183,1.90654e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000421,421,421,0.006024096385542183,1.90654e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000422,422,422,0.006024096385542183,1.90654e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000423,423,423,0.006024096385542183,1.90653e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000424,424,424,0.006024096385542183,1.90653e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000425,425,425,0.006024096385542183,1.90653e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000426,426,426,0.006024096385542183,1.90653e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000427,427,427,0.006024096385542183,1.90653e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000428,428,428,0.006024096385542183,1.90653e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000429,429,429,0.006024096385542183,1.90653e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000430,430,430,0.006024096385542183,1.90653e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000431,431,431,0.006024096385542183,1.90652e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000432,432,432,0.006024096385542183,1.90652e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000433,433,433,0.006024096385542183,1.90652e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000434,434,434,0.006024096385542183,1.90652e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000435,435,435,0.006024096385542183,1.90651e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000436,436,436,0.006024096385542183,1.9065e-07,0.00201,0.04079,1.90659e-07,0.00201,0.04076
LZW-E000437,437,437,0.006024096385542183,1.90651e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000438,438,438,0.006024096385542183,1.90651e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000439,439,439,0.006024096385542183,1.90651e-07,0.00201,0.04078,1.90659e-07,0.00201,0.04076
LZW-E000440,440,440,0.006024096385542185,1.90651e-07,0.00201,0.04078,1.9065e-07,0.00201,0.04078111111111111
LZW-E000441,441,441,0.006024096385542185,1.9065e-07,0.00201,0.04078,1.9065e-07,0.00201,0.04078111111111111
LZW-E000442,442,442,0.006024096385542185,1.9065e-07,0.00201,0.04078,1.9065e-07,0.00201,0.04078111111111111
LZW-E000443,443,443,0.006024096385542185,1.9065e-07,0.00201,0.04078,1.9065e-07,0.00201,0.04078111111111111
LZW-E000444,444,444,0.007931294552709044,1.9065e-07,0.00202,0.04078,1.9065e-07,0.00202,0.04078111111111111
LZW-E000445,445,445,0.00832056054302617,1.90649e-07,0.00202,0.04079,1.9064875000000002e-07,0.00202,0.04079
LZW-E000446,446,446,0.00832056054302617,1.90649e-07,0.00202,0.04079,1.9064875000000002e-07,0.00202,0.04079
LZW-E000447,447,447,0.00832056054302617,1.90649e-07,0.00202,0.04079,1.9064875000000002e-07,0.00202,0.04079
LZW-E000448,448,448,0.00832056054302617,1.9064800000000005e-07,0.00202,0.04079,1.9064875000000002e-07,0.00202,0.04079
LZW-E000449,449,449,0.00832056054302617,1.90649e-07,0.00202,0.04079,1.9064875000000002e-07,0.00202,0.04079
LZW-E000450,450,450,0.00832056054302617,1.90649e-07,0.00202,0.04079,1.9064875000000002e-07,0.00202,0.04079
LZW-E000451,451,451,0.00832056054302617,1.9064800000000005e-07,0.00202,0.04079,1.9064875000000002e-07,0.00202,0.04079
LZW-E000452,452,452,0.00832056054302617,1.90649e-07,0.00202,0.04079,1.9064875000000002e-07,0.00202,0.04079
LZW-E000453,453,453,0.00832056054302617,1.90649e-07,0.00202,0.04079,1.9064875000000002e-07,0.00202,0.04079
LZW-E000454,454,454,0.00832056054302617,1.90649e-07,0.00202,0.04079,1.9064875000000002e-07,0.00202,0.04079
LZW-E000455,455,455,0.00832056054302617,1.90649e-07,0.00202,0.04079,1.9064875000000002e-07,0.00202,0.04079
LZW-E000456,456,456,0.00832056054302617,1.9064800000000005e-07,0.00202,0.04079,1.9064875000000002e-07,0.00202,0.04079
LZW-E000457,457,457,0.00832056054302617,1.9064800000000005e-07,0.00202,0.04079,1.9064875000000002e-07,0.00202,0.04079
LZW-E000458,458,458,0.00832056054302617,1.90647e-07,0.00202,0.04079,1.9064875000000002e-07,0.00202,0.04079
LZW-E000459,459,459,0.00832056054302617,1.90646e-07,0.00202,0.04079,1.9064875000000002e-07,0.00202,0.04079
LZW-E000460,460,460,0.00832056054302617,1.90646e-07,0.00202,0.04079,1.9064875000000002e-07,0.00202,0.04079
LZW-E000461,461,461,0.008758484782132939,1.90645e-07,0.00202,0.0408,1.90645e-07,0.00202,0.0408
LZW-E000462,462,462,0.008758484782132939,1.90646e-07,0.00202,0.0408,1.90645e-07,0.00202,0.0408
LZW-E000463,463,463,0.008758484782132939,1.90645e-07,0.00202,0.0408,1.90645e-07,0.00202,0.0408
LZW-E000464,464,464,0.008758484782132939,1.90645e-07,0.00202,0.0408,1.90645e-07,0.00202,0.0408
LZW-E000465,465,465,0.008758484782132939,1.90645e-07,0.00202,0.0408,1.90645e-07,0.00202,0.0408
LZW-E000466,466,466,0.008758484782132939,1.90645e-07,0.00202,0.0408,1.90645e-07,0.00202,0.0408
LZW-E000467,467,467,0.008758484782132939,1.90645e-07,0.00202,0.0408,1.90645e-07,0.00202,0.0408
LZW-E000468,468,468,0.008758484782132939,1.9064400000000002e-07,0.00202,0.0408,1.90645e-07,0.00202,0.0408
LZW-E000469,469,469,0.008758484782132939,1.9064400000000002e-07,0.00202,0.0408,1.90645e-07,0.00202,0.0408
LZW-E000470,470,470,0.008758484782132939,1.9064400000000002e-07,0.00202,0.0408,1.90645e-07,0.00202,0.0408
LZW-E000471,471,471,0.009196409021239403,1.90642e-07,0.00202,0.04081,1.9064133333333334e-07,0.00202,0.04081
LZW-E000472,472,472,0.009196409021239403,1.90642e-07,0.00202,0.04081,1.9064133333333334e-07,0.00202,0.04081
LZW-E000473,473,473,0.009196409021239403,1.90642e-07,0.00202,0.04081,1.9064133333333334e-07,0.00202,0.04081
LZW-E000474,474,474,0.009196409021239403,1.90642e-07,0.00202,0.04081,1.9064133333333334e-07,0.00202,0.04081
LZW-E000475,475,475,0.009196409021239403,1.90641e-07,0.00202,0.04081,1.9064133333333334e-07,0.00202,0.04081
LZW-E000476,476,476,0.009196409021239403,1.90641e-07,0.00202,0.04081,1.9064133333333334e-07,0.00202,0.04081
LZW-E000477,477,477,0.009196409021239403,1.90642e-07,0.00202,0.04081,1.9064133333333334e-07,0.00202,0.04081
