policy,effective_policy,first_boundary_crossed,second_boundary_crossed,time_to_first_boundary_h,time_to_second_boundary_h,post_first_n_plus_one_reserve_h,first_boundary_total_damage_pct,first_boundary_damage_range_pct,final_elapsed_h,final_total_damage_pct,final_damage_range_pct,start_count,assignment_change_count,crossing_order,stack_0_crossing_h,stack_1_crossing_h,stack_2_crossing_h,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct,scenario_id,month,local_seed,simulation_seed
guarded_blend,fixed_pair,True,True,614.0,1228.0,614.0,22.12083064957352,4.123302736744155,1228.0,27.6145314449251,0.5007345196054374,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,614.0,1228.0,8.880120761331177,9.380855280936615,9.353555402657308,heterogeneity_gp_re_increased_perm_3,2025-07,4,201004
guarded_blend,fixed_pair,True,True,527.0,1105.0,578.0,21.721399883539334,4.480829551697379,1105.0,26.6248170176419,1.4483748536531138,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,527.0,1105.0,7.91152845174302,9.359903305396134,9.353385260502744,heterogeneity_gp_re_increased_perm_3,2025-07,5,201005
guarded_blend,fixed_pair,True,True,624.0,1354.0,730.0,21.779460480505833,4.414950392336921,1354.0,27.945736811921307,0.1220552796313843,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1354.0,624.0,,9.355804043154382,9.355994024199155,9.233938744567771,heterogeneity_gp_re_increased_perm_3,2025-07,6,201006
guarded_blend,fixed_pair,True,True,578.0,1207.0,629.0,21.226415191034864,4.965077285180871,1207.0,27.097890678216572,1.2219147450590064,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,578.0,1207.0,8.260720553635961,9.354534825885645,9.482635298694968,heterogeneity_gp_re_increased_perm_3,2025-07,7,201007
guarded_blend,fixed_pair,True,True,570.0,1163.0,593.0,21.791866549066665,4.417346081154129,1163.0,28.00593434357423,1.1404608108699357,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,570.0,1163.0,8.75103931490806,9.363394902888174,9.891500125777995,heterogeneity_gp_re_increased_perm_3,2025-07,8,201008
guarded_blend,fixed_pair,True,True,551.0,1169.0,618.0,22.279258328310675,3.9168612853477702,1169.0,27.61674540616115,0.45146890548624796,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1169.0,551.0,,9.354517522433396,9.356848394607,8.905379489120753,heterogeneity_gp_re_increased_perm_3,2025-07,9,201009
guarded_blend,fixed_pair,True,True,531.0,1147.0,616.0,21.077046302695138,5.279701557178831,1147.0,26.238468529324827,1.989082265997073,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,531.0,1147.0,7.448080251717689,9.437162517714762,9.353225759892375,heterogeneity_gp_re_increased_perm_3,2025-07,10,201010
guarded_blend,fixed_pair,True,True,532.0,1175.0,643.0,21.75052619947605,4.49024776658241,1175.0,27.586206945180493,0.5295829220601931,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1175.0,532.0,,9.35743872562667,9.379175570807007,8.849592648746814,heterogeneity_gp_re_increased_perm_3,2025-07,11,201011
guarded_blend,fixed_pair,True,True,511.0,1180.0,669.0,20.67319453682583,5.516942878806923,1180.0,26.815763042339928,1.6320721047225843,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,511.0,1180.0,7.914916821011595,9.353857295594153,9.54698892573418,heterogeneity_gp_re_increased_perm_3,2025-07,12,201012
guarded_blend,fixed_pair,True,True,570.0,1280.0,710.0,20.83588124631772,5.506314816454843,1280.0,27.23736121075933,0.9760301704461547,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,570.0,1280.0,8.453856448717904,9.429886619164058,9.353618142877371,heterogeneity_gp_re_increased_perm_3,2025-07,13,201013
guarded_blend,fixed_pair,True,True,554.0,1217.0,663.0,21.549299195380485,4.6526266371997655,1217.0,27.38910863885775,0.6834410136555853,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,554.0,1217.0,8.676310490412318,9.359751504067903,9.353046644377526,heterogeneity_gp_re_increased_perm_3,2025-07,14,201014
guarded_blend,fixed_pair,True,True,674.0,1382.0,708.0,21.924895841065982,4.270850234823217,1382.0,27.715423927548258,0.3523831893871314,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,674.0,1382.0,9.004278436335246,9.356661625722378,9.354483865490636,heterogeneity_gp_re_increased_perm_3,2025-07,15,201015
guarded_blend,fixed_pair,True,True,615.0,1222.0,607.0,21.407193824364956,4.789519636440969,1222.0,26.54024750992174,1.667382914591065,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,615.0,1222.0,7.757859638574968,9.35714531818074,9.425242553166033,heterogeneity_gp_re_increased_perm_3,2025-07,16,201016
guarded_blend,fixed_pair,True,True,536.0,1025.0,489.0,21.448740889993108,4.746647276589049,1025.0,26.37143829604011,1.6951570182404971,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,536.0,1025.0,7.661325652828358,9.356482671068855,9.353629972142896,heterogeneity_gp_re_increased_perm_3,2025-07,17,201017
guarded_blend,fixed_pair,True,True,540.0,1182.0,642.0,21.08785698740029,5.1021654713563365,1182.0,27.488889310393606,0.629412910328135,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,540.0,1182.0,8.75283829145469,9.35379981715609,9.382251201782825,heterogeneity_gp_re_increased_perm_3,2025-07,18,201018
guarded_blend,fixed_pair,True,True,559.0,1139.0,580.0,21.75417780268452,4.449062616660886,1139.0,27.559464771687765,0.5164510845943653,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,559.0,1139.0,8.843957712856115,9.36040879745048,9.355098261381167,heterogeneity_gp_re_increased_perm_3,2025-07,19,201019
guarded_blend,fixed_pair,True,True,499.0,1113.0,614.0,20.750186987806995,5.480235346947166,1113.0,26.518476347319837,1.8806197418234003,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,499.0,1113.0,7.6319284251707895,9.373999755154857,9.51254816699419,heterogeneity_gp_re_increased_perm_3,2025-08,0,202000
guarded_blend,fixed_pair,True,True,658.0,1571.0,913.0,21.63556786770277,4.750730054547991,1571.0,28.020685901121276,0.24762531649130004,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1571.0,658.0,,9.36443611980626,9.451937548903157,9.204312232411857,heterogeneity_gp_re_increased_perm_3,2025-08,1,202001
guarded_blend,fixed_pair,True,True,692.0,1611.0,919.0,20.962894924351936,5.225839692355625,1611.0,28.059686216539646,0.003718283143159695,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1611.0,692.0,,9.355124301775625,9.353155896131558,9.351406018632465,heterogeneity_gp_re_increased_perm_3,2025-08,2,202002
guarded_blend,fixed_pair,True,True,739.0,1488.0,749.0,21.696872430054206,4.500151768518728,1488.0,27.86664309821259,0.2033329171938547,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1488.0,739.0,,9.35537464127796,9.357300687064244,9.15396776987039,heterogeneity_gp_re_increased_perm_3,2025-08,3,202003
guarded_blend,fixed_pair,True,True,637.0,1496.0,859.0,21.207472214319925,4.98398439809089,1496.0,26.998207063405154,1.065444595849259,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,637.0,1496.0,8.289122786786356,9.354516893983185,9.354567382635615,heterogeneity_gp_re_increased_perm_3,2025-08,4,202004
guarded_blend,fixed_pair,True,True,781.0,1624.0,843.0,21.648049586057496,4.541159237174659,1624.0,28.023853710247472,0.045327943091738376,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1624.0,781.0,,9.357894326972678,9.353392999393856,9.31256638388094,heterogeneity_gp_re_increased_perm_3,2025-08,5,202005
guarded_blend,fixed_pair,True,True,783.0,1185.0,402.0,22.755967762129774,3.444272771209576,1185.0,27.089338296553922,1.0219450418271343,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1185.0,783.0,,9.376187241966802,9.358908854447453,8.354242200139668,heterogeneity_gp_re_increased_perm_3,2025-08,6,202006
guarded_blend,fixed_pair,True,True,667.0,1460.0,793.0,20.998773815471395,5.191551689410388,1460.0,27.776754713273405,0.348150178463996,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,667.0,1460.0,9.037326597295369,9.35395134021867,9.385476775759365,heterogeneity_gp_re_increased_perm_3,2025-08,7,202007
guarded_blend,fixed_pair,True,True,753.0,1521.0,768.0,21.669566454673607,4.526001479766526,1521.0,27.69096032788582,0.528963982839679,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1521.0,753.0,,9.431675877863826,9.356572554997843,8.902711895024147,heterogeneity_gp_re_increased_perm_3,2025-08,8,202008
guarded_blend,fixed_pair,True,True,619.0,1301.0,682.0,21.532962456009038,4.65830896830117,1301.0,27.50978649082731,0.5556962134279004,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1301.0,619.0,,9.355529202161163,9.354424299932882,8.799832988733263,heterogeneity_gp_re_increased_perm_3,2025-08,9,202009
guarded_blend,fixed_pair,True,True,669.0,1620.0,951.0,21.402676709530112,4.792844792794096,1620.0,28.0161664342144,0.05448785359329378,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1620.0,669.0,,9.357052474433907,9.356549338939882,9.302564620840613,heterogeneity_gp_re_increased_perm_3,2025-08,10,202010
guarded_blend,fixed_pair,True,True,763.0,1440.0,677.0,22.454444247800986,3.736172499589631,1440.0,27.94581394146487,0.12518757646894763,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1440.0,763.0,,9.358452278230367,9.354096961473086,9.233264701761419,heterogeneity_gp_re_increased_perm_3,2025-08,11,202011
guarded_blend,fixed_pair,True,True,748.0,1543.0,795.0,21.328449941257833,4.860902747427062,1543.0,28.05957528286991,0.0011314973835894193,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,748.0,1543.0,9.352489426683048,9.353464932120225,9.353620924066638,heterogeneity_gp_re_increased_perm_3,2025-08,12,202012
guarded_blend,fixed_pair,True,True,660.0,1398.0,738.0,21.319966733339623,4.87232316243659,1398.0,27.533357947856917,0.5780548116144022,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1398.0,660.0,,9.378239611902718,9.354933535665884,8.800184800288315,heterogeneity_gp_re_increased_perm_3,2025-08,13,202013
guarded_blend,fixed_pair,True,True,610.0,1595.0,985.0,21.393545307417867,4.7985433345671336,1595.0,28.028207003685896,0.03461298948820257,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1595.0,610.0,,9.353154175633545,9.354832908770277,9.320219919282074,heterogeneity_gp_re_increased_perm_3,2025-08,14,202014
guarded_blend,fixed_pair,True,True,622.0,1332.0,710.0,21.577939714188837,4.6113825688005905,1332.0,27.414969725931424,0.6456016321836664,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,622.0,1332.0,8.707959182237634,9.35344972927249,9.3535608144213,heterogeneity_gp_re_increased_perm_3,2025-08,15,202015
guarded_blend,fixed_pair,True,True,763.0,1441.0,678.0,22.533900499854894,3.6602269056593775,1441.0,27.732445636257122,0.4284136811042689,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1441.0,763.0,,9.402503513413238,9.355852290534914,8.97408983230897,heterogeneity_gp_re_increased_perm_3,2025-08,16,202016
guarded_blend,fixed_pair,True,True,490.0,1494.0,1004.0,20.29056374142389,6.006734920223678,1494.0,27.021327625409874,1.150868904468238,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,490.0,1494.0,8.256569014133325,9.407437918601563,9.357320692674987,heterogeneity_gp_re_increased_perm_3,2025-08,17,202017
guarded_blend,fixed_pair,True,True,672.0,1594.0,922.0,21.603266185561964,4.589094332994318,1594.0,27.991173523340407,0.07214853425872825,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1594.0,672.0,,9.353384363487297,9.354968847055918,9.28282031279719,heterogeneity_gp_re_increased_perm_3,2025-08,18,202018
guarded_blend,fixed_pair,True,True,681.0,1325.0,644.0,21.601652472845426,4.628841808111127,1325.0,26.153269420776535,1.9494745120577024,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,681.0,1325.0,7.424561216198351,9.374035728256054,9.354672476322131,heterogeneity_gp_re_increased_perm_3,2025-08,19,202019
guarded_blend,fixed_pair,True,True,459.0,996.0,537.0,20.87304968020657,5.332528497972394,996.0,27.59179046486902,1.9554176858251129,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,459.0,996.0,8.137397551088323,9.36157767686726,10.092815236913436,heterogeneity_gp_re_increased_perm_3,2025-09,0,203000
guarded_blend,fixed_pair,True,True,443.0,896.0,453.0,20.749057697047906,5.644473609426928,896.0,25.913506202988962,2.501777570697463,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,443.0,896.0,6.978087195638151,9.455554241015195,9.479864766335615,heterogeneity_gp_re_increased_perm_3,2025-09,1,203001
guarded_blend,fixed_pair,True,True,487.0,859.0,372.0,22.78278494590785,3.422482432837141,859.0,27.44613592982965,0.6300239814701118,3,1,"(np.int64(1), np.int64(0), np.int64(2))",859.0,487.0,,9.35331535699922,9.361422277150272,8.73139829568016,heterogeneity_gp_re_increased_perm_3,2025-09,2,203002
guarded_blend,fixed_pair,True,True,499.0,1095.0,596.0,21.64685579550167,4.549485816248686,1095.0,27.34972194224597,0.7178135153114287,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,499.0,1095.0,8.639145878341527,9.356959393652955,9.35361667025149,heterogeneity_gp_re_increased_perm_3,2025-09,3,203003
guarded_blend,fixed_pair,True,True,462.0,1098.0,636.0,20.72308801939498,5.480562205512267,1098.0,27.0087581019352,1.0657306089952296,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,462.0,1098.0,8.294883091236171,9.3606137002314,9.353261310467628,heterogeneity_gp_re_increased_perm_3,2025-09,4,203004
guarded_blend,fixed_pair,True,True,479.0,938.0,459.0,21.289676106866715,4.913913454981301,938.0,26.631610555686958,1.548212073366197,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,479.0,938.0,7.861407556809488,9.360583368701786,9.409619630175685,heterogeneity_gp_re_increased_perm_3,2025-09,5,203005
guarded_blend,fixed_pair,True,True,454.0,1028.0,574.0,21.468491268896294,5.136322207476064,1028.0,27.110098183663517,1.5019678551636098,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,454.0,1028.0,8.059227470800346,9.561195325963956,9.489675386899215,heterogeneity_gp_re_increased_perm_3,2025-09,6,203006
guarded_blend,fixed_pair,True,True,502.0,1067.0,565.0,21.936987904933613,4.252858067267773,1067.0,27.941230893280732,0.1202087899884372,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1067.0,502.0,,9.353864054695348,9.35371157387847,9.233655264706911,heterogeneity_gp_re_increased_perm_3,2025-09,7,203007
guarded_blend,fixed_pair,True,True,442.0,776.0,334.0,21.02192551730576,5.166918163469235,776.0,25.657441080161387,2.403400868723466,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,442.0,776.0,6.950414891636322,9.353210428165276,9.353815760359788,heterogeneity_gp_re_increased_perm_3,2025-09,8,203008
guarded_blend,fixed_pair,True,True,477.0,1008.0,531.0,20.992456911569306,5.317822997604633,1008.0,26.758041964126402,1.4233503182543394,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,477.0,1008.0,7.990578224110408,9.413928542364747,9.353535197651247,heterogeneity_gp_re_increased_perm_3,2025-09,9,203009
guarded_blend,fixed_pair,True,True,539.0,1111.0,572.0,21.443251723739834,4.748055535576923,1111.0,27.940865637097033,0.12317384907078832,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1111.0,539.0,,9.354798634365833,9.354442217436157,9.231624785295045,heterogeneity_gp_re_increased_perm_3,2025-09,10,203010
guarded_blend,fixed_pair,True,True,452.0,1034.0,582.0,21.210563424722885,4.984752628199911,1034.0,26.82026178459231,1.24678895245553,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,452.0,1034.0,8.109657661783645,9.356446614239175,9.354157508569491,heterogeneity_gp_re_increased_perm_3,2025-09,11,203011
guarded_blend,fixed_pair,True,True,507.0,1076.0,569.0,21.260103337303384,4.974981668325751,1076.0,27.293085681633876,0.814038935196562,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,507.0,1076.0,8.562292155395783,9.376331090592345,9.354462435645747,heterogeneity_gp_re_increased_perm_3,2025-09,12,203012
guarded_blend,fixed_pair,True,True,406.0,934.0,528.0,20.557223425742286,5.6406742157041645,934.0,26.37942994223704,1.6897239704237101,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,406.0,934.0,7.668013438077294,9.357737408501004,9.353679095658741,heterogeneity_gp_re_increased_perm_3,2025-09,13,203013
guarded_blend,fixed_pair,True,True,446.0,916.0,470.0,20.950987561736863,5.242955044896745,916.0,26.813942011843842,1.2512496262764508,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,446.0,916.0,8.104510264818131,9.355759891094582,9.353671855931129,heterogeneity_gp_re_increased_perm_3,2025-09,14,203014
guarded_blend,fixed_pair,True,True,399.0,991.0,592.0,20.82102470701545,5.3756621240006295,991.0,27.298697930572153,0.7707420658690634,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,399.0,991.0,8.586389937416754,9.357132003285818,9.355175989869583,heterogeneity_gp_re_increased_perm_3,2025-09,15,203015
guarded_blend,fixed_pair,True,True,516.0,1106.0,590.0,21.56060010863942,4.643941025562349,1106.0,27.841981624576746,0.23507759131831918,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,516.0,1106.0,9.125981563560343,9.361059154878662,9.354940906137744,heterogeneity_gp_re_increased_perm_3,2025-09,16,203016
guarded_blend,fixed_pair,True,True,497.0,1106.0,609.0,21.442522231689697,4.797815999113458,1106.0,27.726607223694312,0.3845974299117483,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,497.0,1106.0,8.994360273267606,9.378957703179355,9.353289247247352,heterogeneity_gp_re_increased_perm_3,2025-09,17,203017
guarded_blend,fixed_pair,True,True,510.0,1048.0,538.0,21.552634387546775,4.650154215788385,1048.0,27.834829956977963,0.2596083540421148,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1048.0,510.0,,9.36712771078736,9.360182889445358,9.107519356745245,heterogeneity_gp_re_increased_perm_3,2025-09,18,203018
guarded_blend,fixed_pair,True,True,462.0,1087.0,625.0,20.987389827916218,5.22013774437667,1087.0,28.036543990873056,0.04217441460323279,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1087.0,462.0,,9.353613657627847,9.362552373924222,9.32037795932099,heterogeneity_gp_re_increased_perm_3,2025-09,19,203019
guarded_blend,fixed_pair,True,True,422.0,1006.0,584.0,20.953412104544796,5.251246923549589,1006.0,27.10426569120341,0.973534524603604,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,422.0,1006.0,8.387583577221367,9.361118101824971,9.355564012157071,heterogeneity_gp_re_increased_perm_3,2025-10,0,204000
guarded_blend,fixed_pair,True,True,417.0,944.0,527.0,20.71257744357969,5.492331356468759,944.0,27.38444404697322,0.6933875367514624,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,417.0,944.0,8.667855451050539,9.361242987802001,9.355345608120679,heterogeneity_gp_re_increased_perm_3,2025-10,1,204001
guarded_blend,fixed_pair,True,True,459.0,1131.0,672.0,21.708384928473272,5.084757061867454,1131.0,28.352375142769723,0.3140369080958365,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1131.0,459.0,,9.355692884969281,9.65535958294814,9.341322674852304,heterogeneity_gp_re_increased_perm_3,2025-10,2,204002
guarded_blend,fixed_pair,True,True,467.0,1080.0,613.0,21.04579484346325,5.157253262947354,1080.0,27.51043231300676,0.5652712357338405,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,467.0,1080.0,8.795041405249238,9.360312640983079,9.355078266774445,heterogeneity_gp_re_increased_perm_3,2025-10,3,204003
guarded_blend,fixed_pair,True,True,426.0,1039.0,613.0,20.985892679755505,5.204928382202811,1039.0,27.87095092318574,0.19340072646870077,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,426.0,1039.0,9.161675538980052,9.354199118756936,9.355076265448753,heterogeneity_gp_re_increased_perm_3,2025-10,4,204004
guarded_blend,fixed_pair,True,True,456.0,986.0,530.0,20.556444576088484,5.641592148040034,986.0,26.589478064262874,1.4798700185149025,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,456.0,986.0,7.877936931327134,9.357806949842036,9.353734183093703,heterogeneity_gp_re_increased_perm_3,2025-10,5,204005
guarded_blend,fixed_pair,True,True,458.0,1010.0,552.0,21.154825081640773,5.040640958874065,1010.0,26.761990092565938,1.3053480864807874,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,458.0,1010.0,8.051173521554409,9.356521608035196,9.354294962976333,heterogeneity_gp_re_increased_perm_3,2025-10,6,204006
guarded_blend,fixed_pair,True,True,423.0,1032.0,609.0,21.29029528311858,5.049007148901528,1032.0,27.16843284240982,1.042400519241239,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,423.0,1032.0,8.386039284546593,9.428439803787832,9.353953754075398,heterogeneity_gp_re_increased_perm_3,2025-10,7,204007
guarded_blend,fixed_pair,True,True,454.0,922.0,468.0,21.33565424290339,4.864927542758534,922.0,26.78335306218171,1.288456920912008,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,454.0,922.0,8.070622559696732,9.35907948060874,9.35365102187624,heterogeneity_gp_re_increased_perm_3,2025-10,8,204008
guarded_blend,fixed_pair,True,True,446.0,1042.0,596.0,21.27368800801219,4.923137650155096,1042.0,28.059946912465428,0.00877956999094387,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1042.0,446.0,,9.354323648733534,9.35720141686142,9.348421846870476,heterogeneity_gp_re_increased_perm_3,2025-10,9,204009
guarded_blend,fixed_pair,True,True,469.0,916.0,447.0,21.78589659438818,4.443907292456366,916.0,26.809332466035457,1.293004624214543,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,469.0,916.0,8.080685906985508,9.373690531200051,9.354956027849898,heterogeneity_gp_re_increased_perm_3,2025-10,10,204010
guarded_blend,fixed_pair,True,True,403.0,819.0,416.0,20.204868463204974,5.996664389040925,819.0,25.442993898727753,2.6317791168792777,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,403.0,819.0,6.7277758970214485,9.359555013900726,9.355662987805578,heterogeneity_gp_re_increased_perm_3,2025-10,11,204011
guarded_blend,fixed_pair,True,True,479.0,1090.0,611.0,21.04092759032516,5.166367479115554,1090.0,27.25992945677683,0.8188029256690346,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,479.0,1090.0,8.5436331968291,9.362436122498135,9.353860137449598,heterogeneity_gp_re_increased_perm_3,2025-10,12,204012
guarded_blend,fixed_pair,True,True,475.0,1057.0,582.0,21.421200691430634,4.771141669553279,1057.0,27.87089949926487,0.19334791290662778,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1057.0,475.0,,9.354327875632027,9.354959768269735,9.161611855363107,heterogeneity_gp_re_increased_perm_3,2025-10,13,204013
guarded_blend,fixed_pair,True,True,486.0,1023.0,537.0,21.1061513139504,5.084789091713658,1023.0,27.141513995008346,0.9259520550043554,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,486.0,1023.0,8.430651574697093,9.354258790609807,9.356603629701448,heterogeneity_gp_re_increased_perm_3,2025-10,14,204014
guarded_blend,fixed_pair,True,True,484.0,1005.0,521.0,21.342191384374473,4.8598916161885475,1005.0,27.98274520036047,0.09454203155407903,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1005.0,484.0,,9.357627055795973,9.359830088059288,9.26528805650521,heterogeneity_gp_re_increased_perm_3,2025-10,15,204015
guarded_blend,fixed_pair,True,True,473.0,1051.0,578.0,21.39265462557651,4.801118388111053,1051.0,27.780735022603963,0.2842585044683279,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,473.0,1051.0,9.071416590153232,9.35567509462156,9.353643337829173,heterogeneity_gp_re_increased_perm_3,2025-10,16,204016
guarded_blend,fixed_pair,True,True,440.0,820.0,380.0,21.75689478220916,4.588161038009991,820.0,26.355233018089994,1.8625098854097235,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,440.0,820.0,7.568806612477628,9.431316497887352,9.355109907725014,heterogeneity_gp_re_increased_perm_3,2025-10,17,204017
guarded_blend,fixed_pair,True,True,469.0,1030.0,561.0,20.995454020459206,5.194160402176917,1030.0,26.897246643432332,1.1643781768166388,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,469.0,1030.0,8.189636333759927,9.353595799095839,9.354014510576565,heterogeneity_gp_re_increased_perm_3,2025-10,18,204018
guarded_blend,fixed_pair,True,True,419.0,906.0,487.0,20.387380941524953,5.896974178608529,906.0,25.504123114641132,2.651140351217781,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,419.0,906.0,6.749825796626738,9.40096614784452,9.353331170169875,heterogeneity_gp_re_increased_perm_3,2025-10,19,204019
guarded_blend,fixed_pair,True,True,463.0,945.0,482.0,21.247574947359734,4.956899896576957,945.0,27.09491389838694,1.2035546980209944,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,463.0,945.0,8.265166595309912,9.361026009746123,9.468721293330907,heterogeneity_gp_re_increased_perm_3,2025-11,0,205000
guarded_blend,fixed_pair,True,True,426.0,971.0,545.0,20.646351470458722,5.558479046301571,971.0,26.604499996701833,1.4717108211368801,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,426.0,971.0,7.889493025021044,9.361203846157924,9.353803125522864,heterogeneity_gp_re_increased_perm_3,2025-11,1,205001
guarded_blend,fixed_pair,True,True,491.0,987.0,496.0,21.672649754653303,4.522585346865757,987.0,27.409799010563287,0.6578094641954593,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,491.0,987.0,8.698596674341848,9.356406138537308,9.35479619768413,heterogeneity_gp_re_increased_perm_3,2025-11,2,205002
guarded_blend,fixed_pair,True,True,427.0,989.0,562.0,21.10534810430375,5.09626248631296,989.0,27.26269187128959,0.8123197030700098,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,427.0,989.0,8.547274180016123,9.359593883086132,9.355823808187337,heterogeneity_gp_re_increased_perm_3,2025-11,3,205003
guarded_blend,fixed_pair,True,True,440.0,1063.0,623.0,21.119921132752907,5.0811285640325305,1063.0,27.931953848499763,0.14139554801360532,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,440.0,1063.0,9.217917888156892,9.359313436170497,9.354722524172374,heterogeneity_gp_re_increased_perm_3,2025-11,4,205004
guarded_blend,fixed_pair,True,True,433.0,979.0,546.0,21.033415961671352,5.167669328721789,979.0,27.118125180049688,0.9545705138622242,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,433.0,979.0,8.404760719112124,9.359331232974348,9.354033227963217,heterogeneity_gp_re_increased_perm_3,2025-11,5,205005
guarded_blend,fixed_pair,True,True,381.0,786.0,405.0,20.560330149215275,5.638757922898954,786.0,26.498233435179174,1.5736843621874437,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,381.0,786.0,7.784648261647448,9.358332623834892,9.355252549696832,heterogeneity_gp_re_increased_perm_3,2025-11,6,205006
guarded_blend,fixed_pair,True,True,402.0,954.0,552.0,21.10271648295752,5.094453252806842,954.0,27.535826755006617,0.6671323167978382,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,402.0,954.0,8.75566049127441,9.357373455659959,9.422792808072249,heterogeneity_gp_re_increased_perm_3,2025-11,7,205007
guarded_blend,fixed_pair,True,True,431.0,1021.0,590.0,21.048634466505302,5.155940776043234,1021.0,27.305486538322562,0.7716892345729249,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,431.0,1021.0,8.58938697447912,9.361076209052046,9.355023354791397,heterogeneity_gp_re_increased_perm_3,2025-11,8,205008
