scenario_id,month,local_seed,policy,first_boundary_gain_h,second_boundary_gain_h
reference,2025-10,1,guarded_blend,0.0,0.0
reference,2025-10,2,guarded_blend,0.0,0.0
reference,2025-10,3,guarded_blend,0.0,0.0
reference,2025-10,4,guarded_blend,164.0,2.0
reference,2025-10,5,guarded_blend,0.0,0.0
reference,2025-10,6,guarded_blend,197.0,-3.0
reference,2025-10,7,guarded_blend,0.0,0.0
reference,2025-10,8,guarded_blend,0.0,0.0
reference,2025-10,9,guarded_blend,0.0,0.0
reference,2025-10,10,guarded_blend,0.0,0.0
reference,2025-10,11,guarded_blend,0.0,0.0
reference,2025-10,12,guarded_blend,0.0,0.0
reference,2025-10,13,guarded_blend,0.0,0.0
reference,2025-10,14,guarded_blend,0.0,0.0
reference,2025-10,15,guarded_blend,0.0,0.0
reference,2025-10,16,guarded_blend,0.0,0.0
reference,2025-10,17,guarded_blend,0.0,0.0
reference,2025-10,18,guarded_blend,0.0,0.0
reference,2025-10,19,guarded_blend,0.0,0.0
reference,2025-11,0,guarded_blend,190.0,-4.0
reference,2025-11,1,guarded_blend,0.0,0.0
reference,2025-11,2,guarded_blend,0.0,0.0
reference,2025-11,3,guarded_blend,0.0,0.0
reference,2025-11,4,guarded_blend,190.0,0.0
reference,2025-11,5,guarded_blend,0.0,0.0
reference,2025-11,6,guarded_blend,220.0,2.0
reference,2025-11,7,guarded_blend,0.0,0.0
reference,2025-11,8,guarded_blend,0.0,0.0
reference,2025-11,9,guarded_blend,209.0,0.0
reference,2025-11,10,guarded_blend,0.0,0.0
reference,2025-11,11,guarded_blend,0.0,0.0
reference,2025-11,12,guarded_blend,73.0,-1.0
reference,2025-11,13,guarded_blend,0.0,0.0
reference,2025-11,14,guarded_blend,0.0,0.0
reference,2025-11,15,guarded_blend,209.0,-10.0
reference,2025-11,16,guarded_blend,0.0,0.0
reference,2025-11,17,guarded_blend,204.0,15.0
reference,2025-11,18,guarded_blend,0.0,0.0
reference,2025-11,19,guarded_blend,0.0,0.0
reference,2025-12,0,guarded_blend,185.0,75.0
reference,2025-12,1,guarded_blend,0.0,0.0
reference,2025-12,2,guarded_blend,0.0,0.0
reference,2025-12,3,guarded_blend,351.0,-10.0
reference,2025-12,4,guarded_blend,407.0,1.0
reference,2025-12,5,guarded_blend,0.0,0.0
reference,2025-12,6,guarded_blend,224.0,-1.0
reference,2025-12,7,guarded_blend,0.0,0.0
reference,2025-12,8,guarded_blend,0.0,0.0
reference,2025-12,9,guarded_blend,294.0,47.0
reference,2025-12,10,guarded_blend,0.0,0.0
reference,2025-12,11,guarded_blend,327.0,10.0
reference,2025-12,12,guarded_blend,0.0,0.0
reference,2025-12,13,guarded_blend,0.0,0.0
reference,2025-12,14,guarded_blend,0.0,0.0
reference,2025-12,15,guarded_blend,0.0,0.0
reference,2025-12,16,guarded_blend,0.0,0.0
reference,2025-12,17,guarded_blend,0.0,0.0
reference,2025-12,18,guarded_blend,211.0,114.0
reference,2025-12,19,guarded_blend,0.0,0.0
reference,2026-01,0,guarded_blend,0.0,0.0
reference,2026-01,1,guarded_blend,0.0,0.0
reference,2026-01,2,guarded_blend,0.0,0.0
reference,2026-01,3,guarded_blend,370.0,48.0
reference,2026-01,4,guarded_blend,107.0,0.0
reference,2026-01,5,guarded_blend,0.0,0.0
reference,2026-01,6,guarded_blend,0.0,0.0
reference,2026-01,7,guarded_blend,0.0,0.0
reference,2026-01,8,guarded_blend,354.0,28.0
reference,2026-01,9,guarded_blend,0.0,0.0
reference,2026-01,10,guarded_blend,0.0,0.0
reference,2026-01,11,guarded_blend,396.0,-59.0
reference,2026-01,12,guarded_blend,276.0,15.0
reference,2026-01,13,guarded_blend,334.0,0.0
reference,2026-01,14,guarded_blend,354.0,6.0
reference,2026-01,15,guarded_blend,277.0,10.0
reference,2026-01,16,guarded_blend,197.0,73.0
reference,2026-01,17,guarded_blend,0.0,0.0
reference,2026-01,18,guarded_blend,374.0,28.0
reference,2026-01,19,guarded_blend,0.0,0.0
reference,2026-02,0,guarded_blend,0.0,0.0
reference,2026-02,1,guarded_blend,0.0,0.0
reference,2026-02,2,guarded_blend,0.0,0.0
reference,2026-02,3,guarded_blend,0.0,0.0
reference,2026-02,4,guarded_blend,0.0,0.0
reference,2026-02,5,guarded_blend,0.0,0.0
reference,2026-02,6,guarded_blend,0.0,0.0
reference,2026-02,7,guarded_blend,0.0,0.0
reference,2026-02,8,guarded_blend,0.0,0.0
reference,2026-02,9,guarded_blend,0.0,0.0
reference,2026-02,10,guarded_blend,25.0,0.0
reference,2026-02,11,guarded_blend,0.0,0.0
reference,2026-02,12,guarded_blend,0.0,0.0
reference,2026-02,13,guarded_blend,221.0,-3.0
reference,2026-02,14,guarded_blend,0.0,0.0
reference,2026-02,15,guarded_blend,0.0,0.0
reference,2026-02,16,guarded_blend,0.0,0.0
reference,2026-02,17,guarded_blend,233.0,0.0
reference,2026-02,18,guarded_blend,184.0,3.0
reference,2026-02,19,guarded_blend,0.0,0.0
reference,2026-03,0,guarded_blend,0.0,0.0
reference,2026-03,1,guarded_blend,0.0,0.0
reference,2026-03,2,guarded_blend,0.0,0.0
reference,2026-03,3,guarded_blend,0.0,0.0
reference,2026-03,4,guarded_blend,0.0,0.0
reference,2026-03,5,guarded_blend,0.0,0.0
reference,2026-03,6,guarded_blend,0.0,0.0
reference,2026-03,7,guarded_blend,0.0,0.0
reference,2026-03,8,guarded_blend,0.0,0.0
reference,2026-03,9,guarded_blend,0.0,0.0
reference,2026-03,10,guarded_blend,0.0,0.0
reference,2026-03,11,guarded_blend,184.0,3.0
reference,2026-03,12,guarded_blend,0.0,0.0
reference,2026-03,13,guarded_blend,0.0,0.0
reference,2026-03,14,guarded_blend,0.0,0.0
reference,2026-03,15,guarded_blend,0.0,0.0
reference,2026-03,16,guarded_blend,0.0,0.0
reference,2026-03,17,guarded_blend,203.0,1.0
reference,2026-03,18,guarded_blend,0.0,0.0
reference,2026-03,19,guarded_blend,0.0,0.0
reference,2026-04,0,guarded_blend,0.0,0.0
reference,2026-04,1,guarded_blend,0.0,0.0
reference,2026-04,2,guarded_blend,0.0,0.0
reference,2026-04,3,guarded_blend,0.0,0.0
reference,2026-04,4,guarded_blend,0.0,0.0
reference,2026-04,5,guarded_blend,0.0,0.0
reference,2026-04,6,guarded_blend,0.0,0.0
reference,2026-04,7,guarded_blend,0.0,0.0
reference,2026-04,8,guarded_blend,38.0,3.0
reference,2026-04,9,guarded_blend,0.0,0.0
reference,2026-04,10,guarded_blend,0.0,0.0
reference,2026-04,11,guarded_blend,0.0,0.0
reference,2026-04,12,guarded_blend,0.0,0.0
reference,2026-04,13,guarded_blend,0.0,0.0
reference,2026-04,14,guarded_blend,0.0,0.0
reference,2026-04,15,guarded_blend,0.0,0.0
reference,2026-04,16,guarded_blend,229.0,-1.0
reference,2026-04,17,guarded_blend,0.0,0.0
reference,2026-04,18,guarded_blend,0.0,0.0
reference,2026-04,19,guarded_blend,0.0,0.0
reference,2026-05,0,guarded_blend,178.0,114.0
reference,2026-05,1,guarded_blend,315.0,8.0
reference,2026-05,2,guarded_blend,0.0,0.0
reference,2026-05,3,guarded_blend,0.0,0.0
reference,2026-05,4,guarded_blend,0.0,0.0
reference,2026-05,5,guarded_blend,0.0,0.0
reference,2026-05,6,guarded_blend,429.0,3.0
reference,2026-05,7,guarded_blend,210.0,3.0
reference,2026-05,8,guarded_blend,365.0,-19.0
reference,2026-05,9,guarded_blend,310.0,-3.0
reference,2026-05,10,guarded_blend,0.0,0.0
reference,2026-05,11,guarded_blend,372.0,-15.0
reference,2026-05,12,guarded_blend,0.0,0.0
reference,2026-05,13,guarded_blend,0.0,0.0
reference,2026-05,14,guarded_blend,0.0,0.0
reference,2026-05,15,guarded_blend,0.0,0.0
reference,2026-05,16,guarded_blend,271.0,2.0
reference,2026-05,17,guarded_blend,138.0,138.0
reference,2026-05,18,guarded_blend,107.0,0.0
reference,2026-05,19,guarded_blend,309.0,-6.0
reference,2026-06,0,guarded_blend,0.0,0.0
reference,2026-06,1,guarded_blend,0.0,0.0
reference,2026-06,2,guarded_blend,0.0,0.0
reference,2026-06,3,guarded_blend,28.0,-30.0
reference,2026-06,4,guarded_blend,0.0,0.0
reference,2026-06,5,guarded_blend,0.0,0.0
reference,2026-06,6,guarded_blend,0.0,0.0
reference,2026-06,7,guarded_blend,0.0,0.0
reference,2026-06,8,guarded_blend,0.0,0.0
reference,2026-06,9,guarded_blend,212.0,2.0
reference,2026-06,10,guarded_blend,0.0,0.0
reference,2026-06,11,guarded_blend,0.0,0.0
reference,2026-06,12,guarded_blend,240.0,5.0
reference,2026-06,13,guarded_blend,0.0,0.0
reference,2026-06,14,guarded_blend,0.0,0.0
reference,2026-06,15,guarded_blend,0.0,0.0
reference,2026-06,16,guarded_blend,0.0,0.0
reference,2026-06,17,guarded_blend,0.0,0.0
reference,2026-06,18,guarded_blend,0.0,0.0
reference,2026-06,19,guarded_blend,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-06,0,guarded_blend,44.0,11.0
heterogeneity_gp_re_increased_perm_2,2025-06,1,guarded_blend,1.0,1.0
heterogeneity_gp_re_increased_perm_2,2025-06,2,guarded_blend,-5.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-06,3,guarded_blend,48.0,-10.0
heterogeneity_gp_re_increased_perm_2,2025-06,4,guarded_blend,97.0,22.0
heterogeneity_gp_re_increased_perm_2,2025-06,5,guarded_blend,31.0,-5.0
heterogeneity_gp_re_increased_perm_2,2025-06,6,guarded_blend,69.0,-7.0
heterogeneity_gp_re_increased_perm_2,2025-06,7,guarded_blend,1.0,1.0
heterogeneity_gp_re_increased_perm_2,2025-06,8,guarded_blend,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-06,9,guarded_blend,35.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-06,10,guarded_blend,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-06,11,guarded_blend,55.0,-32.0
heterogeneity_gp_re_increased_perm_2,2025-06,12,guarded_blend,36.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-06,13,guarded_blend,16.0,5.0
heterogeneity_gp_re_increased_perm_2,2025-06,14,guarded_blend,49.0,-50.0
heterogeneity_gp_re_increased_perm_2,2025-06,15,guarded_blend,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-06,16,guarded_blend,21.0,17.0
heterogeneity_gp_re_increased_perm_2,2025-06,17,guarded_blend,138.0,65.0
heterogeneity_gp_re_increased_perm_2,2025-06,18,guarded_blend,0.0,17.0
heterogeneity_gp_re_increased_perm_2,2025-06,19,guarded_blend,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-07,0,guarded_blend,0.0,1.0
heterogeneity_gp_re_increased_perm_2,2025-07,1,guarded_blend,52.0,-47.0
heterogeneity_gp_re_increased_perm_2,2025-07,2,guarded_blend,120.0,26.0
heterogeneity_gp_re_increased_perm_2,2025-07,3,guarded_blend,73.0,2.0
heterogeneity_gp_re_increased_perm_2,2025-07,4,guarded_blend,11.0,-12.0
heterogeneity_gp_re_increased_perm_2,2025-07,5,guarded_blend,129.0,7.0
heterogeneity_gp_re_increased_perm_2,2025-07,6,guarded_blend,19.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-07,7,guarded_blend,84.0,3.0
heterogeneity_gp_re_increased_perm_2,2025-07,8,guarded_blend,14.0,-3.0
heterogeneity_gp_re_increased_perm_2,2025-07,9,guarded_blend,0.0,1.0
heterogeneity_gp_re_increased_perm_2,2025-07,10,guarded_blend,93.0,20.0
heterogeneity_gp_re_increased_perm_2,2025-07,11,guarded_blend,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-07,12,guarded_blend,25.0,-12.0
heterogeneity_gp_re_increased_perm_2,2025-07,13,guarded_blend,-74.0,-9.0
heterogeneity_gp_re_increased_perm_2,2025-07,14,guarded_blend,116.0,37.0
heterogeneity_gp_re_increased_perm_2,2025-07,15,guarded_blend,10.0,-39.0
heterogeneity_gp_re_increased_perm_2,2025-07,16,guarded_blend,96.0,3.0
heterogeneity_gp_re_increased_perm_2,2025-07,17,guarded_blend,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-07,18,guarded_blend,42.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-07,19,guarded_blend,106.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-08,0,guarded_blend,-1.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-08,1,guarded_blend,278.0,77.0
heterogeneity_gp_re_increased_perm_2,2025-08,2,guarded_blend,99.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-08,3,guarded_blend,109.0,-13.0
heterogeneity_gp_re_increased_perm_2,2025-08,4,guarded_blend,106.0,4.0
heterogeneity_gp_re_increased_perm_2,2025-08,5,guarded_blend,16.0,18.0
heterogeneity_gp_re_increased_perm_2,2025-08,6,guarded_blend,115.0,21.0
heterogeneity_gp_re_increased_perm_2,2025-08,7,guarded_blend,38.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-08,8,guarded_blend,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-08,9,guarded_blend,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-08,10,guarded_blend,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-08,11,guarded_blend,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-08,12,guarded_blend,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-08,13,guarded_blend,178.0,50.0
heterogeneity_gp_re_increased_perm_2,2025-08,14,guarded_blend,132.0,48.0
heterogeneity_gp_re_increased_perm_2,2025-08,15,guarded_blend,-2.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-08,16,guarded_blend,44.0,-4.0
heterogeneity_gp_re_increased_perm_2,2025-08,17,guarded_blend,228.0,67.0
heterogeneity_gp_re_increased_perm_2,2025-08,18,guarded_blend,210.0,74.0
heterogeneity_gp_re_increased_perm_2,2025-08,19,guarded_blend,56.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-09,0,guarded_blend,92.0,-9.0
heterogeneity_gp_re_increased_perm_2,2025-09,1,guarded_blend,42.0,-4.0
heterogeneity_gp_re_increased_perm_2,2025-09,2,guarded_blend,133.0,-1.0
heterogeneity_gp_re_increased_perm_2,2025-09,3,guarded_blend,38.0,-29.0
heterogeneity_gp_re_increased_perm_2,2025-09,4,guarded_blend,48.0,-6.0
heterogeneity_gp_re_increased_perm_2,2025-09,5,guarded_blend,92.0,3.0
heterogeneity_gp_re_increased_perm_2,2025-09,6,guarded_blend,42.0,-24.0
heterogeneity_gp_re_increased_perm_2,2025-09,7,guarded_blend,17.0,-7.0
heterogeneity_gp_re_increased_perm_2,2025-09,8,guarded_blend,81.0,15.0
heterogeneity_gp_re_increased_perm_2,2025-09,9,guarded_blend,8.0,-46.0
heterogeneity_gp_re_increased_perm_2,2025-09,10,guarded_blend,37.0,7.0
heterogeneity_gp_re_increased_perm_2,2025-09,11,guarded_blend,125.0,6.0
heterogeneity_gp_re_increased_perm_2,2025-09,12,guarded_blend,155.0,36.0
heterogeneity_gp_re_increased_perm_2,2025-09,13,guarded_blend,58.0,24.0
heterogeneity_gp_re_increased_perm_2,2025-09,14,guarded_blend,0.0,3.0
heterogeneity_gp_re_increased_perm_2,2025-09,15,guarded_blend,94.0,35.0
heterogeneity_gp_re_increased_perm_2,2025-09,16,guarded_blend,106.0,2.0
heterogeneity_gp_re_increased_perm_2,2025-09,17,guarded_blend,48.0,39.0
heterogeneity_gp_re_increased_perm_2,2025-09,18,guarded_blend,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-09,19,guarded_blend,0.0,0.0
heterogeneity_gp_re_increased_perm_2,2025-10,0,guarded_blend,64.0,-7.0
heterogeneity_gp_re_increased_perm_2,2025-10,1,guarded_blend,0.0,0.0
