scenario,load_source,load_seed,strategy,health_seed,n_steps,hydrogen_g,hydrogen_soc_corrected_g,sampled_damage_increment_pct,main_sampled_damage_increment_pct,recovery_sampled_damage_increment_pct,main_expected_continuous_damage_pct,main_sampled_continuous_damage_pct,main_discrete_damage_pct,expected_damage_increment_pct,main_expected_damage_increment_pct,recovery_expected_damage_increment_pct,performance_loss_sum,main_performance_loss_sum,recovery_performance_loss_sum,main_hydrogen_g,recovery_hydrogen_g,battery_throughput_kwh,soc_final,soc_error,constraint_violation_steps,safety_override_steps,max_power_balance_error_kw,clipped_points,clipped_share,soc_recovery_steps,health_changed_steps,final_damage_mean_pct,final_damage_range_pct,damage_increment_range_pct,aged_stack_index,aged_stack_current_share,main_aged_stack_current_share,stack_0_current_a_step,stack_1_current_a_step,stack_0_final_damage_pct,stack_1_final_damage_pct
real_block_bootstrap_seed_2033,real_block_bootstrap,2033,average,12033,150,48.64232644359788,48.83073172371015,0.0055788075000000005,0.0047156025,0.0008632050000000001,0.00010148249999999998,0.0001014825000000001,0.004614119999999999,0.0055788075000000005,0.0047156025,0.0008632050000000001,5.3113536239660775,4.0088893403956005,1.3024642835704774,22.376535713374704,26.265790730223173,0.7421307299686226,0.699899503081717,-0.00010049691828295515,0,2,5.329070518200751e-15,5,0.03333333333333333,90,150,3.7440008159722136,5.612082775833316,0.0002656574999836403,1,0.4069003285870756,0.5,16245.0,11145.0,0.9379594280555555,6.5500422038888715
real_block_bootstrap_seed_2033,real_block_bootstrap,2033,beam_health,12033,150,48.473614467981164,48.5632443998979,0.005323639999999999,0.004586714999999999,0.0007369249999999999,9.712500000000002e-05,9.712499999999977e-05,0.00448959,0.005323639999999999,0.004586714999999999,0.0007369249999999999,4.3948508132286666,2.281223621769449,2.1136271914592184,20.849248355160242,27.624366112820923,0.7171774015772818,0.6999521906608022,-4.7809339197790734e-05,0,3,5.329070518200751e-15,5,0.03333333333333333,90,150,3.7438732322222146,5.612063291666651,0.00024617333331877767,1,0.4105147462905294,0.34582623509369675,16090.0,11205.0,0.9378415863888889,6.54990487805554
synthetic_event_markov_seed_2034,synthetic_event_markov,2034,average,12034,150,56.6517054965598,56.83604030059707,0.0054202575,0.0045560900000000005,0.0008641675000000002,6.649999999999999e-05,6.650000000000002e-05,0.004489590000000001,0.0054202575,0.0045560900000000005,0.0008641675000000002,7.542635109893217,1.7067292417487048,5.835905868144512,17.58156377479441,39.07014172176537,0.5247625570995182,0.6999016743069674,-9.832569303258598e-05,0,0,7.105427357601002e-15,0,0.0,90,147,3.7439215409722153,5.612076142499986,0.00025902416665368744,1,0.5070532915360502,0.5,15725.0,16175.0,0.9378834697222224,6.549959612222208
synthetic_event_markov_seed_2034,synthetic_event_markov,2034,beam_health,12034,150,56.54515056459133,56.46567375333995,0.0051573911111111115,0.004490911111111112,0.0006664800000000001,6.655111111111111e-05,6.655111111111112e-05,0.00442436,0.0051573911111111115,0.004490911111111112,0.0006664800000000001,3.8417736112967313,2.1364710980323656,1.7053025132643658,22.891551217888892,33.65359934670245,0.39257611127229697,0.7000423935815437,4.239358154378703e-05,0,2,0.0,0,0.0,90,147,3.743790107777772,5.611921259444433,0.00010414111110013113,1,0.34029522613065327,0.38285492629945694,21005.0,10835.0,0.9378294780555562,6.549750737499989
real_block_bootstrap_seed_2034,real_block_bootstrap,2034,average,12034,150,78.26459753082727,78.40860753248502,0.005291935833333332,0.004564285833333332,0.0007276500000000001,7.469583333333333e-05,7.469583333333334e-05,0.00448959,0.005291935833333332,0.004564285833333332,0.0007276500000000001,10.481253453843728,6.016346146677375,4.464907307166352,35.1098500836046,43.154747447222654,0.5488258810309395,0.6999231838865667,-7.681611343324235e-05,0,0,0.0,0,0.0,90,143,3.743857380138883,5.612069115277763,0.000251996944431232,1,0.4676650782845473,0.5,23460.0,20610.0,0.9378228225000009,6.5498919377777645
real_block_bootstrap_seed_2034,real_block_bootstrap,2034,beam_health,12034,150,77.94493273492192,77.89292853042173,0.005298412222222224,0.004497637222222223,0.000800775,6.734722222222222e-05,6.734722222222224e-05,0.00443029,0.005298412222222224,0.004497637222222223,0.000800775,4.5854753933760275,1.7492134409764395,2.8362619523995884,32.81891904628291,45.12601368863899,0.34815592311304827,0.7000277394682723,2.773946827239193e-05,0,0,0.0,0,0.0,90,143,3.7438606183333274,5.612063341666651,0.00024622333331936197,1,0.2894736842105263,0.2662337662337662,31185.0,12705.0,0.9378289475000015,6.549892289166653
synthetic_event_markov_seed_2035,synthetic_event_markov,2035,average,12035,150,71.71146921476753,71.93638206750492,0.005414395,0.0045560900000000005,0.0008583050000000004,6.649999999999999e-05,6.650000000000002e-05,0.00448959,0.005414395,0.0045560900000000005,0.0008583050000000004,6.725740614772787,2.4952036124616654,4.230537002311122,24.08141462486993,47.6300545898976,0.6948859950162692,0.6998800296437081,-0.00011997035629185415,0,0,3.552713678800501e-15,0,0.0,90,147,3.7439186097222166,5.612068529999986,0.0002514116666541,1,0.4182763744427935,0.5,23490.0,16890.0,0.9378843447222232,6.5499528747222096
synthetic_event_markov_seed_2035,synthetic_event_markov,2035,beam_health,12035,150,72.02225443300887,72.09003011631603,0.005169116944444446,0.004492279444444445,0.0006768375,6.791944444444448e-05,6.791944444444449e-05,0.00442436,0.005169116944444446,0.004492279444444445,0.0006768375,10.197977746146263,3.451776691561443,6.74620105458482,29.080616849723086,42.941637583285754,0.4896085479663707,0.6999638478958613,-3.615210413865366e-05,0,1,7.105427357601002e-15,0,0.0,90,148,3.7437959706944386,5.6120504741666535,0.0002333558333212915,1,0.516705708297374,0.4451908396946565,19600.0,20955.0,0.9377707336111117,6.549821207777765
real_block_bootstrap_seed_2035,real_block_bootstrap,2035,average,12035,150,67.6623817999664,67.81980381119483,0.00528199,0.0045326575,0.0007493325000000001,4.30675e-05,4.306750000000002e-05,0.00448959,0.00528199,0.0045326575,0.0007493325000000001,10.622442454998758,4.703618409238619,5.918824045760139,22.74947797526429,44.91290382470209,0.7774296871298996,0.6999160298109005,-8.397018909944709e-05,0,2,3.552713678800501e-15,6,0.04,90,114,3.743852407222216,5.612068641666652,0.0002515233333196809,1,0.45236220472440947,0.5,20865.0,17235.0,0.93781808638889,6.549886728055542
real_block_bootstrap_seed_2035,real_block_bootstrap,2035,beam_health,12035,150,66.42812050466517,66.70562704923685,0.005215341388888889,0.004350316388888889,0.0008650249999999998,4.45563888888889e-05,4.455638888888901e-05,0.00430576,0.005215341388888889,0.004350316388888889,0.0008650249999999998,7.8734158006789325,4.7930888436084205,3.080326957070512,21.444180058650765,44.9839404460144,0.6025759850077739,0.6998519757380675,-0.00014802426193250007,0,1,3.552713678800501e-15,6,0.04,90,114,3.7438190829166604,5.612120593055542,0.00030347472220892957,1,0.40462505012698835,0.5403726708074534,22270.0,15135.0,0.93775878638889,6.549879379444431
