template_id,template_source,source_seed,segment_id,start_offset,start_timestamp,end_timestamp,raw_power_mean_kw,raw_power_max_kw,positive_share,duration_h,role_0_source_stack,role_1_source_stack,role_0_continuous_mean_pct,role_1_continuous_mean_pct,role_0_load_shift_damage_pct,role_1_load_shift_damage_pct,role_0_operational_start_damage_pct,role_1_operational_start_damage_pct,internal_start_count,tracking_mae_kw,tracking_max_abs_kw,tracking_within_tolerance_share,constraint_violation_steps,safety_override_steps,planning_runtime_s
real_calibration_window_036,real_calibration_window,2026,13,4011,2025-05-19 12:33:07,2025-05-19 12:38:06,11.511039999999998,11.52,1.0,0.0833333333333333,0,1,0.0001666666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.5089005432216046,0.5549815653941863,1.0,0,0,85.76116940076463
real_calibration_window_037,real_calibration_window,2026,9,3826,2025-05-19 07:02:15,2025-05-19 07:07:14,19.60902025,23.2,1.0,0.0833333333333333,0,1,0.0001666666666666,0.0001870833333333,0.0001779,5.93e-05,0.00011270215229804732,0.00011270215229804732,0,0.6406108149942183,3.0867564950882738,1.0,0,0,74.5142493029125
real_calibration_window_038,real_calibration_window,2026,7,5337,2025-05-18 07:17:45,2025-05-18 07:22:44,31.30799075,31.32,1.0,0.0833333333333333,0,1,0.0002891666666666,0.0002891666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,4.372518373000203,4.372520343655552,1.0,0,0,86.0890667969361
real_calibration_window_039,real_calibration_window,2026,14,8290,2025-05-19 16:35:55,2025-05-19 16:40:54,23.158913416666667,23.2169,1.0,0.0833333333333333,1,0,0.0002891666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.1183077635141329,0.5447374831803486,1.0,0,0,86.29852750175633
real_calibration_window_040,real_calibration_window,2026,7,6732,2025-05-18 07:41:00,2025-05-18 07:45:59,19.77482,23.205,1.0,0.0833333333333333,1,0,0.0001789166666666,0.0002240166666666,0.0007116,0.0006523,0.00011270215229804732,0.00011270215229804732,0,0.8750523754963754,3.1160878996201617,1.0,0,0,37.27479609847069
real_calibration_window_041,real_calibration_window,2026,5,12657,2025-05-17 16:30:27,2025-05-17 16:35:26,11.610514749999998,11.7769,1.0,0.0833333333333333,0,1,0.0001666666666666,0.0001666666666666,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.2452257539047951,0.2705764020762444,1.0,0,0,78.68508159928024
real_calibration_window_042,real_calibration_window,2026,9,4722,2025-05-19 07:17:11,2025-05-19 07:22:10,29.754779916666667,30.946500000000004,1.0,0.0833333333333333,0,1,0.0002511916666666,0.0002891666666666,0.0001186,0.0,0.00011270215229804732,0.00011270215229804732,0,3.84451764428966,5.253313336304458,1.0,0,0,73.29632089938968
real_calibration_window_043,real_calibration_window,2026,7,17248,2025-05-18 10:36:16,2025-05-18 10:41:15,14.92769975,16.2237,1.0,0.0833333333333333,1,0,0.0001723833333333,0.0001637888888888,5.93e-05,5.93e-05,0.00011270215229804732,0.00011270215229804732,0,0.2637789136620342,1.5929522288276488,1.0,0,0,72.46682680142112
real_calibration_window_044,real_calibration_window,2026,14,2711,2025-05-19 15:02:56,2025-05-19 15:07:55,0.0,0.0,0.0,0.0833333333333333,0,1,0.0,0.0,0.0,0.0,0.00011270215229804732,0.00011270215229804732,0,0.0,0.0,1.0,0,0,65.75955110159703
real_calibration_window_045,real_calibration_window,2026,10,358,2025-05-19 08:02:37,2025-05-19 08:07:36,21.989125833333333,23.6118,1.0,0.0833333333333333,0,1,0.0001635833333333,0.0002720166666666,0.0002965,0.0001186,0.00011270215229804732,0.00011270215229804732,0,0.8035520242344092,4.2998074638467045,1.0,0,0,57.28007270093076
