policy,seed,first_boundary_crossed,second_boundary_crossed,time_to_first_boundary_h,time_to_second_boundary_h,post_first_n_plus_one_reserve_h,first_boundary_total_damage_pct,first_boundary_damage_range_pct,final_elapsed_h,final_total_damage_pct,final_damage_range_pct,start_count,assignment_change_count,crossing_order,stack_0_crossing_h,stack_1_crossing_h,stack_2_crossing_h,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct
fixed_pair,11,True,True,1015.0,1384.0,369.0,22.966311664215347,3.224222158218315,1384.0,26.294670345263764,1.7829908810593134,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1015.0,1384.0,7.578811982604921,9.354055498994608,9.361802863664234
order_blend_50,11,True,True,1015.0,1384.0,369.0,22.966311664215347,3.224222158218315,1384.0,26.294670345263764,1.7829908810593134,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1015.0,1384.0,7.578811982604921,9.354055498994608,9.361802863664234
expected_n_plus_one,11,True,True,293.0,1385.0,1092.0,15.296497603432456,7.157076952486937,1385.0,26.50588497184458,1.985342166613794,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1385.0,293.0,7.582180616691101,9.567522783304895,9.356181571848586
fixed_pair,12,True,True,1012.0,1297.0,285.0,23.17979274548564,3.01668918569755,1297.0,26.53839750064278,1.656042596848998,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1012.0,1297.0,7.762662675212205,9.357029553369372,9.418705272061203
order_blend_50,12,True,True,1012.0,1297.0,285.0,23.17979274548564,3.01668918569755,1297.0,26.53839750064278,1.656042596848998,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1012.0,1297.0,7.762662675212205,9.357029553369372,9.418705272061203
expected_n_plus_one,12,True,True,267.0,1297.0,1030.0,15.134954785036943,7.317872736736372,1297.0,26.53557929607653,1.6544458908765751,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1297.0,267.0,7.762662675212205,9.41710856608878,9.355808054775546
fixed_pair,13,True,True,1084.0,1423.0,339.0,24.14846074786774,2.044053233937248,1423.0,27.69360095712917,0.38837324865799694,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1084.0,1423.0,8.97509106489545,9.355045578680272,9.363464313553447
order_blend_50,13,True,True,1417.0,1423.0,6.0,27.603853291951285,0.4110967211094856,1423.0,27.707425265875873,0.4025509337220434,11,9,"(np.int64(1), np.int64(2), np.int64(0))",,1417.0,1423.0,8.97509106489545,9.35469220236293,9.377641998617493
expected_n_plus_one,13,True,True,403.0,1458.0,1055.0,16.423021797117958,6.025008734412432,1458.0,27.96703191469519,0.10088853129387232,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1458.0,,403.0,9.35725544316749,9.256366911873618,9.353409559654084
fixed_pair,14,True,True,1206.0,1546.0,340.0,24.06998395569588,2.1206963169551623,1546.0,27.99378476479567,0.07243917120772636,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1206.0,1546.0,9.283608434742323,9.354128724103298,9.35604760595005
order_blend_50,14,True,True,1551.0,1554.0,3.0,28.043142121932522,0.012313189058790641,1554.0,28.065697537689005,0.0016670559618088276,7,5,"(np.int64(1), np.int64(0), np.int64(2))",1554.0,1551.0,1554.0,9.354515874397961,9.354998732931273,9.35618293035977
expected_n_plus_one,14,True,True,342.0,1550.0,1208.0,15.823285020814787,6.6245433557124915,1550.0,28.02826528429845,0.03501533348977226,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1550.0,342.0,9.319970734328074,9.354986067817846,9.353308482152528
fixed_pair,15,True,True,1157.0,1478.0,321.0,23.87017073888584,2.318821836813229,1478.0,27.919944309295722,0.14283872470448244,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1157.0,1478.0,9.211910354481965,9.353284875627311,9.354749079186448
order_blend_50,15,True,True,1478.0,1483.0,5.0,27.91815281533124,0.12982782023724582,1483.0,28.155314461088743,0.30677584889130394,4,2,"(np.int64(2), np.int64(1), np.int64(0))",,1483.0,1478.0,9.2456195070342,9.552395355925505,9.357299598129037
expected_n_plus_one,15,True,True,377.0,1483.0,1106.0,15.856841866375929,6.843262035822388,1483.0,28.162756147381785,0.3033206025800492,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1483.0,377.0,9.189994649906843,9.493315252486893,9.479446244988047
fixed_pair,16,True,True,877.0,1166.0,289.0,22.621910346091642,3.6822454477578326,1166.0,25.951466038276383,2.226400671889494,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,877.0,1166.0,7.184465812813021,9.410866484702515,9.356133740760848
order_blend_50,16,True,True,877.0,1166.0,289.0,22.621910346091642,3.6822454477578326,1166.0,25.951466038276383,2.226400671889494,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,877.0,1166.0,7.184465812813021,9.410866484702515,9.356133740760848
expected_n_plus_one,16,True,True,175.0,1166.0,991.0,14.98484279104714,7.469084716685491,1166.0,25.931855509774905,2.2065658363936604,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1166.0,175.0,7.184465812813021,9.391031649206681,9.356358047755204
fixed_pair,17,True,True,1097.0,1429.0,332.0,24.03486180016653,2.1549550901549397,1429.0,27.946468126803346,0.11807238829218569,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1097.0,1429.0,9.237349352786323,9.353697032938513,9.355421741078509
order_blend_50,17,True,True,1437.0,1441.0,4.0,27.99812942356092,0.038532445739694055,1441.0,28.30209783017868,0.28190765193493483,6,4,"(np.int64(0), np.int64(1), np.int64(2))",1437.0,1441.0,,9.355348547475376,9.61432846731912,9.332420815384186
expected_n_plus_one,17,True,True,294.0,1441.0,1147.0,15.97693124198246,6.694405419601972,1441.0,28.29101299147976,0.2745458340865312,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1441.0,294.0,9.275702266356062,9.550248100442593,9.465062624681105
fixed_pair,18,True,True,1079.0,1430.0,351.0,23.287942390774386,3.102423596853651,1430.0,27.157642458280893,1.160006032613584,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1079.0,1430.0,8.293965548978212,9.453971581591796,9.409705327710885
order_blend_50,18,True,True,1079.0,1430.0,351.0,23.287942390774386,3.102423596853651,1430.0,27.157642458280893,1.160006032613584,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1079.0,1430.0,8.293965548978212,9.453971581591796,9.409705327710885
expected_n_plus_one,18,True,True,388.0,1405.0,1017.0,15.795859219094929,6.656915076348556,1405.0,26.915861659286733,1.1510452346221278,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1405.0,388.0,8.204736206988503,9.355344010687599,9.355781441610631
fixed_pair,19,True,True,1059.0,1394.0,335.0,23.92142127327308,2.2704696623158265,1394.0,27.713131443197852,0.3745610508869479,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1059.0,1394.0,8.991918168369338,9.35473405557223,9.366479219256286
order_blend_50,19,True,True,1059.0,1394.0,335.0,23.92142127327308,2.2704696623158265,1394.0,27.713131443197852,0.3745610508869479,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1059.0,1394.0,8.991918168369338,9.35473405557223,9.366479219256286
expected_n_plus_one,19,True,True,346.0,1411.0,1065.0,16.028759672126352,6.561093670867576,1411.0,27.83038707735021,0.3731170481677655,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1411.0,346.0,9.051203917218087,9.35486219474627,9.424320965385853
fixed_pair,20,True,True,1041.0,1353.0,312.0,23.784035295396322,2.6298027560673836,1353.0,28.02604984645095,0.258436033078409,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1353.0,1041.0,,9.353070652510096,9.46570761350963,9.207271580431222
order_blend_50,20,True,True,1041.0,1366.0,325.0,23.784035295396322,2.6298027560673836,1366.0,28.121336148068536,0.16378730959458032,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1366.0,1041.0,,9.353708230643853,9.46570761350963,9.30192030391505
expected_n_plus_one,20,True,True,360.0,1322.0,962.0,15.873343705368253,6.5747169973116675,1322.0,27.663436237787447,0.4980580668904331,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1322.0,360.0,8.905976762834083,9.404034829724516,9.353424645228849
fixed_pair,21,True,True,1073.0,1442.0,369.0,23.30238346990975,2.886215187259043,1442.0,27.742836015967086,0.3183353237630886,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1073.0,1442.0,9.035706387920913,9.353087916362174,9.354041711684001
order_blend_50,21,True,True,1073.0,1442.0,369.0,23.30238346990975,2.886215187259043,1442.0,27.742836015967086,0.3183353237630886,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1073.0,1442.0,9.035706387920913,9.353087916362174,9.354041711684001
expected_n_plus_one,21,True,True,367.0,1445.0,1078.0,15.611441598288554,6.838746753900287,1445.0,27.76216118194769,0.3076493870571735,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1445.0,367.0,9.050011662453603,9.357661049510776,9.354488469983309
fixed_pair,22,True,True,987.0,1388.0,401.0,23.02329472331738,3.1672210728447245,1388.0,27.18969254142644,0.8766429171649346,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,987.0,1388.0,8.479501569201336,9.35404648585883,9.35614448636627
order_blend_50,22,True,True,987.0,1388.0,401.0,23.02329472331738,3.1672210728447245,1388.0,27.18969254142644,0.8766429171649346,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,987.0,1388.0,8.479501569201336,9.35404648585883,9.35614448636627
expected_n_plus_one,22,True,True,344.0,1390.0,1046.0,15.836781668532028,6.61229125986009,1390.0,27.199783194994396,0.8706354558867009,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1390.0,344.0,8.487608490511374,9.358243946398074,9.353930758084948
fixed_pair,23,True,True,1056.0,1396.0,340.0,24.105280750408262,2.0849472088730536,1396.0,27.728847176390488,0.3799394871967401,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1056.0,1396.0,8.997502560887655,9.353902567418436,9.377442048084395
order_blend_50,23,True,True,1126.0,1396.0,270.0,24.995512606069145,1.7652197649836996,1396.0,27.732358415541967,0.3816957383970845,5,3,"(np.int64(1), np.int64(2), np.int64(0))",,1126.0,1396.0,8.997502560887655,9.355657555369573,9.37919829928474
expected_n_plus_one,23,True,True,316.0,1399.0,1083.0,15.841277303682084,6.668141722792613,1399.0,27.956965570432466,0.559933372813374,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1399.0,316.0,9.006464195246428,9.566397568059802,9.384103807126237
fixed_pair,24,True,True,1111.0,1468.0,357.0,23.856688817110477,2.3427292476812003,1468.0,27.709277570203586,0.364514854074244,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1111.0,1468.0,8.993982766099373,9.358497620173617,9.356797183930595
order_blend_50,24,True,True,1130.0,1479.0,349.0,24.299444197703664,2.356945115895696,1479.0,27.884241126102054,0.42741636287572327,5,3,"(np.int64(1), np.int64(2), np.int64(0))",,1130.0,1479.0,9.030652483493096,9.45806884636882,9.39551979624014
expected_n_plus_one,24,True,True,350.0,1467.0,1117.0,15.793726559332624,6.661317595394653,1467.0,27.691571235612393,0.3774927807931423,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1467.0,350.0,8.979423590459385,9.355231273900483,9.356916371252527
fixed_pair,25,True,True,1065.0,1426.0,361.0,23.01394462038042,3.180354116717366,1426.0,26.47015727384263,1.5957504712685742,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1065.0,1426.0,7.760187485058098,9.355937956326672,9.354031832457862
order_blend_50,25,True,True,1065.0,1426.0,361.0,23.01394462038042,3.180354116717366,1426.0,26.47015727384263,1.5957504712685742,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1065.0,1426.0,7.760187485058098,9.355937956326672,9.354031832457862
expected_n_plus_one,25,True,True,359.0,1426.0,1067.0,15.60943655136051,6.838267385484625,1426.0,26.467011352519176,1.5933901200915228,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1426.0,359.0,7.760187485058098,9.35357760514962,9.353246262311457
fixed_pair,26,True,True,1167.0,1420.0,253.0,23.9393678952799,2.2550634671459813,1420.0,27.197306535248238,0.8839129735419284,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1167.0,1420.0,8.478694646357795,9.356004268990718,9.362607619899723
order_blend_50,26,True,True,1333.0,1420.0,87.0,25.88936581503951,1.3375757287981713,1420.0,27.20549326711427,0.8914704771153588,7,5,"(np.int64(1), np.int64(2), np.int64(0))",,1333.0,1420.0,8.478694646357795,9.356633497283324,9.370165123473154
expected_n_plus_one,26,True,True,368.0,1419.0,1051.0,15.953229745612319,6.49489869199036,1419.0,27.18175209256671,0.8813181388160434,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1419.0,368.0,8.473487720530219,9.354805859346262,9.353458512690228
fixed_pair,27,True,True,1076.0,1363.0,287.0,22.928814369086062,3.3482530940499897,1363.0,26.04467682202064,2.1051514595474323,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1076.0,1363.0,7.292170859798372,9.397322319345804,9.355183642876465
order_blend_50,27,True,True,1076.0,1363.0,287.0,22.928814369086062,3.3482530940499897,1363.0,26.04467682202064,2.1051514595474323,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1076.0,1363.0,7.292170859798372,9.397322319345804,9.355183642876465
expected_n_plus_one,27,True,True,342.0,1356.0,1014.0,15.895852965827554,6.558928064512087,1356.0,25.987279011153902,2.0922563714230265,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1356.0,342.0,7.269118915336083,9.36137528675911,9.35678480905871
fixed_pair,28,True,True,1272.0,1509.0,237.0,24.668401966946323,1.8730480516291,1509.0,27.62429180972738,0.49613399007101755,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1509.0,1272.0,,9.382477461862427,9.355470876073545,8.88634347179141
order_blend_50,28,True,True,1543.0,1549.0,6.0,27.93814745500641,0.10377560896133708,1549.0,27.983839857149896,0.08273340260988427,11,9,"(np.int64(1), np.int64(2), np.int64(0))",,1543.0,1549.0,9.27344707397234,9.356180476582225,9.354212306595333
expected_n_plus_one,28,True,True,340.0,1528.0,1188.0,16.118035596167793,6.3343554610953605,1528.0,27.823914566362603,0.24183259538964563,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1528.0,,340.0,9.354567516711317,9.11375722713082,9.355589822520466
fixed_pair,29,True,True,1198.0,1523.0,325.0,24.0647174418157,2.1302180240574886,1523.0,27.46339367501838,0.6033025100070581,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1198.0,1523.0,8.752953810707313,9.35625632071437,9.354183543596696
order_blend_50,29,True,True,1278.0,1521.0,243.0,24.910094896723365,1.8329961022963053,1521.0,27.456599617310456,0.6074730207849264,5,3,"(np.int64(1), np.int64(2), np.int64(0))",,1278.0,1521.0,8.747624482367234,9.353877631791061,9.35509750315216
expected_n_plus_one,29,True,True,391.0,1523.0,1132.0,16.166120979239423,6.297570960791916,1523.0,27.468862388275117,0.6082864531972465,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1523.0,391.0,8.752953810707313,9.354668313663245,9.361240263904559
fixed_pair,30,True,True,1018.0,1423.0,405.0,23.649699439380555,2.5423295964099246,1423.0,27.62355414813927,0.4445373595746833,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1018.0,1423.0,8.912106841445784,9.354803105673017,9.356644201020467
order_blend_50,30,True,True,1018.0,1423.0,405.0,23.649699439380555,2.5423295964099246,1423.0,27.62355414813927,0.4445373595746833,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1018.0,1423.0,8.912106841445784,9.354803105673017,9.356644201020467
expected_n_plus_one,30,True,True,290.0,1426.0,1136.0,15.925145971018072,6.534413043686947,1426.0,27.634526646708736,0.43843726487416745,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1426.0,290.0,8.920736536367231,9.354616309100107,9.359173801241399
fixed_pair,31,True,True,973.0,1267.0,294.0,22.599730024786936,3.6016712730894165,1267.0,25.84155354293923,2.520260263320604,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,973.0,1267.0,6.980902021451336,9.359489236715953,9.50116228477194
order_blend_50,31,True,True,973.0,1267.0,294.0,22.599730024786936,3.6016712730894165,1267.0,25.84155354293923,2.520260263320604,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,973.0,1267.0,6.980902021451336,9.359489236715953,9.50116228477194
expected_n_plus_one,31,True,True,325.0,1267.0,942.0,16.059718397826163,6.5817617022801285,1267.0,25.840388971563023,2.469232322490698,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1267.0,325.0,6.980902021451336,9.409352606169652,9.450134343942034
fixed_pair,32,True,True,1047.0,1432.0,385.0,23.168366292502565,3.023572091857969,1432.0,26.953719722765335,1.110514974578379,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1047.0,1432.0,8.244242805379665,9.354757779958044,9.354719137427624
order_blend_50,32,True,True,1047.0,1432.0,385.0,23.168366292502565,3.023572091857969,1432.0,26.953719722765335,1.110514974578379,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1047.0,1432.0,8.244242805379665,9.354757779958044,9.354719137427624
expected_n_plus_one,32,True,True,399.0,1433.0,1034.0,15.738781649834937,6.714811647388427,1433.0,26.956130095358944,1.1095283112933298,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1433.0,399.0,8.246662631207242,9.353276521651129,9.356190942500572
fixed_pair,33,True,True,1112.0,1427.0,315.0,23.529682146234183,2.662789978813427,1427.0,26.853546819250695,1.2097818745109787,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1112.0,1427.0,8.145242775790603,9.355024650301582,9.353279393158513
order_blend_50,33,True,True,1112.0,1427.0,315.0,23.529682146234183,2.662789978813427,1427.0,26.853546819250695,1.2097818745109787,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1112.0,1427.0,8.145242775790603,9.355024650301582,9.353279393158513
expected_n_plus_one,33,True,True,291.0,1448.0,1157.0,15.464151371838078,7.178157220503516,1448.0,27.06094594844961,1.2278375016858476,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1448.0,291.0,8.222711088373838,9.387686270016086,9.450548590059686
fixed_pair,34,True,True,1024.0,1328.0,304.0,23.2020931910586,2.990639484784211,1328.0,27.767036859653846,0.31721696262387233,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1024.0,1328.0,9.047332485665395,9.355154925699184,9.364549448289267
order_blend_50,34,True,True,1024.0,1328.0,304.0,23.2020931910586,2.990639484784211,1328.0,27.767036859653846,0.31721696262387233,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1024.0,1328.0,9.047332485665395,9.355154925699184,9.364549448289267
expected_n_plus_one,34,True,True,329.0,1328.0,999.0,16.13330035136954,6.319546873941392,1328.0,27.761483337739456,0.3110123847531163,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1328.0,329.0,9.047326523220992,9.358338907974108,9.355817906544356
fixed_pair,35,True,True,1106.0,1431.0,325.0,22.76720949437781,3.422762606434504,1431.0,26.61114380964502,1.4552442091603242,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1106.0,1431.0,7.901062481150382,9.353774638183934,9.356306690310706
order_blend_50,35,True,True,1106.0,1431.0,325.0,22.76720949437781,3.422762606434504,1431.0,26.61114380964502,1.4552442091603242,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1106.0,1431.0,7.901062481150382,9.353774638183934,9.356306690310706
expected_n_plus_one,35,True,True,312.0,1459.0,1147.0,15.62389172917168,7.057186039790995,1459.0,26.88688885879081,1.4242383153307046,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1459.0,312.0,8.045694863039522,9.371260817381064,9.469933178370226
fixed_pair,36,True,True,920.0,1301.0,381.0,22.76826238082436,3.423964468678796,1301.0,26.80026432991947,2.0806784819411064,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,920.0,1301.0,7.682341917724504,9.354902012529356,9.76302039966561
order_blend_50,36,True,True,920.0,1301.0,381.0,22.76826238082436,3.423964468678796,1301.0,26.80026432991947,2.0806784819411064,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,920.0,1301.0,7.682341917724504,9.354902012529356,9.76302039966561
expected_n_plus_one,36,True,True,347.0,1301.0,954.0,15.680961292214056,6.773661193596023,1301.0,26.803795706105618,2.082406333862684,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1301.0,347.0,7.682341917724504,9.764748251587188,9.356705536793928
fixed_pair,37,True,True,1062.0,1404.0,342.0,23.398885921432488,2.828744816850403,1404.0,27.015643431673872,1.0843954259851394,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1062.0,1404.0,8.288208530934083,9.372603956919223,9.354830943820566
order_blend_50,37,True,True,1062.0,1404.0,342.0,23.398885921432488,2.828744816850403,1404.0,27.015643431673872,1.0843954259851394,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1062.0,1404.0,8.288208530934083,9.372603956919223,9.354830943820566
expected_n_plus_one,37,True,True,295.0,1402.0,1107.0,15.901675068284176,6.550692004372312,1402.0,26.993459143652828,1.0763619548778323,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1402.0,295.0,8.280759679278932,9.357121634156764,9.355577830217133
fixed_pair,38,True,True,1161.0,1490.0,329.0,24.319385462269945,2.243365372970472,1490.0,27.997183168207016,0.43738007379339194,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1490.0,1161.0,,9.354235231204434,9.540164005397987,9.102783931604595
order_blend_50,38,True,True,1236.0,1490.0,254.0,25.201439751359118,1.6482330460924333,1490.0,28.016296625273924,0.04595654542734273,9,7,"(np.int64(1), np.int64(0), np.int64(2))",1490.0,1236.0,,9.354175931204434,9.353901308292398,9.308219385777091
expected_n_plus_one,38,True,True,376.0,1490.0,1114.0,15.81946740776514,6.633408146316597,1490.0,28.00699928096112,0.05884079210282778,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1490.0,,376.0,9.354175931204434,9.29699127882693,9.355832070929758
fixed_pair,39,True,True,1211.0,1533.0,322.0,24.77784892691066,1.8709382747389807,1533.0,27.813464098309495,0.2500659124811566,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1533.0,1211.0,,9.355084455803613,9.353361099183426,9.105018543322457
order_blend_50,39,True,True,1534.0,1542.0,8.0,27.944928611731406,0.16961428195568473,1542.0,28.025404831874706,0.12486686818471604,19,17,"(np.int64(0), np.int64(2), np.int64(1))",1534.0,,1542.0,9.396391065708412,9.271524197523696,9.357489568642597
expected_n_plus_one,39,True,True,437.0,1489.0,1052.0,16.436744029678376,6.015814187764572,1489.0,27.492586623507698,0.5739422469057924,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1489.0,437.0,8.78173115570457,9.355182065192764,9.355673402610362
fixed_pair,40,True,True,1095.0,1435.0,340.0,24.174627719522864,3.032787032309024,1435.0,28.17695120478902,0.903453459394413,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1095.0,1435.0,8.959042504299308,9.862495963693721,9.355412736795989
order_blend_50,40,True,True,1095.0,1435.0,340.0,24.174627719522864,3.032787032309024,1435.0,28.17695120478902,0.903453459394413,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1095.0,1435.0,8.959042504299308,9.862495963693721,9.355412736795989
expected_n_plus_one,40,True,True,287.0,1323.0,1036.0,15.720722181452405,6.754376326568314,1323.0,26.86992678178788,1.2193744414464085,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1323.0,287.0,8.14756910645284,9.35541412743579,9.366943547899249
fixed_pair,41,True,True,1103.0,1375.0,272.0,23.36031386187748,2.831455976082955,1375.0,26.344719661024165,1.7216536670357625,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1103.0,1375.0,7.634196243615205,9.354673506757994,9.355849910650967
order_blend_50,41,True,True,1103.0,1375.0,272.0,23.36031386187748,2.831455976082955,1375.0,26.344719661024165,1.7216536670357625,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1103.0,1375.0,7.634196243615205,9.354673506757994,9.355849910650967
expected_n_plus_one,41,True,True,342.0,1377.0,1035.0,15.594693834927536,6.886963456050277,1377.0,26.364801006498002,1.7304161441074397,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1377.0,342.0,7.639806795270355,9.35477127184985,9.370222939377795
fixed_pair,42,True,True,1160.0,1441.0,281.0,24.572138387370092,1.8718030136459713,1441.0,28.105267746525925,0.22883671723221966,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1441.0,1160.0,,9.489939312833863,9.354225838090416,9.261102595601644
order_blend_50,42,True,True,1441.0,1447.0,6.0,28.12521457310155,0.22108828088035004,1447.0,28.18618093763885,0.18225747659325187,13,11,"(np.int64(1), np.int64(0), np.int64(2))",1447.0,1441.0,,9.353967971981822,9.50723522112514,9.324977744531887
expected_n_plus_one,42,True,True,410.0,1441.0,1031.0,16.17327520236146,6.2771974315051295,1441.0,28.11250874599118,0.1697362603745951,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1441.0,410.0,9.294070937397201,9.463807197771796,9.354630610822184
fixed_pair,43,True,True,1105.0,1488.0,383.0,23.68689246094029,2.501589981920427,1488.0,27.88516551459176,0.17625428803001952,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1105.0,1488.0,9.177940708676802,9.353029809208135,9.354194996706822
order_blend_50,43,True,True,1105.0,1488.0,383.0,23.68689246094029,2.501589981920427,1488.0,27.88516551459176,0.17625428803001952,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1105.0,1488.0,9.177940708676802,9.353029809208135,9.354194996706822
expected_n_plus_one,43,True,True,399.0,1487.0,1088.0,16.202971856688542,6.245491335019828,1487.0,27.885769801018103,0.18014053427864596,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1487.0,399.0,9.176001688498191,9.356142222776837,9.353625889743075
fixed_pair,44,True,True,1199.0,1306.0,107.0,25.634985815234188,1.874276270397619,1306.0,27.258472250828305,1.6420468634149668,3,1,"(np.int64(1), np.int64(0), np.int64(2))",1306.0,1199.0,,9.771910009700603,9.356699094842064,8.129863146285636
order_blend_50,44,True,True,1306.0,1400.0,94.0,27.32427809782542,0.6363627120185527,1400.0,28.22442835514036,0.1657740632539788,11,9,"(np.int64(1), np.int64(0), np.int64(2))",1400.0,1306.0,,9.35521868731535,9.517491865539496,9.351717802285517
expected_n_plus_one,44,True,True,341.0,1311.0,970.0,15.8254269365539,6.80369371299247,1311.0,27.45824440463649,0.7843106870089827,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1311.0,,341.0,9.354645854321321,8.659643931653092,9.443954618662074
fixed_pair,45,True,True,1192.0,1487.0,295.0,23.28080961740148,2.910086640133785,1487.0,26.172076774728932,1.8954176392902307,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1192.0,1487.0,7.461211209446646,9.35423671654541,9.356628848736877
order_blend_50,45,True,True,1192.0,1487.0,295.0,23.28080961740148,2.910086640133785,1487.0,26.172076774728932,1.8954176392902307,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1192.0,1487.0,7.461211209446646,9.35423671654541,9.356628848736877
expected_n_plus_one,45,True,True,419.0,1483.0,1064.0,15.940476667272629,6.514432565759805,1483.0,26.156675859861465,1.9118432635271674,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1483.0,419.0,7.445005646877938,9.35482130257842,9.356848910405105
fixed_pair,46,True,True,1085.0,1485.0,400.0,24.144402335049858,2.101446772533552,1485.0,28.166574087283195,0.44680790125570624,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1085.0,1485.0,9.169026522229004,9.381713141569483,9.61583442348471
order_blend_50,46,True,True,1476.0,1478.0,2.0,27.833572018419634,0.22035015272389735,1478.0,27.850645174312696,0.21278270106874508,8,6,"(np.int64(2), np.int64(1), np.int64(0))",,1478.0,1476.0,9.142066035403131,9.35373040243769,9.354848736471876
