policy,effective_policy,first_boundary_crossed,second_boundary_crossed,time_to_first_boundary_h,time_to_second_boundary_h,post_first_n_plus_one_reserve_h,first_boundary_total_damage_pct,first_boundary_damage_range_pct,final_elapsed_h,final_total_damage_pct,final_damage_range_pct,start_count,assignment_change_count,crossing_order,stack_0_crossing_h,stack_1_crossing_h,stack_2_crossing_h,stack_0_final_damage_pct,stack_1_final_damage_pct,stack_2_final_damage_pct,scenario_id,local_seed,simulation_seed
order_blend_90,order_blend_90,True,True,342.0,1550.0,1208.0,15.823285020814787,6.6245433557124915,1550.0,28.02826528429845,0.03501533348977226,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1550.0,342.0,9.319970734328074,9.354986067817846,9.353308482152528,reference,14,14
order_blend_99,order_blend_99,True,True,342.0,1550.0,1208.0,15.823285020814787,6.6245433557124915,1550.0,28.02826528429845,0.03501533348977226,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1550.0,342.0,9.319970734328074,9.354986067817846,9.353308482152528,reference,14,14
fixed_pair,fixed_pair,True,True,1157.0,1478.0,321.0,23.87017073888584,2.318821836813229,1478.0,27.919944309295722,0.14283872470448244,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1157.0,1478.0,9.211910354481965,9.353284875627311,9.354749079186448,reference,15,15
order_blend_25,order_blend_25,True,True,1464.0,1483.0,19.0,27.884016161286524,0.09222129654082956,1483.0,28.217130062281363,0.20521187058001544,30,28,"(np.int64(2), np.int64(1), np.int64(0))",,1483.0,1464.0,9.328956958681083,9.534168829261098,9.354004274339182,reference,15,15
order_blend_50,order_blend_50,True,True,1478.0,1483.0,5.0,27.91815281533124,0.12982782023724582,1483.0,28.155314461088743,0.30677584889130394,4,2,"(np.int64(2), np.int64(1), np.int64(0))",,1483.0,1478.0,9.2456195070342,9.552395355925505,9.357299598129037,reference,15,15
order_blend_75,order_blend_75,True,True,377.0,1483.0,1106.0,15.856841866375929,6.843262035822388,1483.0,28.162756147381785,0.3033206025800492,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1483.0,377.0,9.189994649906843,9.493315252486893,9.479446244988047,reference,15,15
order_blend_90,order_blend_90,True,True,377.0,1483.0,1106.0,15.856841866375929,6.843262035822388,1483.0,28.162756147381785,0.3033206025800492,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1483.0,377.0,9.189994649906843,9.493315252486893,9.479446244988047,reference,15,15
order_blend_99,order_blend_99,True,True,377.0,1483.0,1106.0,15.856841866375929,6.843262035822388,1483.0,28.162756147381785,0.3033206025800492,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1483.0,377.0,9.189994649906843,9.493315252486893,9.479446244988047,reference,15,15
fixed_pair,fixed_pair,True,True,877.0,1166.0,289.0,22.621910346091642,3.6822454477578326,1166.0,25.951466038276383,2.226400671889494,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,877.0,1166.0,7.184465812813021,9.410866484702515,9.356133740760848,reference,16,16
order_blend_25,order_blend_25,True,True,1166.0,1188.0,22.0,25.998421292197726,2.406060489159267,1188.0,26.21199776879086,2.3221148088939394,24,22,"(np.int64(2), np.int64(1), np.int64(0))",,1188.0,1166.0,7.268411493078348,9.353059973740221,9.590526301972288,reference,16,16
order_blend_50,order_blend_50,True,True,877.0,1166.0,289.0,22.621910346091642,3.6822454477578326,1166.0,25.951466038276383,2.226400671889494,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,877.0,1166.0,7.184465812813021,9.410866484702515,9.356133740760848,reference,16,16
order_blend_75,order_blend_75,True,True,175.0,1166.0,991.0,14.98484279104714,7.469084716685491,1166.0,25.931855509774905,2.2065658363936604,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1166.0,175.0,7.184465812813021,9.391031649206681,9.356358047755204,reference,16,16
order_blend_90,order_blend_90,True,True,175.0,1166.0,991.0,14.98484279104714,7.469084716685491,1166.0,25.931855509774905,2.2065658363936604,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1166.0,175.0,7.184465812813021,9.391031649206681,9.356358047755204,reference,16,16
order_blend_99,order_blend_99,True,True,175.0,1166.0,991.0,14.98484279104714,7.469084716685491,1166.0,25.931855509774905,2.2065658363936604,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1166.0,175.0,7.184465812813021,9.391031649206681,9.356358047755204,reference,16,16
fixed_pair,fixed_pair,True,True,1097.0,1429.0,332.0,24.03486180016653,2.1549550901549397,1429.0,27.946468126803346,0.11807238829218569,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1097.0,1429.0,9.237349352786323,9.353697032938513,9.355421741078509,reference,17,17
order_blend_25,order_blend_25,True,True,1437.0,1438.0,1.0,28.034919539620965,0.025700417706829626,1438.0,28.04639119385888,0.0202423262352589,27,25,"(np.int64(1), np.int64(0), np.int64(2))",1438.0,1437.0,,9.3560703523443,9.354492815405537,9.335828026109041,reference,17,17
order_blend_50,order_blend_50,True,True,1437.0,1441.0,4.0,27.99812942356092,0.038532445739694055,1441.0,28.30209783017868,0.28190765193493483,6,4,"(np.int64(0), np.int64(1), np.int64(2))",1437.0,1441.0,,9.355348547475376,9.61432846731912,9.332420815384186,reference,17,17
order_blend_75,order_blend_75,True,True,294.0,1441.0,1147.0,15.97693124198246,6.694405419601972,1441.0,28.29101892147976,0.2747889640865324,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1441.0,294.0,9.275583666356061,9.550372630442594,9.465062624681105,reference,17,17
order_blend_90,order_blend_90,True,True,294.0,1441.0,1147.0,15.97693124198246,6.694405419601972,1441.0,28.29101892147976,0.2747889640865324,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1441.0,294.0,9.275583666356061,9.550372630442594,9.465062624681105,reference,17,17
order_blend_99,order_blend_99,True,True,294.0,1441.0,1147.0,15.97693124198246,6.694405419601972,1441.0,28.29101892147976,0.2747889640865324,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1441.0,294.0,9.275583666356061,9.550372630442594,9.465062624681105,reference,17,17
fixed_pair,fixed_pair,True,True,1079.0,1430.0,351.0,23.287942390774386,3.102423596853651,1430.0,27.157642458280893,1.160006032613584,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1079.0,1430.0,8.293965548978212,9.453971581591796,9.409705327710885,reference,18,18
order_blend_25,order_blend_25,True,True,1389.0,1398.0,9.0,26.812638472127354,1.207694509260481,1398.0,26.889449530712625,1.175234224434865,20,18,"(np.int64(2), np.int64(1), np.int64(0))",,1398.0,1389.0,8.180266326195454,9.35550055063032,9.35368265388685,reference,18,18
order_blend_50,order_blend_50,True,True,1079.0,1430.0,351.0,23.287942390774386,3.102423596853651,1430.0,27.157642458280893,1.160006032613584,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1079.0,1430.0,8.293965548978212,9.453971581591796,9.409705327710885,reference,18,18
order_blend_75,order_blend_75,True,True,388.0,1405.0,1017.0,15.795859219094929,6.656915076348556,1405.0,26.915861659286733,1.1510452346221278,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1405.0,388.0,8.204736206988503,9.355344010687599,9.355781441610631,reference,18,18
order_blend_90,order_blend_90,True,True,388.0,1405.0,1017.0,15.795859219094929,6.656915076348556,1405.0,26.915861659286733,1.1510452346221278,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1405.0,388.0,8.204736206988503,9.355344010687599,9.355781441610631,reference,18,18
order_blend_99,order_blend_99,True,True,388.0,1405.0,1017.0,15.795859219094929,6.656915076348556,1405.0,26.915861659286733,1.1510452346221278,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1405.0,388.0,8.204736206988503,9.355344010687599,9.355781441610631,reference,18,18
fixed_pair,fixed_pair,True,True,1059.0,1394.0,335.0,23.92142127327308,2.2704696623158265,1394.0,27.713131443197852,0.3745610508869479,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1059.0,1394.0,8.991918168369338,9.35473405557223,9.366479219256286,reference,19,19
order_blend_25,order_blend_25,True,True,1363.0,1382.0,19.0,27.520058164608358,0.4723264796627422,1382.0,27.652669756634545,0.4092214162203849,26,24,"(np.int64(2), np.int64(1), np.int64(0))",,1382.0,1363.0,8.945135114097901,9.354356530318286,9.353178112218357,reference,19,19
order_blend_50,order_blend_50,True,True,1059.0,1394.0,335.0,23.92142127327308,2.2704696623158265,1394.0,27.713131443197852,0.3745610508869479,3,1,"(np.int64(1), np.int64(2), np.int64(0))",,1059.0,1394.0,8.991918168369338,9.35473405557223,9.366479219256286,reference,19,19
order_blend_75,order_blend_75,True,True,346.0,1411.0,1065.0,16.028759672126352,6.561093670867576,1411.0,27.83038411235021,0.37305774816776527,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1411.0,346.0,9.051263217218088,9.35479992974627,9.424320965385853,reference,19,19
order_blend_90,order_blend_90,True,True,346.0,1411.0,1065.0,16.028759672126352,6.561093670867576,1411.0,27.83038707735021,0.3731170481677655,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1411.0,346.0,9.051203917218087,9.35486219474627,9.424320965385853,reference,19,19
order_blend_99,order_blend_99,True,True,346.0,1411.0,1065.0,16.028759672126352,6.561093670867576,1411.0,27.83038707735021,0.3731170481677655,3,1,"(np.int64(2), np.int64(1), np.int64(0))",,1411.0,346.0,9.051203917218087,9.35486219474627,9.424320965385853,reference,19,19
fixed_pair,fixed_pair,True,True,1806.0,2094.0,288.0,24.9056743526382,1.8733976798295267,2094.0,27.58744441364278,0.4794163448802564,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1806.0,,2094.0,9.355820504273971,8.876404159393715,9.355219749975092,heterogeneity_gp_re_increased_perm_2,0,100000
order_blend_25,order_blend_25,True,True,2031.0,2119.0,88.0,26.654060503648203,0.862282055494914,2119.0,27.635550131872378,0.4306713829846949,13,11,"(np.int64(0), np.int64(2), np.int64(1))",2031.0,,2119.0,9.35499186225002,8.924943443318831,9.355614826303526,heterogeneity_gp_re_increased_perm_2,0,100000
order_blend_50,order_blend_50,True,True,1903.0,2067.0,164.0,25.78018068697411,1.1451901015714938,2067.0,27.21760025574804,0.8454096043797463,9,7,"(np.int64(0), np.int64(2), np.int64(1))",1903.0,,2067.0,9.353704674194734,8.509242988586779,9.354652592966525,heterogeneity_gp_re_increased_perm_2,0,100000
order_blend_75,order_blend_75,True,True,1757.0,2067.0,310.0,25.454450549960875,1.413479678802334,2067.0,27.18145890840593,0.8864978747633501,18,16,"(np.int64(2), np.int64(0), np.int64(1))",2067.0,,1757.0,9.356095009793917,8.469597135030567,9.355766763581448,heterogeneity_gp_re_increased_perm_2,0,100000
order_blend_90,order_blend_90,True,True,222.0,1854.0,1632.0,14.941170996289461,7.672357654524928,1854.0,26.440737503284076,1.7854060495977144,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1854.0,,222.0,9.353826314289622,7.650752569698369,9.436158619296084,heterogeneity_gp_re_increased_perm_2,0,100000
order_blend_99,order_blend_99,True,True,222.0,1854.0,1632.0,14.941170996289461,7.672357654524928,1854.0,26.440737503284076,1.7854060495977144,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1854.0,,222.0,9.353826314289622,7.650752569698369,9.436158619296084,heterogeneity_gp_re_increased_perm_2,0,100000
fixed_pair,fixed_pair,True,True,1656.0,1882.0,226.0,24.60631865485226,1.8717309645206068,1882.0,26.88409828818171,1.1831752913230087,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1656.0,,1882.0,9.354153788965052,8.173384603946825,9.356559895269834,heterogeneity_gp_re_increased_perm_2,1,100001
order_blend_25,order_blend_25,True,True,1815.0,1902.0,87.0,26.242340173663973,1.2830718005425652,1902.0,27.04742432752365,1.1436213171566916,13,11,"(np.int64(0), np.int64(2), np.int64(1))",1815.0,,1902.0,9.354086513080352,8.274858248643303,9.418479565799995,heterogeneity_gp_re_increased_perm_2,1,100001
order_blend_50,order_blend_50,True,True,1656.0,1883.0,227.0,24.606236011869495,1.8715676159787051,1883.0,26.887393022734788,1.1829367720600281,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1656.0,,1883.0,9.35399044042315,8.175232905125805,9.358169677185833,heterogeneity_gp_re_increased_perm_2,1,100001
order_blend_75,order_blend_75,True,True,1261.0,1820.0,559.0,22.598562679739928,2.7746936111792424,1820.0,26.709074978473602,1.356711315466046,14,12,"(np.int64(2), np.int64(0), np.int64(1))",1820.0,,1261.0,9.355470044469131,7.998758729003085,9.354846205001385,heterogeneity_gp_re_increased_perm_2,1,100001
order_blend_90,order_blend_90,True,True,258.0,1641.0,1383.0,15.500820527317808,6.9479482792756215,1641.0,25.75824136986801,2.3039675471178436,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1641.0,,258.0,9.354215109900125,7.050247562782281,9.353778697185604,heterogeneity_gp_re_increased_perm_2,1,100001
order_blend_99,order_blend_99,True,True,258.0,1641.0,1383.0,15.500820527317808,6.9479482792756215,1641.0,25.75824136986801,2.3039675471178436,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1641.0,,258.0,9.354215109900125,7.050247562782281,9.353778697185604,heterogeneity_gp_re_increased_perm_2,1,100001
fixed_pair,fixed_pair,True,True,1647.0,1854.0,207.0,24.35827617110818,1.8821056718883469,1854.0,26.574145320743746,1.5121378940521701,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1647.0,,1854.0,9.364528496332792,7.852390602280622,9.35722622213033,heterogeneity_gp_re_increased_perm_2,2,100002
order_blend_25,order_blend_25,True,True,1802.0,1859.0,57.0,26.07594619084165,1.607978525476299,1859.0,26.655336648605665,1.515887747957387,17,15,"(np.int64(0), np.int64(2), np.int64(1))",1802.0,,1859.0,9.407511750843009,7.891624002885622,9.356200894877034,heterogeneity_gp_re_increased_perm_2,2,100002
order_blend_50,order_blend_50,True,True,1647.0,1854.0,207.0,24.358209576670518,1.8819583746428084,1854.0,26.574009079721396,1.5118829921457069,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1647.0,,1854.0,9.364381199087253,7.852498206941546,9.357129673692596,heterogeneity_gp_re_increased_perm_2,2,100002
order_blend_75,order_blend_75,True,True,1088.0,1858.0,770.0,21.047205261137464,3.5339741404617495,1858.0,26.581043164378958,1.4832540360837019,18,16,"(np.int64(2), np.int64(0), np.int64(1))",1858.0,,1088.0,9.35484899114265,7.8715949550589475,9.354599218177361,heterogeneity_gp_re_increased_perm_2,2,100002
order_blend_90,order_blend_90,True,True,242.0,1742.0,1500.0,15.134669062264473,7.3203023109285965,1742.0,26.15331586377046,1.9152446736923192,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1742.0,,242.0,9.35480057649193,7.4416353067931045,9.356879980485424,heterogeneity_gp_re_increased_perm_2,2,100002
order_blend_99,order_blend_99,True,True,242.0,1742.0,1500.0,15.134669062264473,7.3203023109285965,1742.0,26.15331586377046,1.9152446736923192,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1742.0,,242.0,9.35480057649193,7.4416353067931045,9.356879980485424,heterogeneity_gp_re_increased_perm_2,2,100002
fixed_pair,fixed_pair,True,True,1630.0,1875.0,245.0,24.307359111195456,1.8827956360177662,1875.0,27.39049464488214,1.4480002588420184,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1630.0,,1875.0,9.353865961384388,8.294314212327865,9.742314471169884,heterogeneity_gp_re_increased_perm_2,3,100003
order_blend_25,order_blend_25,True,True,1832.0,1875.0,43.0,26.35251327468469,1.2158194422046105,1875.0,27.347565004166697,1.4004362743613044,15,13,"(np.int64(0), np.int64(2), np.int64(1))",1832.0,,1875.0,9.35554308040541,8.295792824699992,9.696229099061297,heterogeneity_gp_re_increased_perm_2,3,100003
order_blend_50,order_blend_50,True,True,1635.0,1875.0,240.0,24.316473318615497,1.8760379788979566,1875.0,27.3703084988571,1.4237862203347937,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1635.0,,1875.0,9.355044236534505,8.2957390209939,9.719525241328693,heterogeneity_gp_re_increased_perm_2,3,100003
order_blend_75,order_blend_75,True,True,1025.0,1875.0,850.0,21.40925197897053,3.3959026303170585,1875.0,27.3535147705459,1.3900142964419384,10,8,"(np.int64(2), np.int64(0), np.int64(1))",1875.0,,1025.0,9.684697166983334,8.294682870541395,9.374134733021172,heterogeneity_gp_re_increased_perm_2,3,100003
order_blend_90,order_blend_90,True,True,227.0,1709.0,1482.0,15.90834392503227,6.539134864224652,1709.0,26.098757542566236,1.9619075313399064,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1709.0,,227.0,9.353765692694397,7.391858161354491,9.35313368851735,heterogeneity_gp_re_increased_perm_2,3,100003
order_blend_99,order_blend_99,True,True,227.0,1709.0,1482.0,15.90834392503227,6.539134864224652,1709.0,26.098757542566236,1.9619075313399064,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1709.0,,227.0,9.353765692694397,7.391858161354491,9.35313368851735,heterogeneity_gp_re_increased_perm_2,3,100003
fixed_pair,fixed_pair,True,True,1899.0,2118.0,219.0,24.67792349845468,1.888726363203796,2118.0,26.969209543401433,1.13028726921954,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1899.0,,2118.0,9.371149187648241,8.2408619184287,9.35719843732449,heterogeneity_gp_re_increased_perm_2,4,100004
order_blend_25,order_blend_25,True,True,2078.0,2138.0,60.0,26.501141734554842,1.343938223773499,2138.0,27.182966958175914,1.247802891806808,21,19,"(np.int64(0), np.int64(2), np.int64(1))",2078.0,,2138.0,9.5314375071302,8.283634615323392,9.367894835722323,heterogeneity_gp_re_increased_perm_2,4,100004
order_blend_50,order_blend_50,True,True,1944.0,2120.0,176.0,25.017133079338166,1.5880993231554656,2120.0,26.961354289424094,1.102453008195388,7,5,"(np.int64(0), np.int64(2), np.int64(1))",1944.0,,2120.0,9.354638374549484,8.252185366354096,9.354530548520513,heterogeneity_gp_re_increased_perm_2,4,100004
order_blend_75,order_blend_75,True,True,1530.0,2113.0,583.0,23.508291230160772,2.3656433598910462,2113.0,27.034231547543882,1.160277533977073,12,10,"(np.int64(2), np.int64(0), np.int64(1))",2113.0,,1530.0,9.389878160805742,8.242037926380535,9.402315460357608,heterogeneity_gp_re_increased_perm_2,4,100004
order_blend_90,order_blend_90,True,True,197.0,1988.0,1791.0,14.915313322220488,7.53648638402074,1988.0,26.344333301482216,1.7242040349479648,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1988.0,,197.0,9.356621594710338,7.632417559762374,9.355294147009502,heterogeneity_gp_re_increased_perm_2,4,100004
order_blend_99,order_blend_99,True,True,197.0,1988.0,1791.0,14.915313322220488,7.53648638402074,1988.0,26.344333301482216,1.7242040349479648,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1988.0,,197.0,9.356621594710338,7.632417559762374,9.355294147009502,heterogeneity_gp_re_increased_perm_2,4,100004
fixed_pair,fixed_pair,True,True,1870.0,2098.0,228.0,25.02801498123433,1.8981351483049842,2098.0,27.452106778873784,0.6621303097319533,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1870.0,,2098.0,9.380557972749429,8.718427663017476,9.353121143106877,heterogeneity_gp_re_increased_perm_2,5,100005
order_blend_25,order_blend_25,True,True,1997.0,2066.0,69.0,26.519720110860895,0.9729221935386168,2066.0,27.312647561760926,0.7793247095767448,17,15,"(np.int64(0), np.int64(2), np.int64(1))",1997.0,,2066.0,9.35319158212717,8.590065635028505,9.36939034460525,heterogeneity_gp_re_increased_perm_2,5,100005
order_blend_50,order_blend_50,True,True,1895.0,2018.0,123.0,25.538864285722163,1.4450937576304321,2018.0,26.85707346008396,1.2316494099405055,7,5,"(np.int64(0), np.int64(2), np.int64(1))",1895.0,,2018.0,9.365308621466452,8.133659211525947,9.358105627091563,heterogeneity_gp_re_increased_perm_2,5,100005
order_blend_75,order_blend_75,True,True,1652.0,2070.0,418.0,24.29836411478719,1.923327078791111,2070.0,27.30521576705069,0.7677534135568536,16,14,"(np.int64(2), np.int64(0), np.int64(1))",2070.0,,1652.0,9.353319038699075,8.592071657397382,9.359825070954235,heterogeneity_gp_re_increased_perm_2,5,100005
order_blend_90,order_blend_90,True,True,245.0,1895.0,1650.0,14.94307827366546,7.513369404285401,1895.0,26.491036167541967,1.6332959444923079,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1895.0,,245.0,9.383356989584978,7.750061045092671,9.357618132864319,heterogeneity_gp_re_increased_perm_2,5,100005
order_blend_99,order_blend_99,True,True,245.0,1895.0,1650.0,14.94307827366546,7.513369404285401,1895.0,26.491036167541967,1.6332959444923079,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1895.0,,245.0,9.383356989584978,7.750061045092671,9.357618132864319,heterogeneity_gp_re_increased_perm_2,5,100005
fixed_pair,fixed_pair,True,True,1781.0,2018.0,237.0,24.882227132165934,1.872899887324385,2018.0,27.29825116288556,0.7656635208772329,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1781.0,,2018.0,9.35532271176883,8.589659190891597,9.353269260225133,heterogeneity_gp_re_increased_perm_2,6,100006
order_blend_25,order_blend_25,True,True,1929.0,1990.0,61.0,26.529007441334333,1.015569102587973,1990.0,27.233729698184277,0.9850115976391489,15,13,"(np.int64(0), np.int64(2), np.int64(1))",1929.0,,1990.0,9.35315180746653,8.4477831465393,9.432794744178448,heterogeneity_gp_re_increased_perm_2,6,100006
order_blend_50,order_blend_50,True,True,1855.0,1986.0,131.0,25.733339062389085,1.1935174517559286,1986.0,27.163897503836708,0.9371733606127162,11,9,"(np.int64(0), np.int64(2), np.int64(1))",1855.0,,1986.0,9.354052083136075,8.436336030043957,9.373509390656674,heterogeneity_gp_re_increased_perm_2,6,100006
order_blend_75,order_blend_75,True,True,1722.0,1990.0,268.0,25.2359556001198,1.4674347390794917,1990.0,27.212106927634423,0.9609808049516424,18,16,"(np.int64(2), np.int64(0), np.int64(1))",1990.0,,1722.0,9.409002168070867,8.448021363119224,9.355083396444334,heterogeneity_gp_re_increased_perm_2,6,100006
order_blend_90,order_blend_90,True,True,211.0,1768.0,1557.0,15.137654199237174,7.313964784924412,1768.0,26.3046583520383,1.9626529768821195,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1768.0,,211.0,9.456053771475368,7.493400794593248,9.355203785969682,heterogeneity_gp_re_increased_perm_2,6,100006
order_blend_99,order_blend_99,True,True,211.0,1768.0,1557.0,15.137654199237174,7.313964784924412,1768.0,26.3046583520383,1.9626529768821195,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1768.0,,211.0,9.456053771475368,7.493400794593248,9.355203785969682,heterogeneity_gp_re_increased_perm_2,6,100006
fixed_pair,fixed_pair,True,True,1837.0,2040.0,203.0,25.233795225231354,1.871515923724953,2040.0,27.44932913476344,0.6249833669266387,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1837.0,,2040.0,9.353938748169398,8.7352035098337,9.36018687676034,heterogeneity_gp_re_increased_perm_2,7,100007
order_blend_25,order_blend_25,True,True,2048.0,2063.0,15.0,27.439802155203875,0.5326539340828838,2063.0,27.554092237061866,0.5081706220090751,17,15,"(np.int64(0), np.int64(2), np.int64(1))",2048.0,,2063.0,9.354157223716507,8.845986601707432,9.353948411637926,heterogeneity_gp_re_increased_perm_2,7,100007
order_blend_50,order_blend_50,True,True,1922.0,2019.0,97.0,26.10714303582978,1.0141816376680808,2019.0,27.381521636782647,0.9220887909281039,7,5,"(np.int64(0), np.int64(2), np.int64(1))",1922.0,,2019.0,9.354385117134619,8.552523864359962,9.474612655288066,heterogeneity_gp_re_increased_perm_2,7,100007
order_blend_75,order_blend_75,True,True,1439.0,2043.0,604.0,22.929371043763396,2.5981203140259304,2043.0,27.51980235686979,0.5459652700635171,18,16,"(np.int64(2), np.int64(0), np.int64(1))",2043.0,,1439.0,9.353111896984824,8.810362594910725,9.356327864974242,heterogeneity_gp_re_increased_perm_2,7,100007
order_blend_90,order_blend_90,True,True,173.0,1784.0,1611.0,14.77519526703074,7.675669746724271,1784.0,26.319014749995315,1.744650715514597,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1784.0,,173.0,9.354011863977123,7.610176085251798,9.354826800766395,heterogeneity_gp_re_increased_perm_2,7,100007
order_blend_99,order_blend_99,True,True,173.0,1784.0,1611.0,14.77519526703074,7.675669746724271,1784.0,26.319014749995315,1.744650715514597,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1784.0,,173.0,9.354011863977123,7.610176085251798,9.354826800766395,heterogeneity_gp_re_increased_perm_2,7,100007
fixed_pair,fixed_pair,True,True,1986.0,2193.0,207.0,24.900450877921767,1.8716597754717323,2193.0,27.47562747757167,1.2152169405428008,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1986.0,,2193.0,9.354082599916177,8.453163968556346,9.668380909099147,heterogeneity_gp_re_increased_perm_2,8,100008
order_blend_25,order_blend_25,True,True,2162.0,2193.0,31.0,26.74227930937777,0.9365467928454603,2193.0,27.35410187261549,0.9521752798448535,15,13,"(np.int64(0), np.int64(2), np.int64(1))",2162.0,,2193.0,9.365129613840901,8.518398489464868,9.470573769309722,heterogeneity_gp_re_increased_perm_2,8,100008
order_blend_50,order_blend_50,True,True,2120.0,2218.0,98.0,26.167706805228576,0.9734895945895516,2218.0,27.348110937377683,0.7212648776500146,11,9,"(np.int64(0), np.int64(2), np.int64(1))",2120.0,,2218.0,9.354974961902855,8.635935548912407,9.357200426562422,heterogeneity_gp_re_increased_perm_2,8,100008
order_blend_75,order_blend_75,True,True,1802.0,2193.0,391.0,24.483717476807968,1.8449184085423944,2193.0,27.39603383616868,1.0059645621718243,18,16,"(np.int64(2), np.int64(0), np.int64(1))",2193.0,,1802.0,9.524363051636692,8.518398489464868,9.35327229506712,heterogeneity_gp_re_increased_perm_2,8,100008
order_blend_90,order_blend_90,True,True,277.0,1895.0,1618.0,15.168607377542013,7.289569021395008,1895.0,25.593773066450364,2.4789582639271277,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1895.0,,277.0,9.355766343662692,6.879524229430272,9.3584824933574,heterogeneity_gp_re_increased_perm_2,8,100008
order_blend_99,order_blend_99,True,True,277.0,1895.0,1618.0,15.168607377542013,7.289569021395008,1895.0,25.593773066450364,2.4789582639271277,3,1,"(np.int64(2), np.int64(0), np.int64(1))",1895.0,,277.0,9.355766343662692,6.879524229430272,9.3584824933574,heterogeneity_gp_re_increased_perm_2,8,100008
fixed_pair,fixed_pair,True,True,1944.0,2235.0,291.0,24.19757732508666,1.9934059038068188,2235.0,26.73170266737817,1.331088029459428,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1944.0,,2235.0,9.354280202224516,8.023192172765087,9.354230292388566,heterogeneity_gp_re_increased_perm_2,9,100009
order_blend_25,order_blend_25,True,True,2153.0,2237.0,84.0,26.044567869093164,1.4794502618203165,2237.0,26.777292083327847,1.3404764279725256,19,17,"(np.int64(0), np.int64(2), np.int64(1))",2153.0,,2237.0,9.353901447159004,8.041457104098159,9.381933532070684,heterogeneity_gp_re_increased_perm_2,9,100009
order_blend_50,order_blend_50,True,True,1949.0,2242.0,293.0,24.2296578911492,1.9796966259978834,2242.0,26.767551142614824,1.3145560533258056,3,1,"(np.int64(0), np.int64(2), np.int64(1))",1949.0,,2242.0,9.36346584635132,8.048909793025514,9.35517550323799,heterogeneity_gp_re_increased_perm_2,9,100009
order_blend_75,order_blend_75,True,True,1699.0,2243.0,544.0,23.75080564185948,2.382159700551652,2243.0,26.759601521904393,1.3050149118426262,8,6,"(np.int64(2), np.int64(0), np.int64(1))",2243.0,,1699.0,9.354517679029394,8.050034465516186,9.355049377358812,heterogeneity_gp_re_increased_perm_2,9,100009
