load_source,load_seed,strategy,terminal_cv_assumption,gamma_scale_pct,cycle_repeats,actual_exposure_hours,continuous_mean_pct,discrete_damage_pct,discrete_fraction,total_mean_pct,total_std_pct,total_p05_pct,total_p50_pct,total_p95_pct
zuo_slow_30s,2028,instant_health,0.1,0.13417673000740873,30000,1000.0,4.464874999998,126.054899999997,0.9657915821568175,130.51996282033815,0.7719911984317401,129.33306290009014,130.47840263005446,131.86342962185185
zuo_slow_30s,2029,average,0.1,0.13417673000740873,30000,1000.0,4.099999999998,127.83389999999702,0.9689238323130132,131.92953825697268,0.746158655843021,130.78051250790614,131.89041005774624,133.2419370807698
zuo_slow_30s,2029,rotating,0.1,0.13417673000740873,30000,1000.0,4.16325,251.49179999999998,0.9837153617736086,255.65064970254633,0.7518974996207771,254.49211766543078,255.61156764074116,256.9726061439379
zuo_slow_30s,2029,instant_health,0.1,0.13417673000740873,30000,1000.0,4.078999999998,126.054899999997,0.9686553619003337,130.1295511236447,0.7442434933115522,128.9836979159163,130.09040753402505,131.43876025209605
zuo_slow_30s,2030,average,0.1,0.13417673000740873,30000,1000.0,4.099999999998,124.186949999997,0.9680403969382845,128.28068187390784,0.7402943561206663,127.14121795430916,128.2387646661654,129.57692759425933
zuo_slow_30s,2030,rotating,0.1,0.13417673000740873,30000,1000.0,5.129124999998999,255.4149,0.9803137876602657,260.5370130080013,0.8281476527399616,259.25229254690504,260.49539632230403,261.978941898028
zuo_slow_30s,2030,instant_health,0.1,0.13417673000740873,30000,1000.0,5.008249999998,124.186949999997,0.961235014923169,129.1882712326318,0.8183170754895859,127.91979960458026,129.14662062137734,130.61390448771746
zuo_slow_30s,2031,average,0.1,0.13417673000740873,30000,1000.0,4.099999999998,124.186949999997,0.9680403969382845,128.30277008899665,0.7366096162671519,127.163717190469,128.2658829022094,129.58019742286334
zuo_slow_30s,2031,rotating,0.1,0.13417673000740873,30000,1000.0,4.589749999997999,247.84485,0.981818062975527,252.45137961206046,0.7793977462672164,251.24145448256607,252.41490593669891,253.79902168172018
zuo_slow_30s,2031,instant_health,0.1,0.13417673000740873,30000,1000.0,4.446499999998,124.186949999997,0.9654327859511023,128.64995454710913,0.7671292282258687,127.46034772472383,128.61336218046569,129.9774671936466
zuo_slow_30s,2032,average,0.1,0.13417673000740873,30000,1000.0,4.8533749999980005,124.186949999997,0.9623886951617784,129.0511843406598,0.8098148974368962,127.7720517567285,129.01078305909218,130.4516671683162
zuo_slow_30s,2032,rotating,0.1,0.13417673000740873,30000,1000.0,6.0793749999990006,190.645949999997,0.9690971408993777,196.73744458987852,0.9064253807613953,195.29526814058423,196.69758565591027,198.29660207028286
zuo_slow_30s,2032,instant_health,0.1,0.13417673000740873,30000,1000.0,5.9558749999980005,122.40794999999999,0.9536016085528919,128.37582384339643,0.8971643809500168,126.94927266521655,128.33591273279694,129.91977548205472
zuo_slow_30s,2033,average,0.1,0.13417673000740873,30000,1000.0,4.099999999998,120.53999999999999,0.9671052631579102,124.64186246734901,0.7411342650563645,123.49784135000407,124.60190471142624,125.918530078156
zuo_slow_30s,2033,rotating,0.1,0.13417673000740873,30000,1000.0,3.445249999998,249.80175,0.9863956927426661,253.24869525251975,0.6794404403063836,252.2072092916295,253.20836948351686,254.4243203234103
zuo_slow_30s,2033,instant_health,0.1,0.13417673000740873,30000,1000.0,3.322999999998,120.53999999999999,0.9731719722596897,123.86466230498237,0.667289445856157,122.84338012014122,123.82426455639694,125.02037579508227
zuo_slow_30s,2034,average,0.1,0.13417673000740873,30000,1000.0,4.099999999998,127.83389999999702,0.9689238323130132,131.935643222571,0.7467489895706014,130.80295358367755,131.89812275650752,133.24326848210782
zuo_slow_30s,2034,rotating,0.1,0.13417673000740873,30000,1000.0,3.768,255.4149,0.985462003859051,259.18459774227847,0.7158548167319368,258.1021645356869,259.1467597319732,260.4409955772696
zuo_slow_30s,2034,instant_health,0.1,0.13417673000740873,30000,1000.0,3.711499999998,124.27589999999701,0.9710010516660379,127.98908979697907,0.7104635915632314,126.9154283381927,127.95119646710711,129.23654613022435
zuo_slow_30s,2035,average,0.1,0.13417673000740873,30000,1000.0,4.099999999998,127.83389999999702,0.9689238323130132,131.92813370708132,0.7482695865802731,130.7735385684338,131.88549634272994,133.2243889944397
zuo_slow_30s,2035,rotating,0.1,0.13417673000740873,30000,1000.0,4.7616249999989995,255.4149,0.981698483366249,260.17023006960324,0.806530862799681,258.91902887639054,260.12781281318695,261.5620725658741
zuo_slow_30s,2035,instant_health,0.1,0.13417673000740873,30000,1000.0,4.640749999998,127.83389999999702,0.9649687694966683,132.46844877338503,0.7962043394043331,131.23436705403165,132.42599228122805,133.84335304879045
zuo_fast_30s,2026,average,0.1,0.13417673000740873,30000,1000.0,4.099999999998,127.8339,0.9689238323130138,131.92546938446552,0.7492032200739485,130.7716276396671,131.87639279109504,133.23536957097764
zuo_fast_30s,2026,rotating,0.1,0.13417673000740873,30000,1000.0,4.357374999999,257.1939,0.9833402647339454,261.54254905134843,0.7723980797612389,260.3502676430712,261.4933592980241,262.89086372514544
zuo_fast_30s,2026,instant_health,0.1,0.13417673000740873,30000,1000.0,4.273249999998,127.8339,0.9676531512488304,132.09851959491846,0.7648939103392643,130.91867362089576,132.04936638712275,133.4344071733931
zuo_fast_30s,2027,average,0.1,0.13417673000740873,30000,1000.0,4.099999999998,131.48085,0.9697597411433985,135.5846718645158,0.7510334229682109,134.44798302563638,135.53544903103744,136.89988766145274
zuo_fast_30s,2027,rotating,0.1,0.13417673000740873,30000,1000.0,4.144749999999,314.2149,0.9869809192213931,318.3634879386715,0.7551069828244544,317.22016119276464,318.31424386513913,319.6854798758527
zuo_fast_30s,2027,instant_health,0.1,0.13417673000740873,30000,1000.0,4.078999999998,127.92285,0.9690989179318467,132.00566429126363,0.7491141493745423,130.87210302213182,131.95645147061202,133.31768737190708
zuo_fast_30s,2028,average,0.1,0.13417673000740873,30000,1000.0,5.606749999998,127.8339,0.9579831932773254,133.44422356178714,0.871180951351052,132.09713226605908,133.39563983175523,134.94288856545066
zuo_fast_30s,2028,rotating,0.1,0.13417673000740873,30000,1000.0,5.944249999998,310.478999999997,0.9812142438964326,316.4269232264769,0.8969599079969925,315.0374126733537,316.3782257353948,317.9680104308017
zuo_fast_30s,2028,instant_health,0.1,0.13417673000740873,30000,1000.0,5.779999999998,126.0549,0.956157284603712,131.83852508313603,0.8845082348635345,130.46950300567653,131.7898825033335,133.359122522387
zuo_fast_30s,2029,average,0.1,0.13417673000740873,30000,1000.0,4.099999999998,131.48085,0.9697597411433985,135.58778921860122,0.7430740369431262,134.44827403753467,135.54271207182046,136.87663715542269
zuo_fast_30s,2029,rotating,0.1,0.13417673000740873,30000,1000.0,4.699999999998,194.38185,0.9763916198287386,199.08927036162945,0.7956172633371601,197.86333055161953,199.0441655793581,200.46444747816832
zuo_fast_30s,2029,instant_health,0.1,0.13417673000740873,30000,1000.0,4.640749999998,129.70185,0.9654558568912759,134.34997428780898,0.7905839610233364,133.13231175587887,134.30487205400289,135.71688353483552
zuo_fast_30s,2030,average,0.1,0.13417673000740873,30000,1000.0,4.8533749999980005,131.48085,0.9644009052019177,136.33826972175447,0.8057012182729096,135.08539564976599,136.30184206933927,137.7411172684519
zuo_fast_30s,2030,rotating,0.1,0.13417673000740873,30000,1000.0,5.240874999999,249.80175,0.9794509839286707,255.04683690922008,0.837224373621273,253.74157294113374,255.01072161145942,256.50191742172325
zuo_fast_30s,2030,instant_health,0.1,0.13417673000740873,30000,1000.0,5.026624999998,129.70185,0.9626907006852258,134.73259527027665,0.8199450173133822,133.45604725938693,134.6963086956804,136.15904609029735
zuo_fast_30s,2031,average,0.1,0.13417673000740873,30000,1000.0,4.8533749999980005,131.48085,0.9644009052019177,136.32790455275287,0.7958035110859905,135.11015980954772,136.27693406750222,137.69626033836053
zuo_fast_30s,2031,rotating,0.1,0.13417673000740873,30000,1000.0,5.5149999999990005,312.34695,0.9826497006011602,317.8552948021786,0.8482589402795516,316.55187117865546,317.8038066079996,319.30977874094106
zuo_fast_30s,2031,instant_health,0.1,0.13417673000740873,30000,1000.0,5.394124999998,127.92285,0.9595390984531559,133.31037936825362,0.8389208410198364,132.02220608129554,133.25898320059466,134.74953338951158
zuo_fast_30s,2032,average,0.1,0.13417673000740873,30000,1000.0,4.8533749999980005,127.83389999999702,0.9634224532834954,132.69910744593523,0.8117569853644687,131.43139338607918,132.65859255123138,134.10143983439164
zuo_fast_30s,2032,rotating,0.1,0.13417673000740873,30000,1000.0,5.675124999998999,194.38185,0.9716324562040437,200.06973210132008,0.8778193652475029,198.6919048501516,200.0295929133662,201.58049445524222
zuo_fast_30s,2032,instant_health,0.1,0.13417673000740873,30000,1000.0,5.588374999998,127.83389999999702,0.9581151273278903,133.43493782972178,0.8710817969912675,132.06833867431564,133.39476022507347,134.93464405952844
zuo_fast_30s,2033,average,0.1,0.13417673000740873,30000,1000.0,4.099999999998,124.186949999997,0.9680403969382845,128.2893317480329,0.7367722405959894,127.156242893266,128.24044535102172,129.55194397484829
zuo_fast_30s,2033,rotating,0.1,0.13417673000740873,30000,1000.0,5.129124999998999,255.4149,0.9803137876602657,260.5467562196475,0.8241373059272094,259.2695288556638,260.4972786533588,261.951484939136
zuo_fast_30s,2033,instant_health,0.1,0.13417673000740873,30000,1000.0,5.008249999998,124.186949999997,0.961235014923169,129.19789213679226,0.8143615479887197,127.93678840819014,129.14848040125287,130.58672427625976
zuo_fast_30s,2034,average,0.1,0.13417673000740873,30000,1000.0,4.8533749999980005,131.48085,0.9644009052019177,136.32173105584462,0.8019505600756519,135.06960617324083,136.29015077684744,137.70776860443004
zuo_fast_30s,2034,rotating,0.1,0.13417673000740873,30000,1000.0,4.968999999999,312.435899999997,0.9843449171704687,317.3922604770885,0.8114798294502384,316.1242575487478,317.3608309477894,318.7939586603173
zuo_fast_30s,2034,instant_health,0.1,0.13417673000740873,30000,1000.0,4.832374999998,129.70185,0.9640807013977442,134.52175768195363,0.8002077059306792,133.27253693216988,134.490149837818,135.90493083743348
zuo_fast_30s,2035,average,0.1,0.13417673000740873,30000,1000.0,4.8533749999980005,131.48085,0.9644009052019177,136.3417421572404,0.8071787856485312,135.09746584401609,136.29785982563885,137.75294397350854
zuo_fast_30s,2035,rotating,0.1,0.13417673000740873,30000,1000.0,5.037375,249.80175,0.9802331176580519,254.84678592342814,0.8223161810294009,253.57759284426456,254.802914292012,256.2831658776395
zuo_fast_30s,2035,instant_health,0.1,0.13417673000740873,30000,1000.0,4.832374999998,129.70185,0.9640807013977442,134.5417255764396,0.8054330322735813,133.30032301777527,134.49784201956453,135.95002346590428
empirical_1s,2026,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,127.83389999999702,0.9689238323130132,131.91897555015305,1.4925938595394683,129.82720144470414,131.71127851320438,134.66937536768435
empirical_1s,2026,rotating,0.2,0.5367069200296349,30000,1000.0,3.451725,253.53764999999999,0.9865686081379823,256.9759371097392,1.3694525801503292,255.08767772441993,256.7709883217643,259.51810265727767
empirical_1s,2026,instant_health,0.2,0.5367069200296349,30000,1000.0,3.4266,127.8339,0.9738946598557829,131.24712252416472,1.3644564119084341,129.36712907471843,131.04228734782419,133.78082455742367
empirical_1s,2027,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,127.8339,0.9689238323130138,131.97521112246656,1.489394801812503,129.84544980563527,131.79442025387743,134.65854689709957
empirical_1s,2027,rotating,0.2,0.5367069200296349,30000,1000.0,3.452033333331,253.715549999997,0.9865767166740583,257.2053474405174,1.36728272158221,255.28162608556457,257.0250995173119,259.68622474635725
empirical_1s,2027,instant_health,0.2,0.5367069200296349,30000,1000.0,3.4266,127.8339,0.9738946598557829,131.29811814473396,1.3622650543796395,129.3828724916315,131.11789419828364,133.77066167307694
empirical_1s,2028,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,127.83389999999702,0.9689238323130132,131.94863333091422,1.482379870020406,129.8404551022323,131.768914621488,134.6589856924287
empirical_1s,2028,rotating,0.2,0.5367069200296349,30000,1000.0,3.5831166666659997,253.6266,0.9860692795237219,257.22339891545505,1.385934807121428,255.27684387524772,257.0440965644721,259.77197404164906
empirical_1s,2028,instant_health,0.2,0.5367069200296349,30000,1000.0,3.446025,127.8339,0.9737505563017347,131.29331588215425,1.3592027589334381,129.3916017461282,131.11413745939646,133.79697873939747
empirical_1s,2029,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,120.53999999999999,0.9671052631579102,124.61655594997634,1.490008145348196,122.51900594433222,124.42979697177594,127.34042486923762
empirical_1s,2029,rotating,0.2,0.5367069200296349,30000,1000.0,5.675124999998999,192.60285,0.9713779354464406,198.24968882639197,1.7542378013095623,195.7152435455185,198.061273243752,201.4147070890646
empirical_1s,2029,instant_health,0.2,0.5367069200296349,30000,1000.0,5.569999999998,120.53999999999999,0.9558322099754334,126.0820139491806,1.73784840515569,123.57462872843526,125.89369451778553,129.21972761658762
empirical_1s,2030,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,135.127799999997,0.9705518581777622,139.24087220321113,1.4849948673946625,137.11863133705512,139.05570417613217,141.93562937440817
empirical_1s,2030,rotating,0.2,0.5367069200296349,30000,1000.0,3.6601333333320003,255.4056,0.9858717967589229,259.07805507073505,1.4031899798492962,257.09388253938613,258.89351019210835,261.6364180416615
empirical_1s,2030,instant_health,0.2,0.5367069200296349,30000,1000.0,3.5496249999989997,131.569799999997,0.9737297209487156,135.13155089925408,1.381876432455769,133.18338213454396,134.94717433499613,137.65432776644883
empirical_1s,2031,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,142.421699999997,0.9720177966813234,146.51448850013497,1.4785503209429054,144.4272204155798,146.35996234796932,149.17518558649698
empirical_1s,2031,rotating,0.2,0.5367069200296349,30000,1000.0,3.8419166666640003,259.1415,0.9853910306765323,262.97643153591997,1.4311475414851698,260.96778129464207,262.8212526945103,265.5586694159862
empirical_1s,2031,instant_health,0.2,0.5367069200296349,30000,1000.0,3.736875,131.569799999997,0.9723821829189131,135.2997840883822,1.4114005704451429,133.3239039282255,135.14433641264458,137.84930796571876
empirical_1s,2032,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,120.53999999999999,0.9671052631579102,124.63633595547714,1.4868752202489333,122.54431976668577,124.46314312682695,127.34183419097282
empirical_1s,2032,rotating,0.2,0.5367069200296349,30000,1000.0,5.675124999998999,192.60285,0.9713779354464406,198.27340491688506,1.7497371356416203,195.74777258217424,198.10081026397455,201.4162949272724
empirical_1s,2032,instant_health,0.2,0.5367069200296349,30000,1000.0,5.569999999998,120.53999999999999,0.9558322099754334,126.10548621917965,1.733432931367462,123.60670900998126,125.93284875642767,129.22130438939607
empirical_1s,2033,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,142.4217,0.9720177966813239,146.51175631746403,1.4846084056523372,144.39072634953277,146.35075278228263,149.21105375804754
empirical_1s,2033,rotating,0.2,0.5367069200296349,30000,1000.0,3.646933333332,261.18735,0.9862293760179764,264.8250492809278,1.3996284823930372,262.84687397158604,264.6631365794873,267.3830032333111
empirical_1s,2033,instant_health,0.2,0.5367069200296349,30000,1000.0,3.536674999998,135.127799999997,0.9744947290933879,138.65541992505084,1.3781615708283657,136.71336279873307,138.4932836169691,141.17761724191925
empirical_1s,2034,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,127.83389999999702,0.9689238323130132,131.9576322182593,1.5076103324527692,129.83588680262466,131.78331524927853,134.68359164842107
empirical_1s,2034,rotating,0.2,0.5367069200296349,30000,1000.0,5.056062499998,261.01875,0.9809975906682334,266.1007382173111,1.6734568911915764,263.70422710195356,265.9270526263183,269.1017530382131
empirical_1s,2034,instant_health,0.2,0.5367069200296349,30000,1000.0,4.943149999998,126.054899999997,0.9622654688371454,131.02372870209967,1.6547377458051447,128.6581982262494,130.8499675733197,133.99374342711926
empirical_1s,2035,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,127.8339,0.9689238323130138,131.9150163535033,1.4837066987284415,129.83976025696177,131.72108353149844,134.60803573078627
empirical_1s,2035,rotating,0.2,0.5367069200296349,30000,1000.0,3.594174999999,253.62659999999698,0.9860268868251445,257.2031782407294,1.389036579777111,255.283723012249,257.01055838542004,259.7380220005563
empirical_1s,2035,instant_health,0.2,0.5367069200296349,30000,1000.0,3.4654499999999997,127.8339,0.9736064953863062,131.28209566126185,1.3638965218967105,129.4040545201078,131.08983347666566,133.77486767490436
zuo_slow_30s,2026,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,120.53999999999999,0.9671052631579102,124.62319198354804,1.4806872857664384,122.51161107349269,124.44498238520002,127.29766457710113
zuo_slow_30s,2026,rotating,0.2,0.5367069200296349,30000,1000.0,3.445249999998,249.80175,0.9863956927426661,253.23164117801534,1.357149906269926,251.32866324241823,253.0538214888697,255.70041530792415
zuo_slow_30s,2026,instant_health,0.2,0.5367069200296349,30000,1000.0,3.322999999998,120.53999999999999,0.9731719722596897,123.84792698571859,1.3328199848047255,121.98608522835606,123.67019510871907,126.27610051842763
zuo_slow_30s,2027,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,120.53999999999999,0.9671052631579102,124.64929285300241,1.5116987911616346,122.51393567664995,124.48736176595656,127.31655479715445
zuo_slow_30s,2027,rotating,0.2,0.5367069200296349,30000,1000.0,3.445249999998,249.80175,0.9863956927426661,253.25596252797538,1.3863800868131715,251.33067530895465,253.09247625226607,255.7181703827113
zuo_slow_30s,2027,instant_health,0.2,0.5367069200296349,30000,1000.0,3.322999999998,120.53999999999999,0.9731719722596897,123.87189712437359,1.3617004606013532,121.98803596055566,123.70811397062991,126.29363183643868
zuo_slow_30s,2028,average,0.2,0.5367069200296349,30000,1000.0,4.8533749999980005,127.83389999999702,0.9634224532834954,132.67155811169425,1.6106879945116523,130.34137528761713,132.5001731851861,135.55947789734458
zuo_slow_30s,2028,rotating,0.2,0.5367069200296349,30000,1000.0,4.614750000000001,249.80175,0.9818614358738526,254.401191805258,1.5704689366972964,252.13856694545717,254.22970910104905,257.222579795273
zuo_slow_30s,2028,instant_health,0.2,0.5367069200296349,30000,1000.0,4.464874999998,126.054899999997,0.9657915821568175,130.50472904485463,1.544674527808483,128.28544975577012,130.33318652180793,133.28341968729885
zuo_slow_30s,2029,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,127.83389999999702,0.9689238323130132,131.92507118398262,1.4825191383481817,129.85398402877854,131.74072279732988,134.63101311868934
zuo_slow_30s,2029,rotating,0.2,0.5367069200296349,30000,1000.0,4.16325,251.49179999999998,0.9837153617736086,255.64615609197412,1.4938881008716316,253.55638064578224,255.46172227511144,258.37118525354833
zuo_slow_30s,2029,instant_health,0.2,0.5367069200296349,30000,1000.0,4.078999999998,126.054899999997,0.9686553619003337,130.12509291479964,1.4787250924864968,128.06024313962843,129.94077316685656,132.82466393801246
zuo_slow_30s,2030,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,124.186949999997,0.9680403969382845,128.29305803372995,1.4658824725603286,126.20228729874583,128.12273198087163,130.98166717585408
zuo_slow_30s,2030,rotating,0.2,0.5367069200296349,30000,1000.0,5.129124999998999,255.4149,0.9803137876602657,260.55130076629865,1.640133193485391,258.1696279890385,260.3811485362634,263.53135443618385
zuo_slow_30s,2030,instant_health,0.2,0.5367069200296349,30000,1000.0,5.008249999998,124.186949999997,0.961235014923169,129.20234524726825,1.620636871833843,126.85319005188276,129.0321688248195,132.1498356029473
zuo_slow_30s,2031,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,124.186949999997,0.9680403969382845,128.2792595123701,1.483707064157628,126.18482128147541,128.09194844675716,130.9891957721516
zuo_slow_30s,2031,rotating,0.2,0.5367069200296349,30000,1000.0,4.589749999997999,247.84485,0.981818062975527,252.42642990690595,1.5698759544706842,250.18882785282747,252.23836388218024,255.28062764765482
zuo_slow_30s,2031,instant_health,0.2,0.5367069200296349,30000,1000.0,4.446499999998,124.186949999997,0.9654327859511023,128.62541732133346,1.5451689737648138,126.42884691375792,128.43756466544818,131.43827820988264
zuo_slow_30s,2032,average,0.2,0.5367069200296349,30000,1000.0,4.8533749999980005,124.186949999997,0.9623886951617784,129.04220660379994,1.6074552991024733,126.7231057663115,128.88206929693274,131.9141544485541
zuo_slow_30s,2032,rotating,0.2,0.5367069200296349,30000,1000.0,6.0793749999990006,190.645949999997,0.9690971408993777,196.72755145403332,1.7994420570945031,194.0883409777253,196.56922526940804,199.91530760298014
zuo_slow_30s,2032,instant_health,0.2,0.5367069200296349,30000,1000.0,5.9558749999980005,122.40794999999999,0.9536016085528919,128.3660184795351,1.7810387979886078,125.7574660306703,128.20751539459337,131.52354016563808
zuo_slow_30s,2033,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,120.53999999999999,0.9671052631579102,124.62010156650666,1.4759831237741134,122.56207413848001,124.44350428836125,127.34026236318773
zuo_slow_30s,2033,rotating,0.2,0.5367069200296349,30000,1000.0,3.445249999998,249.80175,0.9863956927426661,253.22860420867508,1.353484452926757,251.3723884300843,253.05247378086563,255.74045659952236
zuo_slow_30s,2033,instant_health,0.2,0.5367069200296349,30000,1000.0,3.322999999998,120.53999999999999,0.9731719722596897,123.84490165452918,1.329356547202159,122.02848781992546,123.6688731624904,126.31563788854501
zuo_slow_30s,2034,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,127.83389999999702,0.9689238323130132,131.94669465633683,1.4796384915457699,129.85270433508984,131.76953309602902,134.64397974912094
zuo_slow_30s,2034,rotating,0.2,0.5367069200296349,30000,1000.0,3.768,255.4149,0.985462003859051,259.1950991479745,1.418473090313328,257.2027487037222,259.01809826839707,261.7901574918936
zuo_slow_30s,2034,instant_health,0.2,0.5367069200296349,30000,1000.0,3.711499999998,124.27589999999701,0.9710010516660379,127.99949517993242,1.407798824070666,126.0248923714131,127.82252418367266,130.57669766102467
zuo_slow_30s,2035,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,127.83389999999702,0.9689238323130132,131.9214814230359,1.473098944641311,129.83596581139145,131.76153710064136,134.60805042193073
zuo_slow_30s,2035,rotating,0.2,0.5367069200296349,30000,1000.0,4.7616249999989995,255.4149,0.981698483366249,260.1632262934665,1.5878918809591422,257.88693147758795,260.0043668298731,263.04145545311616
zuo_slow_30s,2035,instant_health,0.2,0.5367069200296349,30000,1000.0,4.640749999998,127.83389999999702,0.9649687694966683,132.4615071967592,1.5675456620123216,130.21900481941535,132.30245214423496,135.3057989927199
zuo_fast_30s,2026,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,127.8339,0.9689238323130138,131.91853194181257,1.48171406431536,129.80645886270756,131.7320157878113,134.61942988411604
zuo_fast_30s,2026,rotating,0.2,0.5367069200296349,30000,1000.0,4.357374999999,257.1939,0.9833402647339454,261.53535966999186,1.5278572671641932,259.34605368348775,261.3485047359013,264.3130368439499
zuo_fast_30s,2026,instant_health,0.2,0.5367069200296349,30000,1000.0,4.273249999998,127.8339,0.9676531512488304,132.0914117518385,1.5129285996613553,129.92708732658915,131.90466532513767,134.8442573104405
zuo_fast_30s,2027,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,131.48085,0.9697597411433985,135.59966331207102,1.4974528213245517,133.4769941880918,135.42833174316686,138.34601982574245
zuo_fast_30s,2027,rotating,0.2,0.5367069200296349,30000,1000.0,4.144749999999,314.2149,0.9869809192213931,318.3785550727516,1.5055835962860602,316.24230216899485,318.20725786674416,321.1385588990883
zuo_fast_30s,2027,instant_health,0.2,0.5367069200296349,30000,1000.0,4.078999999998,127.92285,0.9690989179318467,132.02062007366746,1.4936219528951626,129.90435158219933,131.84927240444216,134.76054570638254
zuo_fast_30s,2028,average,0.2,0.5367069200296349,30000,1000.0,5.606749999998,127.8339,0.9579831932773254,133.44492338519302,1.7479784715546922,130.88433174251244,133.2652149257463,136.54899121829402
zuo_fast_30s,2028,rotating,0.2,0.5367069200296349,30000,1000.0,5.944249999998,310.478999999997,0.9812142438964326,316.4275550445483,1.7999239553152633,313.77977174381743,316.24782772518176,319.61687176943116
zuo_fast_30s,2028,instant_health,0.2,0.5367069200296349,30000,1000.0,5.779999999998,126.0549,0.956157284603712,131.83918979939494,1.7748333059618475,129.23351635424706,131.6594708503116,134.98733737472836
zuo_fast_30s,2029,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,131.48085,0.9697597411433985,135.58726444699667,1.4965069034008058,133.4588371329195,135.39740285416696,138.32450182480352
zuo_fast_30s,2029,rotating,0.2,0.5367069200296349,30000,1000.0,4.699999999998,194.38185,0.9763916198287386,199.08858855881877,1.6018396462551672,196.78268603899957,198.89776371161406,202.0026387032594
zuo_fast_30s,2029,instant_health,0.2,0.5367069200296349,30000,1000.0,4.640749999998,129.70185,0.9654558568912759,134.3493074812405,1.5917494719053966,132.06039555465918,134.15857313618818,137.24643649349787
zuo_fast_30s,2030,average,0.2,0.5367069200296349,30000,1000.0,4.8533749999980005,131.48085,0.9644009052019177,136.31516625015604,1.6100373009380318,133.95866715885086,136.15413001566492,139.16341579636068
zuo_fast_30s,2030,rotating,0.2,0.5367069200296349,30000,1000.0,5.240874999999,249.80175,0.9794509839286707,255.02273817243994,1.673580183764665,252.55842469010702,254.862337913518,257.9744782834922
zuo_fast_30s,2030,instant_health,0.2,0.5367069200296349,30000,1000.0,5.026624999998,129.70185,0.9626907006852258,134.70904215652376,1.6387487774281337,132.30381779059124,134.54829179161973,137.6040681047666
zuo_fast_30s,2031,average,0.2,0.5367069200296349,30000,1000.0,4.8533749999980005,131.48085,0.9644009052019177,136.3495467012347,1.6125345692159176,134.0424295132557,136.16848973528664,139.2981836271965
zuo_fast_30s,2031,rotating,0.2,0.5367069200296349,30000,1000.0,5.5149999999990005,312.34695,0.9826497006011602,317.87832210956617,1.7190549605211412,315.39563531076914,317.69688488419,321.0054000390284
zuo_fast_30s,2031,instant_health,0.2,0.5367069200296349,30000,1000.0,5.394124999998,127.92285,0.9595390984531559,133.33316029576628,1.7000924044226369,130.8817125439915,133.1517885767993,136.42849418694533
zuo_fast_30s,2032,average,0.2,0.5367069200296349,30000,1000.0,4.8533749999980005,127.83389999999702,0.9634224532834954,132.69691784639576,1.6197848314870849,130.3818016330323,132.51813608702938,135.60160584030845
zuo_fast_30s,2032,rotating,0.2,0.5367069200296349,30000,1000.0,5.675124999998999,194.38185,0.9716324562040437,200.06734831602517,1.751397426030538,197.53467278244258,199.88837776832094,203.18959078837221
zuo_fast_30s,2032,instant_health,0.2,0.5367069200296349,30000,1000.0,5.588374999998,127.83389999999702,0.9581151273278903,133.43257390098134,1.737974407027827,130.9220722656603,133.2536206590018,136.53264886043314
zuo_fast_30s,2033,average,0.2,0.5367069200296349,30000,1000.0,4.099999999998,124.186949999997,0.9680403969382845,128.28769744418233,1.489915635439325,126.20563066914909,128.09956596475268,131.0263270315428
zuo_fast_30s,2033,rotating,0.2,0.5367069200296349,30000,1000.0,5.129124999998999,255.4149,0.9803137876602657,260.5447230130659,1.666225462411346,258.17360552823186,260.35510094417424,263.5798060485506
zuo_fast_30s,2033,instant_health,0.2,0.5367069200296349,30000,1000.0,5.008249999998,124.186949999997,0.961235014923169,129.195903379801,1.6464981328013422,126.85709649589953,129.00644296219744,132.19786311452594
zuo_fast_30s,2034,average,0.2,0.5367069200296349,30000,1000.0,4.8533749999980005,131.48085,0.9644009052019177,136.31605467096747,1.6137219541803316,134.0276087590089,136.14099317221138,139.25094793611768
zuo_fast_30s,2034,rotating,0.2,0.5367069200296349,30000,1000.0,4.968999999999,312.435899999997,0.9843449171704687,317.3865124857171,1.632802778009088,315.0666793130163,317.21144620139734,320.3534483658357
