block_id,policy,fleet_progress_budget,step,elapsed_s,timestamp,vehicle_target_power_kw,mapped_demand_kw,actual_total_power_kw,tracking_error_kw,stack_1_current_a,stack_1_power_kw,stack_1_h_before,stack_1_h_increment,stack_1_h_after,stack_2_current_a,stack_2_power_kw,stack_2_h_before,stack_2_h_increment,stack_2_h_after,stack_3_current_a,stack_3_power_kw,stack_3_h_before,stack_3_h_increment,stack_3_h_after
external_2026-04_s3,performance_adaptive,0.03,61,610,2026-04-11 07:51:12,22.0,38.47846502525896,40.005665110858445,1.5272000855994818,0.0,0.0,0.3,0.0,0.3,120.0,15.573103366502378,0.3614746550915061,4.865905654657984e-05,0.3615233141480527,195.0,24.432561744356065,0.42199125399940285,7.634094345342016e-05,0.4220675949428563
external_2026-04_s3,performance_adaptive,0.03,62,620,2026-04-11 07:51:22,22.0,38.47846502525896,40.00563017356853,1.5271651483095638,0.0,0.0,0.3,0.0,0.3,120.0,15.573096184814334,0.3615233141480527,4.865907660137104e-05,0.3615719732246541,195.0,24.43253398875419,0.4220675949428563,7.634092339862895e-05,0.4221439358662549
external_2026-04_s3,performance_adaptive,0.03,63,630,2026-04-11 07:51:32,22.0,38.47846502525896,40.00559523628252,1.5271302110235538,0.0,0.0,0.3,0.0,0.3,120.0,15.573089003122904,0.3615719732246541,4.865909665618195e-05,0.3616206323213103,195.0,24.43250623315961,0.4221439358662549,7.634090334381806e-05,0.4222202767695987
external_2026-04_s3,performance_adaptive,0.03,64,640,2026-04-11 07:51:42,22.0,38.47846502525896,40.005560299000486,1.5270952737415229,0.0,0.0,0.3,0.0,0.3,120.0,15.573081821428167,0.3616206323213103,4.8659116711012704e-05,0.36166929143802135,195.0,24.43247847757232,0.4222202767695987,7.634088328898731e-05,0.42229661765288773
external_2026-04_s3,performance_adaptive,0.03,65,650,2026-04-11 07:51:52,22.0,38.47846502525896,40.005525361722334,1.5270603364633715,0.0,0.0,0.3,0.0,0.3,120.0,15.573074639730002,0.36166929143802135,4.865913676586306e-05,0.36171795057478723,195.0,24.43245072199233,0.42229661765288773,7.634086323413693e-05,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,66,660,2026-04-11 07:52:02,40.0,69.96084550047084,67.76338689276177,-2.1974586077090663,370.0,43.306754852176645,0.3,0.00014524723063446719,0.30014524723063446,195.0,24.456632040585124,0.36171795057478723,8.202549663826005e-05,0.3617999760714255,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,67,670,2026-04-11 07:52:12,40.0,69.96084550047084,67.76311683551315,-2.197728664957694,370.0,43.306515937822375,0.30014524723063446,0.0001452470081882441,0.3002904942388227,195.0,24.456600897690766,0.3617999760714255,8.202571908448312e-05,0.36188200179051,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,68,680,2026-04-11 07:52:22,40.0,69.96084550047084,67.76284677787623,-2.1979987225946047,370.0,43.30627702316653,0.3002904942388227,0.0001452467857400688,0.3004357410245628,195.0,24.45656975470971,0.36188200179051,8.202594153265847e-05,0.36196402773204267,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,69,690,2026-04-11 07:52:32,40.0,69.96084550047084,67.76258476298986,-2.198260737480979,370.0,43.30604615134742,0.3004357410245628,0.00014524657302610625,0.3005809875975889,195.0,24.45653861164245,0.36196402773204267,8.202615424662103e-05,0.3620460538862893,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,70,700,2026-04-11 07:52:42,40.0,69.96084550047084,67.7623508701579,-2.1984946303129362,370.0,43.30584340166523,0.3005809875975889,0.00014524639435253942,0.3007262339919414,195.0,24.456507468492678,0.3620460538862893,8.202633292018785e-05,0.3621280802192095,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,71,710,2026-04-11 07:52:52,40.0,69.96084550047084,67.76211973765713,-2.1987257628137087,370.0,43.30564341238381,0.3007262339919414,0.00014524621901937235,0.3008714802109608,195.0,24.456476325273318,0.3621280802192095,8.202650825335487e-05,0.36221010672746284,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,72,720,2026-04-11 07:53:02,40.0,69.96084550047084,67.76188860527571,-2.198956895195124,370.0,43.30544342329008,0.3008714802109608,0.0001452460436853829,0.30101672625464615,195.0,24.456445181985643,0.36221010672746284,8.202668358734437e-05,0.3622921334110502,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,73,730,2026-04-11 07:53:12,40.0,69.96084550047084,67.76165747301405,-2.1991880274567848,370.0,43.30524343438463,0.30101672625464615,0.00014524586835057212,0.3011619721229967,195.0,24.456414038629426,0.3622921334110502,8.202685892215514e-05,0.3623741602699724,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,74,740,2026-04-11 07:53:22,40.0,69.96084550047084,67.7614260139508,-2.1994194865200427,370.0,43.30504344566443,0.3011619721229967,0.0001452456937156813,0.3013072178167124,195.0,24.456382568286372,0.3623741602699724,8.202703355704597e-05,0.3624561873035294,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,75,750,2026-04-11 07:53:32,40.0,69.96084550047084,67.76119438814274,-2.199651112328098,370.0,43.304843480105845,0.3013072178167124,0.0001452455195146981,0.3014524633362271,195.0,24.456350908036903,0.3624561873035294,8.202720775802918e-05,0.3625382145112874,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,76,760,2026-04-11 07:53:42,40.0,69.96084550047084,67.7609634386322,-2.199882061838636,370.0,43.30464426227069,0.3014524633362271,0.00014524534637077447,0.3015977086825979,195.0,24.456319176361507,0.3625382145112874,8.202738090195277e-05,0.3626202418921894,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,77,770,2026-04-11 07:53:52,40.0,69.96084550047084,67.76073303438422,-2.2001124660866225,370.0,43.30444558976874,0.3015977086825979,0.00014524517388597353,0.30174295385648386,195.0,24.45628744461548,0.3626202418921894,8.202755338675372e-05,0.36270226944557615,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,78,780,2026-04-11 07:54:02,40.0,69.96084550047084,67.76050276176613,-2.2003427387047054,370.0,43.30424704896705,0.30174295385648386,0.00014524500155958065,0.30188819885804347,195.0,24.456255712799077,0.36270226944557615,8.202772571314656e-05,0.3627842971712893,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,79,790,2026-04-11 07:54:12,40.0,69.96084550047084,67.7602729170898,-2.200572583381046,370.0,43.30404893617833,0.30188819885804347,0.00014524482975030475,0.3020334436877938,195.0,24.456223980911453,0.3627842971712893,8.202789752242248e-05,0.3628663250688117,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,80,800,2026-04-11 07:54:22,40.0,69.96084550047084,67.7600431466841,-2.2008023537867416,370.0,43.30385089773051,0.3020334436877938,0.0001452446580300085,0.3021786883458238,195.0,24.456192248953577,0.3628663250688117,8.202806924271874e-05,0.36294835313805446,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,81,810,2026-04-11 07:54:32,40.0,69.96084550047084,67.75981282258225,-2.201032677888591,370.0,43.30365230565663,0.3021786883458238,0.00014524448563849274,0.3023239328314623,195.0,24.456160516925618,0.36294835313805446,8.202824163423447e-05,0.3630303813796887,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,82,820,2026-04-11 07:54:42,40.0,69.96084550047084,67.75958019981296,-2.20126530065788,370.0,43.303451414985645,0.3023239328314623,0.00014524431046331946,0.3024691771419256,195.0,24.45612878482731,0.3630303813796887,8.202841680940778e-05,0.3631124097964981,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,83,830,2026-04-11 07:54:52,40.0,69.96084550047084,67.75934726239937,-2.2014982380714656,370.0,43.30325020974179,0.3024691771419256,0.0001452441349062786,0.3026144212768319,195.0,24.45609705265758,0.3631124097964981,8.202859236644863e-05,0.36319443838886456,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,84,840,2026-04-11 07:55:02,40.0,69.96084550047084,67.75911477017934,-2.2017307302915015,370.0,43.303049449763385,0.3026144212768319,0.00014524395988722047,0.30275966523671916,195.0,24.45606532041596,0.36319443838886456,8.20287673855068e-05,0.36327646715625006,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,85,850,2026-04-11 07:55:12,40.0,69.96084550047084,67.75888642595119,-2.2019590745196496,370.0,43.30285283784891,0.30275966523671916,0.000145243789888764,0.30290490902660794,195.0,24.456033588102276,0.36327646715625006,8.202893738396322e-05,0.363358496093634,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,86,860,2026-04-11 07:55:22,40.0,69.96084550047084,67.75865824000599,-2.2021872604648536,370.0,43.30265638428682,0.30290490902660794,0.00014524362008101313,0.30305015264668894,195.0,24.45600185571917,0.363358496093634,8.202910719171412e-05,0.36344052520082576,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,87,870,2026-04-11 07:55:32,40.0,69.96084550047084,67.75842291723879,-2.2024225832320496,370.0,43.302452898776714,0.30305015264668894,0.00014524344198394817,0.3031953960886729,195.0,24.455970018462075,0.36344052520082576,8.202928528877905e-05,0.36352255448611454,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,88,880,2026-04-11 07:55:42,40.0,69.96084550047084,67.75816362824506,-2.2026818722257815,370.0,43.30222575103973,0.3031953960886729,0.00014524323589129438,0.3033406393245642,195.0,24.45593787720533,0.36352255448611454,8.202949138143288e-05,0.36360458397749595,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,89,890,2026-04-11 07:55:52,40.0,69.96084550047084,67.75789842330829,-2.2029470771625483,370.0,43.301993205843935,0.3033406393245642,0.0001452430243741428,0.3034858823489383,195.0,24.455905217464355,0.36360458397749595,8.202970289858447e-05,0.36368661368039457,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,90,900,2026-04-11 07:56:02,40.0,69.96084550047084,67.75763722462611,-2.2032082758447302,370.0,43.3017646669967,0.3034858823489383,0.00014524281770577136,0.3036311251666441,195.0,24.455872557629405,0.36368661368039457,8.202990956695588e-05,0.3637686435899615,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,91,910,2026-04-11 07:56:12,40.0,69.96084550047084,67.75740573912213,-2.2034397613487045,370.0,43.30156584141861,0.3036311251666441,0.00014524264700820105,0.3037763678136523,195.0,24.455839897703527,0.3637686435899615,8.203008026452617e-05,0.36385067367022605,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,92,920,2026-04-11 07:56:22,40.0,69.96084550047084,67.75717715468062,-2.20366834579022,370.0,43.30136991697901,0.3037763678136523,0.0001452424798218918,0.3039216102934742,195.0,24.455807237701606,0.36385067367022605,8.203024745083546e-05,0.3639327039176769,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,93,930,2026-04-11 07:56:32,40.0,69.96084550047084,67.75694921075628,-2.2038962897145637,370.0,43.3011739927461,0.3039216102934742,0.00014524231126214916,0.30406685260473637,195.0,24.455775218010174,0.3639327039176769,8.203041601057809e-05,0.3640147343336875,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,94,940,2026-04-11 07:56:42,40.0,69.96084550047084,67.75672228392888,-2.2041232165419586,370.0,43.300978068721555,0.30406685260473637,0.00014524214052173982,0.3042120947452581,195.0,24.455744215207325,0.3640147343336875,8.203058675098744e-05,0.36409676492043846,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,95,950,2026-04-11 07:56:52,40.0,69.96084550047084,67.75649559057054,-2.2043499099003014,370.0,43.30078214490932,0.3042120947452581,0.00014524196928043762,0.3043573367145386,195.0,24.455713445661214,0.36409676492043846,8.203075799228961e-05,0.36417879567843076,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,96,960,2026-04-11 07:57:02,40.0,69.96084550047084,67.756268897358,-2.204576603112841,370.0,43.30058622130822,0.3043573367145386,0.00014524179803838524,0.30450257851257695,195.0,24.455682676049772,0.36417879567843076,8.203092923434198e-05,0.3642608266076651,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,97,970,2026-04-11 07:57:12,40.0,69.96084550047084,67.75604220429418,-2.2048032961766637,370.0,43.30039029792098,0.30450257851257695,0.00014524162679558557,0.3046478201393725,195.0,24.4556519063732,0.3642608266076651,8.203110047714168e-05,0.3643428577081423,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,98,980,2026-04-11 07:57:22,40.0,69.96084550047084,67.75581218263378,-2.2050333178370636,370.0,43.300194374744,0.3046478201393725,0.00014524146268752968,0.30479306160206004,195.0,24.45561780788977,0.3643428577081423,8.203126458519756e-05,0.3644248889727275,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,99,990,2026-04-11 07:57:32,40.0,69.96084550047084,67.75557701346543,-2.2052684870054122,370.0,43.29999852376546,0.30479306160206004,0.0001452413098547667,0.3049383029119148,195.0,24.45557848969997,0.3644248889727275,8.203141741796056e-05,0.3645069203901455,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,100,1000,2026-04-11 07:57:42,40.0,69.96084550047084,67.75533904171968,-2.2055064587511595,370.0,43.29980486856913,0.3049383029119148,0.00014524117039392578,0.30508354408230876,195.0,24.45553417315054,0.3645069203901455,8.203155687880144e-05,0.3645889519470243,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,101,1010,2026-04-11 07:57:52,40.0,69.96084550047084,67.7551011780266,-2.2057443224442324,370.0,43.29961132167584,0.30508354408230876,0.00014524103106376536,0.30522878511337254,195.0,24.45548985635077,0.3645889519470243,8.203169620896192e-05,0.36467098364323325,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,102,1020,2026-04-11 07:58:02,40.0,69.96084550047084,67.75486331427176,-2.20598218619908,370.0,43.29941777496141,0.30522878511337254,0.00014524089173335901,0.3053740260051059,195.0,24.455445539310343,0.36467098364323325,8.203183553936822e-05,0.3647530154787726,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,103,1030,2026-04-11 07:58:12,40.0,69.96084550047084,67.7546261330045,-2.206219367466332,370.0,43.299224228426226,0.3053740260051059,0.00014524075093957575,0.30551926675604546,195.0,24.455401904578274,0.3647530154787726,8.203197633315148e-05,0.36483504745510575,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,104,1040,2026-04-11 07:58:22,40.0,69.96084550047084,67.75439382762504,-2.2064516728458017,370.0,43.299030682072164,0.30551926675604546,0.00014524059969329634,0.30566450735573875,195.0,24.45536314555287,0.36483504745510575,8.20321275794309e-05,0.3649170795826852,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,105,1050,2026-04-11 07:58:32,40.0,69.96084550047084,67.75416755813006,-2.206677942340775,370.0,43.29883713591294,0.30566450735573875,0.00014524043550787842,0.30580974779124664,195.0,24.455330422217123,0.3649170795826852,8.203229176484884e-05,0.36499911187445006,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,106,1060,2026-04-11 07:58:42,40.0,69.96084550047084,67.75394128877613,-2.206904211694706,370.0,43.2986435899663,0.30580974779124664,0.00014524027132177455,0.30595498806256843,195.0,24.45529769880983,0.36499911187445006,8.203245595095266e-05,0.365081144330401,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,107,1070,2026-04-11 07:58:52,40.0,69.96084550047084,67.7537150195609,-2.207130480909939,370.0,43.29845004423143,0.30595498806256843,0.00014524010713498717,0.30610022816970345,195.0,24.455264975329474,0.365081144330401,8.203262013774009e-05,0.36516317695053874,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,108,1080,2026-04-11 07:59:02,40.0,69.96084550047084,67.75348875048711,-2.207356749983731,370.0,43.29825649870945,0.30610022816970345,0.00014523994294751404,0.30624546811265096,195.0,24.455232251777655,0.36516317695053874,8.203278432521318e-05,0.36524520973486396,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,109,1090,2026-04-11 07:59:12,40.0,69.96084550047084,67.75326248155332,-2.207583018917518,370.0,43.298062953398954,0.30624546811265096,0.00014523977875935358,0.3063907078914103,195.0,24.45519952815437,0.36524520973486396,8.203294851337368e-05,0.36532724268337735,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,110,1100,2026-04-11 07:59:22,40.0,69.96084550047084,67.75303621276096,-2.2078092877098783,370.0,43.297869408301345,0.3063907078914103,0.0001452396145705074,0.30653594750598084,195.0,24.455166804459616,0.36532724268337735,8.203311270221986e-05,0.36540927579607957,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,111,1110,2026-04-11 07:59:32,40.0,69.96084550047084,67.7528099441089,-2.208035556361935,370.0,43.297675863415506,0.30653594750598084,0.00014523945038097416,0.3066811869563618,195.0,24.455134080693398,0.36540927579607957,8.203327689175309e-05,0.36549130907297134,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,112,1120,2026-04-11 07:59:42,40.0,69.96084550047084,67.75258367559717,-2.2082618248736736,370.0,43.29748231874227,0.3066811869563618,0.0001452392861907566,0.3068264262425526,195.0,24.455101356854897,0.36549130907297134,8.203344108197062e-05,0.3655733425140533,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,113,1130,2026-04-11 07:59:52,40.0,69.96084550047084,67.75235740722516,-2.208488093245677,370.0,43.2972887742811,0.3068264262425526,0.00014523912199985423,0.30697166536455245,195.0,24.455068632944062,0.3655733425140533,8.2033605272873e-05,0.3656553761193262,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,114,1140,2026-04-11 08:00:02,40.0,69.96084550047084,67.752131138994,-2.2087143614768365,370.0,43.29709523003224,0.30697166536455245,0.00014523895780826543,0.3071169043223607,195.0,24.455035908961754,0.3656553761193262,8.203376946446177e-05,0.36573740988879067,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,115,1150,2026-04-11 08:00:12,40.0,69.96084550047084,67.75190487090373,-2.2089406295671097,370.0,43.296901685995756,0.3071169043223607,0.00014523879361599034,0.3072621431159767,195.0,24.45500318490798,0.36573740988879067,8.203393365673692e-05,0.3658194438224474,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,116,1160,2026-04-11 08:00:22,40.0,69.96084550047084,67.751678602954,-2.2091668975168375,370.0,43.29670814217127,0.3072621431159767,0.00014523862942302844,0.3074073817453997,195.0,24.45497046078274,0.3658194438224474,8.203409784969885e-05,0.3659014779202971,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,117,1170,2026-04-11 08:00:32,40.0,69.96084550047084,67.75145197270936,-2.2093935277614776,370.0,43.296514236123336,0.3074073817453997,0.00014523846479053853,0.30755262021019025,195.0,24.45493773658603,0.3659014779202971,8.203426248218872e-05,0.3659835121827793,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,118,1180,2026-04-11 08:00:42,40.0,69.96084550047084,67.75121781024295,-2.20962769022789,370.0,43.29631279792681,0.30755262021019025,0.00014523829103703937,0.3076978585012273,195.0,24.45490501231614,0.3659835121827793,8.203443623568788e-05,0.36606554661901497,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,119,1190,2026-04-11 08:00:52,40.0,69.96084550047084,67.75098230362481,-2.2098631968460296,370.0,43.29611001565399,0.3076978585012273,0.0001452381156550591,0.3078430966168823,195.0,24.454872287970822,0.36606554661901497,8.203461161766813e-05,0.3661475812306326,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,120,1200,2026-04-11 08:01:02,40.0,69.96084550047084,67.75074439839297,-2.2101011020778714,370.0,43.2959048348434,0.3078430966168823,0.00014523793736779546,0.3079883345542501,195.0,24.454839563549573,0.3661475812306326,8.20347899049318e-05,0.36622961602053755,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,121,1210,2026-04-11 08:01:12,40.0,69.96084550047084,67.75049320155657,-2.210352298914273,370.0,43.29568636250533,0.3079883345542501,0.00014523774298553943,0.30813357229723565,195.0,24.454806839051237,0.36622961602053755,8.20349842871878e-05,0.3663116510048247,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,122,1220,2026-04-11 08:01:22,40.0,69.96084550047084,67.75023710434816,-2.21060839612268,370.0,43.29546298987877,0.30813357229723565,0.0001452375426685209,0.3082788098399042,195.0,24.454774114469384,0.3663116510048247,8.203518460420632e-05,0.3663936861894289,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,123,1230,2026-04-11 08:01:32,40.0,69.96084550047084,67.74998118356315,-2.2108643169076885,370.0,43.295239793762086,0.3082788098399042,0.00014523734256390115,0.3084240471824681,195.0,24.45474138980106,0.3663936861894289,8.203538470882608e-05,0.3664757215741377,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,124,1240,2026-04-11 08:01:42,40.0,69.96084550047084,67.74974596710959,-2.2110995333612493,370.0,43.29503730206373,0.3084240471824681,0.0001452371675281468,0.3085692843499962,195.0,24.454708665045857,0.3664757215741377,8.203555974458045e-05,0.3665577571338823,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,125,1250,2026-04-11 08:01:52,40.0,69.96084550047084,67.74951426210572,-2.211331238365119,370.0,43.29483832189087,0.3085692843499962,0.00014523699674333422,0.30871452134673955,195.0,24.454675940214855,0.3665577571338823,8.203573052939305e-05,0.3666397928644117,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,126,1260,2026-04-11 08:02:02,40.0,69.96084550047084,67.74928255721926,-2.211562943251579,370.0,43.2946393419095,0.30871452134673955,0.00014523682595774415,0.3088597581726973,195.0,24.45464321530976,0.3666397928644117,8.203590131498308e-05,0.3667218287657267,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,127,1270,2026-04-11 08:02:12,40.0,69.96084550047084,67.74905085244683,-2.2117946480240107,370.0,43.294440362116276,0.3088597581726973,0.0001452366551713726,0.30900499482786864,195.0,24.454610490330555,0.3667218287657267,8.203607210135464e-05,0.366803864837828,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,128,1280,2026-04-11 08:02:22,40.0,69.96084550047084,67.74881914779377,-2.2120263526770714,370.0,43.29424138251652,0.30900499482786864,0.00014523648438422596,0.3091502313122529,195.0,24.45457776527725,0.366803864837828,8.203624288850128e-05,0.3668859010807165,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,129,1290,2026-04-11 08:02:32,40.0,69.96084550047084,67.74858744325147,-2.2122580572193726,370.0,43.29404240310293,0.3091502313122529,0.0001452363135962982,0.3092954676258492,195.0,24.454545040148535,0.3668859010807165,8.203641367642903e-05,0.36696793749439294,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,130,1300,2026-04-11 08:02:42,40.0,69.96084550047084,67.74835389370722,-2.2124916067636207,370.0,43.29384144824335,0.3092954676258492,0.00014523614013549108,0.3094407037659847,195.0,24.454512445463873,0.36696793749439294,8.203658713723617e-05,0.3670499740815302,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,131,1310,2026-04-11 08:02:52,40.0,69.96084550047084,67.7481180225659,-2.2127274779049344,370.0,43.293637748121284,0.3094407037659847,0.00014523596244098822,0.3095859397284257,195.0,24.454480274444617,0.3670499740815302,8.203676483173902e-05,0.36713201084636193,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,132,1320,2026-04-11 08:03:02,40.0,69.96084550047084,67.7478823507311,-2.2129631497397355,370.0,43.2934339928937,0.3095859397284257,0.00014523578413311937,0.3097311755125588,195.0,24.454448357837396,0.36713201084636193,8.203694313960787e-05,0.36721404778950156,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,133,1330,2026-04-11 08:03:12,40.0,69.96084550047084,67.74764667896397,-2.2131988215068645,370.0,43.29323023780754,0.3097311755125588,0.0001452356058243393,0.30987641111838315,195.0,24.454416441156425,0.36721404778950156,8.203712144838791e-05,0.36729608491094995,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,134,1340,2026-04-11 08:03:22,40.0,69.96084550047084,67.7474110072726,-2.2134344931982355,370.0,43.293026482871184,0.30987641111838315,0.00014523542751465886,0.3100216465458978,195.0,24.454384524401426,0.36729608491094995,8.203729975806842e-05,0.36737812221070804,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,135,1350,2026-04-11 08:03:32,40.0,69.96084550047084,67.74717564215781,-2.2136698583130254,370.0,43.2928230345861,0.3100216465458978,0.00014523524957523292,0.310166881795473,195.0,24.45435260757171,0.36737812221070804,8.203747769749431e-05,0.3674601596884055,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
external_2026-04_s3,performance_adaptive,0.03,136,1360,2026-04-11 08:03:42,40.0,69.96084550047084,67.74694298788711,-2.2139025125837293,370.0,43.292622297218735,0.310166881795473,0.00014523507491749407,0.3103121168703905,195.0,24.454320690668382,0.3674601596884055,8.20376523552332e-05,0.36754219734076077,0.0,0.0,0.4223729585161219,0.0,0.4223729585161219
