i0_A_per_cm2,ih_A_per_cm2,R_ohm_cm2
1.8922699999999998e-07,0.00287,0.04509
1.89225e-07,0.00287,0.04509
1.89221e-07,0.00287,0.0451
1.89218e-07,0.00288,0.0451
1.8922e-07,0.00287,0.0451
1.89216e-07,0.00287,0.04512
1.89216e-07,0.00287,0.04512
1.89217e-07,0.00287,0.04512
1.89215e-07,0.00287,0.04512
1.89214e-07,0.00287,0.04513
1.89213e-07,0.00287,0.04513
1.8920799999999998e-07,0.00287,0.04514
1.8920399999999998e-07,0.00288,0.04514
1.89203e-07,0.00288,0.04514
1.89199e-07,0.00288,0.04516
1.8919999999999997e-07,0.00288,0.04516
1.89199e-07,0.00288,0.04516
1.89199e-07,0.00288,0.04515
1.8919999999999997e-07,0.00288,0.04515
1.89198e-07,0.00288,0.04516
1.89194e-07,0.00288,0.04516
1.89193e-07,0.00289,0.04516
1.89195e-07,0.00288,0.04516
1.89191e-07,0.00288,0.04519
1.89191e-07,0.00288,0.04519
1.89193e-07,0.00288,0.04517
1.89195e-07,0.00288,0.04514
1.89194e-07,0.00288,0.04515
1.89195e-07,0.00288,0.04513
1.89194e-07,0.00288,0.04514
1.89193e-07,0.00288,0.04514
1.89191e-07,0.00288,0.04514
1.8919e-07,0.00289,0.04514
1.89193e-07,0.00288,0.04514
1.89189e-07,0.00288,0.04517
1.89191e-07,0.00288,0.04516
1.8918699999999999e-07,0.00288,0.04518
1.8918699999999999e-07,0.00288,0.04518
1.89189e-07,0.00288,0.04516
1.89189e-07,0.00288,0.04516
1.8918799999999999e-07,0.00288,0.04516
1.8918799999999999e-07,0.00288,0.04517
1.8918499999999998e-07,0.00288,0.04517
1.89182e-07,0.00289,0.04517
1.8918099999999998e-07,0.00289,0.04517
1.89169e-07,0.00289,0.04523
1.8916299999999998e-07,0.00289,0.04526
1.8915999999999998e-07,0.00289,0.04529
1.8916099999999998e-07,0.00289,0.04528
1.8916099999999998e-07,0.00289,0.04528
1.8915999999999998e-07,0.00289,0.04528
1.8915999999999998e-07,0.00289,0.04528
1.89158e-07,0.00289,0.04529
1.8915699999999998e-07,0.00289,0.04529
1.8915699999999998e-07,0.00289,0.04529
1.89154e-07,0.00289,0.0453
1.8915299999999997e-07,0.00289,0.04531
1.8914899999999997e-07,0.00289,0.04531
1.89148e-07,0.00289,0.04531
1.8915e-07,0.00289,0.04531
1.89145e-07,0.00289,0.04535
1.89143e-07,0.00289,0.04536
1.8914099999999999e-07,0.00289,0.04537
1.8913999999999999e-07,0.00289,0.04537
1.8913899999999998e-07,0.00289,0.04538
1.89138e-07,0.00289,0.04538
1.89134e-07,0.00289,0.04539
1.89131e-07,0.0029,0.04539
1.8912899999999997e-07,0.0029,0.04539
1.89124e-07,0.0029,0.04542
1.89125e-07,0.0029,0.04541
1.89124e-07,0.0029,0.04541
1.89124e-07,0.0029,0.04541
1.89122e-07,0.0029,0.04542
1.8911699999999999e-07,0.0029,0.04542
1.89114e-07,0.0029,0.04542
1.89115e-07,0.0029,0.04542
1.89111e-07,0.0029,0.04545
1.89111e-07,0.0029,0.04544
1.8910899999999998e-07,0.0029,0.04545
1.89108e-07,0.0029,0.04545
1.89103e-07,0.0029,0.04546
1.89101e-07,0.00291,0.04546
1.89102e-07,0.00291,0.04546
1.89096e-07,0.00291,0.04548
1.8909199999999998e-07,0.00291,0.04551
1.8909299999999998e-07,0.00291,0.0455
1.8909299999999998e-07,0.00291,0.04549
1.8909199999999998e-07,0.00291,0.0455
1.8909199999999998e-07,0.00291,0.0455
1.89091e-07,0.00291,0.0455
1.8908999999999998e-07,0.00291,0.04551
1.8908499999999998e-07,0.00291,0.04551
1.89082e-07,0.00291,0.04551
1.89079e-07,0.00292,0.04551
1.89075e-07,0.00292,0.04554
1.89075e-07,0.00292,0.04554
1.89074e-07,0.00292,0.04555
1.89075e-07,0.00292,0.04553
1.89074e-07,0.00292,0.04554
1.89072e-07,0.00292,0.04555
1.8907099999999999e-07,0.00292,0.04555
1.8907099999999999e-07,0.00292,0.04555
1.8906899999999998e-07,0.00292,0.04556
1.89063e-07,0.00292,0.04557
1.8906e-07,0.00292,0.04557
1.8906099999999997e-07,0.00292,0.04557
1.89056e-07,0.00292,0.04559
1.89051e-07,0.00292,0.04564
1.89052e-07,0.00292,0.04563
1.8905e-07,0.00292,0.04564
1.8905e-07,0.00292,0.04564
1.89052e-07,0.00292,0.04563
1.8905e-07,0.00292,0.04563
1.89049e-07,0.00292,0.04564
1.89047e-07,0.00292,0.04565
1.8904499999999998e-07,0.00292,0.04566
1.8904e-07,0.00292,0.04567
1.89037e-07,0.00292,0.04567
1.89035e-07,0.00293,0.04567
1.89023e-07,0.00293,0.04572
1.8901799999999998e-07,0.00293,0.04575
1.89012e-07,0.00293,0.04579
1.89013e-07,0.00293,0.04578
1.8901399999999997e-07,0.00293,0.04578
1.8901399999999997e-07,0.00293,0.04578
1.89012e-07,0.00293,0.04578
1.89008e-07,0.00293,0.04579
1.89008e-07,0.00293,0.04579
1.8900999999999997e-07,0.00293,0.04579
1.89004e-07,0.00293,0.04582
1.8899999999999999e-07,0.00293,0.04584
1.8900099999999999e-07,0.00293,0.04583
1.88999e-07,0.00293,0.04584
1.8899799999999998e-07,0.00293,0.04584
1.8899699999999998e-07,0.00293,0.04585
1.8899399999999998e-07,0.00293,0.04585
1.88992e-07,0.00293,0.04585
1.8899399999999998e-07,0.00293,0.04585
1.88989e-07,0.00293,0.04588
1.88984e-07,0.00293,0.04591
1.88986e-07,0.00293,0.04589
1.88985e-07,0.00293,0.0459
1.88985e-07,0.00293,0.0459
1.88983e-07,0.00293,0.0459
1.88982e-07,0.00293,0.04591
1.88981e-07,0.00293,0.04591
1.8897699999999999e-07,0.00293,0.04591
1.88972e-07,0.00293,0.04591
1.8896999999999998e-07,0.00294,0.04591
1.8896599999999997e-07,0.00294,0.04594
1.8896599999999997e-07,0.00294,0.04593
1.88967e-07,0.00294,0.04593
1.88967e-07,0.00294,0.04593
1.88965e-07,0.00294,0.04594
1.8896e-07,0.00294,0.04594
1.88958e-07,0.00294,0.04594
1.8896e-07,0.00294,0.04594
1.88956e-07,0.00294,0.04597
1.88957e-07,0.00294,0.04596
1.88958e-07,0.00294,0.04596
1.88956e-07,0.00294,0.04596
1.88955e-07,0.00294,0.04597
1.8895099999999998e-07,0.00294,0.04597
1.8895099999999998e-07,0.00294,0.04597
1.8895299999999998e-07,0.00294,0.04597
1.88948e-07,0.00294,0.046
1.88948e-07,0.00294,0.046
1.88948e-07,0.00294,0.04601
1.8894699999999998e-07,0.00294,0.04601
1.8894699999999998e-07,0.00294,0.04601
1.8894699999999998e-07,0.00294,0.04601
1.8894599999999998e-07,0.00294,0.04601
1.88945e-07,0.00294,0.04602
1.8894299999999997e-07,0.00294,0.04602
1.88941e-07,0.00294,0.04603
1.8894e-07,0.00294,0.04604
1.88938e-07,0.00294,0.04605
1.8893200000000001e-07,0.00294,0.04605
1.8892599999999998e-07,0.00295,0.04605
1.88924e-07,0.00295,0.04605
1.8891899999999997e-07,0.00295,0.04609
1.8892e-07,0.00295,0.04608
1.8891899999999997e-07,0.00295,0.04608
1.8891899999999997e-07,0.00295,0.04608
1.88917e-07,0.00295,0.04609
1.88911e-07,0.00295,0.04609
1.88908e-07,0.00295,0.04609
1.8891e-07,0.00295,0.04609
1.8890499999999998e-07,0.00295,0.04612
1.8890599999999998e-07,0.00295,0.04612
1.88904e-07,0.00295,0.04612
1.8890299999999998e-07,0.00295,0.04613
1.8890199999999998e-07,0.00295,0.04613
1.88898e-07,0.00295,0.04614
1.88896e-07,0.00295,0.04614
1.88898e-07,0.00295,0.04614
1.88893e-07,0.00295,0.04617
1.88894e-07,0.00295,0.04617
1.88892e-07,0.00295,0.04617
1.88891e-07,0.00295,0.04618
1.88889e-07,0.00295,0.04618
1.88886e-07,0.00295,0.0462
1.88885e-07,0.00295,0.0462
1.88885e-07,0.00295,0.04621
1.8888e-07,0.00295,0.04621
1.88874e-07,0.00296,0.04621
1.88873e-07,0.00296,0.04621
1.88868e-07,0.00296,0.04624
1.88869e-07,0.00296,0.04624
1.8887e-07,0.00296,0.04623
1.88869e-07,0.00296,0.04623
1.88869e-07,0.00296,0.04623
1.88869e-07,0.00296,0.04623
1.88867e-07,0.00296,0.04624
1.8886099999999999e-07,0.00296,0.04624
1.8885799999999998e-07,0.00297,0.04624
1.8885799999999998e-07,0.00297,0.04624
1.88854e-07,0.00297,0.04627
1.88853e-07,0.00297,0.04627
1.8885099999999997e-07,0.00297,0.04628
1.8885099999999997e-07,0.00297,0.04629
1.8885e-07,0.00297,0.04629
1.88844e-07,0.00297,0.04629
1.88843e-07,0.00297,0.04629
1.88844e-07,0.00297,0.04629
1.88839e-07,0.00297,0.04633
1.8883799999999999e-07,0.00297,0.04633
1.8883399999999998e-07,0.00297,0.04636
1.8883399999999998e-07,0.00297,0.04636
1.8883399999999998e-07,0.00297,0.04636
1.8883199999999998e-07,0.00297,0.04636
1.8883099999999998e-07,0.00297,0.04637
1.88825e-07,0.00297,0.04637
1.88819e-07,0.00297,0.04637
1.88816e-07,0.00298,0.04637
1.8881199999999998e-07,0.00298,0.0464
1.8881199999999998e-07,0.00298,0.0464
1.88809e-07,0.00298,0.04641
1.88803e-07,0.00298,0.04646
1.8880399999999997e-07,0.00298,0.04645
1.88803e-07,0.00298,0.04646
1.88802e-07,0.00298,0.04646
1.8879999999999997e-07,0.00298,0.04647
1.8879999999999997e-07,0.00298,0.04647
1.88798e-07,0.00298,0.04648
1.8878999999999999e-07,0.00298,0.04649
1.88789e-07,0.00298,0.04649
1.88789e-07,0.00298,0.04649
1.8878399999999998e-07,0.00298,0.04652
1.88785e-07,0.00298,0.04651
1.88786e-07,0.00298,0.0465
1.8878399999999998e-07,0.00298,0.04651
1.88782e-07,0.00298,0.04652
1.88782e-07,0.00298,0.04652
1.88782e-07,0.00298,0.04652
1.88779e-07,0.00298,0.04653
1.88772e-07,0.00298,0.04654
1.8876599999999998e-07,0.00299,0.04654
1.8876599999999998e-07,0.00299,0.04654
1.88761e-07,0.00299,0.04657
1.88759e-07,0.00299,0.04658
1.8875999999999998e-07,0.00299,0.04657
1.88754e-07,0.00299,0.04657
1.88751e-07,0.00299,0.04657
1.88747e-07,0.003,0.04657
1.8874299999999998e-07,0.003,0.0466
1.8874399999999999e-07,0.003,0.04659
1.8874399999999999e-07,0.003,0.04659
1.88745e-07,0.003,0.04659
1.88745e-07,0.003,0.04658
1.88745e-07,0.003,0.04658
1.8874299999999998e-07,0.003,0.04659
1.88742e-07,0.003,0.0466
1.8873899999999998e-07,0.003,0.04661
1.88732e-07,0.003,0.04661
1.88729e-07,0.003,0.04661
1.88729e-07,0.003,0.04661
1.88725e-07,0.003,0.04664
1.88725e-07,0.003,0.04664
1.88726e-07,0.003,0.04663
1.88725e-07,0.003,0.04664
1.8871999999999999e-07,0.003,0.04667
1.8871999999999999e-07,0.003,0.04667
1.8872099999999999e-07,0.003,0.04667
1.88718e-07,0.003,0.04667
1.8871299999999998e-07,0.003,0.04668
1.8870899999999997e-07,0.00301,0.04668
1.8871e-07,0.00301,0.04668
1.88706e-07,0.00301,0.04671
1.88702e-07,0.00301,0.04672
1.88703e-07,0.00301,0.04672
1.88699e-07,0.00301,0.04672
1.8869499999999998e-07,0.00301,0.04672
1.88691e-07,0.00302,0.04672
1.8868499999999997e-07,0.00302,0.04676
1.8868499999999997e-07,0.00302,0.04676
1.88686e-07,0.00302,0.04675
1.88686e-07,0.00302,0.04675
1.8868499999999997e-07,0.00302,0.04675
1.8868499999999997e-07,0.00302,0.04675
1.88683e-07,0.00302,0.04676
1.88682e-07,0.00302,0.04677
1.88679e-07,0.00302,0.04678
1.8867299999999998e-07,0.00302,0.04678
1.88671e-07,0.00302,0.04678
1.8867299999999998e-07,0.00302,0.04678
1.8866799999999998e-07,0.00302,0.04681
1.8866899999999998e-07,0.00302,0.0468
1.8866799999999998e-07,0.00302,0.0468
1.88663e-07,0.00302,0.04684
1.88663e-07,0.00302,0.04684
1.8866099999999997e-07,0.00302,0.04684
1.8866099999999997e-07,0.00302,0.04685
1.8866e-07,0.00302,0.04685
1.88655e-07,0.00302,0.04686
1.8864999999999999e-07,0.00302,0.04686
1.8864899999999998e-07,0.00303,0.04686
1.8864399999999998e-07,0.00303,0.04689
1.8864499999999998e-07,0.00303,0.04687
1.88646e-07,0.00303,0.04687
1.88646e-07,0.00303,0.04687
1.8864399999999998e-07,0.00303,0.04688
1.88643e-07,0.00303,0.04688
1.88643e-07,0.00303,0.04688
1.8864e-07,0.00303,0.04689
1.88635e-07,0.00303,0.0469
1.88634e-07,0.00303,0.0469
1.88636e-07,0.00303,0.0469
1.88631e-07,0.00303,0.04693
1.88632e-07,0.00303,0.04693
1.88632e-07,0.00303,0.04692
1.88631e-07,0.00303,0.04692
1.88631e-07,0.00303,0.04692
1.88628e-07,0.00303,0.04693
1.8862499999999998e-07,0.00303,0.04693
1.8862399999999998e-07,0.00303,0.04693
1.8862e-07,0.00303,0.04696
1.8862099999999998e-07,0.00303,0.04694
1.8862099999999998e-07,0.00303,0.04694
1.8862e-07,0.00303,0.04694
1.8862e-07,0.00303,0.04695
1.8862099999999998e-07,0.00303,0.04694
1.8861799999999998e-07,0.00303,0.04695
1.88614e-07,0.00303,0.04696
1.88613e-07,0.00303,0.04696
1.88616e-07,0.00303,0.04696
1.88612e-07,0.00303,0.04698
1.88612e-07,0.00303,0.04698
1.8861e-07,0.00303,0.04699
1.88611e-07,0.00303,0.04698
1.88612e-07,0.00303,0.04697
1.88611e-07,0.00303,0.04698
1.88611e-07,0.00303,0.04698
1.88608e-07,0.00303,0.04698
1.88606e-07,0.00303,0.04698
1.88606e-07,0.00303,0.04698
1.8860099999999998e-07,0.00303,0.04701
1.8860199999999998e-07,0.00303,0.047
1.88603e-07,0.00303,0.04699
1.8860199999999998e-07,0.00303,0.04699
1.8860199999999998e-07,0.00303,0.04699
1.8860099999999998e-07,0.00303,0.047
1.8860099999999998e-07,0.00303,0.047
1.88599e-07,0.00303,0.04701
1.8859699999999998e-07,0.00303,0.04702
1.88595e-07,0.00303,0.04703
1.88591e-07,0.00303,0.04704
1.88593e-07,0.00303,0.04704
1.88596e-07,0.00303,0.04704
1.88591e-07,0.00303,0.04707
1.88591e-07,0.00303,0.04707
1.88591e-07,0.00303,0.04707
1.88591e-07,0.00303,0.04707
1.88588e-07,0.00303,0.04708
1.88587e-07,0.00303,0.04709
1.88586e-07,0.00303,0.04709
1.8857799999999998e-07,0.00303,0.0471
1.8857299999999998e-07,0.00304,0.0471
1.88571e-07,0.00304,0.0471
1.8856599999999997e-07,0.00304,0.04713
1.8856e-07,0.00304,0.04718
1.88561e-07,0.00304,0.04717
1.88561e-07,0.00304,0.04717
1.88561e-07,0.00304,0.04717
1.8856e-07,0.00304,0.04717
1.8855900000000001e-07,0.00304,0.04718
1.8855599999999998e-07,0.00304,0.04719
1.88555e-07,0.00304,0.04719
1.88549e-07,0.00304,0.0472
1.88547e-07,0.00304,0.0472
1.88548e-07,0.00304,0.0472
1.88543e-07,0.00304,0.04723
1.8854e-07,0.00304,0.04725
1.88541e-07,0.00304,0.04724
1.88539e-07,0.00304,0.04725
1.8854e-07,0.00304,0.04724
1.88539e-07,0.00304,0.04725
1.8853399999999999e-07,0.00304,0.04725
1.8853299999999998e-07,0.00304,0.04725
1.88535e-07,0.00304,0.04725
1.8852999999999998e-07,0.00304,0.04728
1.8853099999999998e-07,0.00304,0.04727
1.88532e-07,0.00304,0.04726
1.8853099999999998e-07,0.00304,0.04726
1.8852999999999998e-07,0.00304,0.04727
1.88527e-07,0.00304,0.04728
1.88525e-07,0.00304,0.04729
1.88518e-07,0.00304,0.0473
1.8851099999999999e-07,0.00305,0.04729
1.8850999999999999e-07,0.00305,0.04729
1.8850499999999998e-07,0.00305,0.04733
1.8850499999999998e-07,0.00305,0.04733
1.8850499999999998e-07,0.00305,0.04732
1.88504e-07,0.00305,0.04733
1.8850499999999998e-07,0.00305,0.04732
1.8849899999999997e-07,0.00305,0.04732
1.88496e-07,0.00305,0.04732
1.88498e-07,0.00305,0.04732
1.88493e-07,0.00305,0.04735
1.88492e-07,0.00305,0.04735
1.88489e-07,0.00305,0.04737
1.88489e-07,0.00305,0.04737
1.88484e-07,0.00305,0.04737
1.8848299999999998e-07,0.00306,0.04737
1.8848499999999998e-07,0.00305,0.04737
1.8847799999999998e-07,0.00305,0.04741
1.88473e-07,0.00305,0.04744
1.88473e-07,0.00305,0.04744
1.88471e-07,0.00305,0.04745
1.88471e-07,0.00305,0.04745
1.88469e-07,0.00305,0.04745
1.88469e-07,0.00305,0.04745
1.88464e-07,0.00305,0.04746
1.8845899999999998e-07,0.00306,0.04746
1.88456e-07,0.00306,0.04746
1.8845099999999997e-07,0.00306,0.04749
1.88452e-07,0.00306,0.04749
1.88453e-07,0.00306,0.04748
1.88453e-07,0.00306,0.04747
1.8845099999999997e-07,0.00306,0.04748
1.8845099999999997e-07,0.00306,0.04748
1.8845e-07,0.00306,0.04749
1.88448e-07,0.00306,0.0475
1.88447e-07,0.00306,0.0475
1.88444e-07,0.00306,0.04751
1.88442e-07,0.00306,0.04752
1.8843499999999998e-07,0.00306,0.04753
1.88433e-07,0.00307,0.04753
1.8843399999999998e-07,0.00307,0.04753
1.88428e-07,0.00307,0.04756
1.88422e-07,0.00307,0.04762
1.88422e-07,0.00307,0.04762
1.88421e-07,0.00307,0.04762
1.88421e-07,0.00307,0.04762
1.88418e-07,0.00307,0.04763
1.8841699999999999e-07,0.00307,0.04763
1.8841099999999998e-07,0.00307,0.04764
1.8840699999999997e-07,0.00307,0.04764
1.88405e-07,0.00307,0.04764
1.884e-07,0.00307,0.04767
1.88401e-07,0.00307,0.04766
1.88401e-07,0.00307,0.04766
1.88402e-07,0.00307,0.04766
1.88396e-07,0.00307,0.04766
1.88395e-07,0.00307,0.04766
1.88397e-07,0.00307,0.04766
1.8839199999999998e-07,0.00307,0.04769
1.8839399999999999e-07,0.00307,0.04767
1.88393e-07,0.00307,0.04768
1.8839099999999998e-07,0.00307,0.04768
1.8838999999999998e-07,0.00307,0.04769
1.8838299999999997e-07,0.00307,0.0477
1.88381e-07,0.00308,0.0477
1.8837999999999997e-07,0.00308,0.0477
1.88375e-07,0.00308,0.04773
1.88375e-07,0.00308,0.04773
1.88376e-07,0.00308,0.04772
1.88377e-07,0.00308,0.04771
1.88377e-07,0.00308,0.04771
1.88375e-07,0.00308,0.04772
1.88375e-07,0.00308,0.04772
1.88373e-07,0.00308,0.04773
1.8836799999999998e-07,0.00308,0.04773
1.8836699999999998e-07,0.00308,0.04773
1.88369e-07,0.00308,0.04773
1.8836399999999998e-07,0.00308,0.04776
1.8836299999999998e-07,0.00308,0.04777
1.8836299999999998e-07,0.00308,0.04776
1.88365e-07,0.00308,0.04774
1.88362e-07,0.00308,0.04775
1.88362e-07,0.00308,0.04775
1.88359e-07,0.00308,0.04776
1.88357e-07,0.00308,0.04776
1.8835999999999997e-07,0.00308,0.04776
1.88355e-07,0.00308,0.04779
1.88355e-07,0.00308,0.04779
1.88355e-07,0.00308,0.04779
1.88353e-07,0.00308,0.04779
1.88354e-07,0.00308,0.04779
1.88354e-07,0.00308,0.04779
1.88354e-07,0.00308,0.04778
1.88355e-07,0.00308,0.04778
1.88352e-07,0.00308,0.04778
1.88348e-07,0.00308,0.04778
1.8835e-07,0.00308,0.04778
1.88345e-07,0.00308,0.04781
1.8834599999999998e-07,0.00308,0.0478
1.8834299999999998e-07,0.00308,0.0478
1.8833899999999998e-07,0.00308,0.0478
1.8833599999999997e-07,0.00309,0.0478
1.88331e-07,0.00309,0.04784
1.88333e-07,0.00309,0.04782
1.88332e-07,0.00309,0.04782
1.88329e-07,0.00309,0.04784
1.88329e-07,0.00309,0.04784
1.88329e-07,0.00309,0.04784
1.88327e-07,0.00309,0.04785
1.8832199999999998e-07,0.00309,0.04785
1.8831899999999998e-07,0.00309,0.04785
1.88321e-07,0.00309,0.04785
1.88317e-07,0.00309,0.04788
1.8831599999999998e-07,0.00309,0.04788
1.88317e-07,0.00309,0.04787
1.8831999999999998e-07,0.00309,0.04784
1.88317e-07,0.00309,0.04785
1.88317e-07,0.00309,0.04785
1.88313e-07,0.00309,0.04786
1.88311e-07,0.00309,0.04786
1.88313e-07,0.00309,0.04786
1.88307e-07,0.00309,0.04789
1.8830099999999999e-07,0.00309,0.04792
1.8830099999999999e-07,0.00309,0.04792
1.8829999999999999e-07,0.00309,0.04793
1.8829999999999999e-07,0.00309,0.04793
1.8829499999999998e-07,0.00309,0.04793
1.8829e-07,0.00309,0.04793
1.88287e-07,0.0031,0.04793
1.88282e-07,0.0031,0.04797
1.88283e-07,0.0031,0.04795
1.88284e-07,0.0031,0.04795
1.88279e-07,0.0031,0.04798
1.8828e-07,0.0031,0.04798
1.8828e-07,0.0031,0.04798
1.8827699999999999e-07,0.0031,0.04798
1.8827e-07,0.0031,0.04799
1.88267e-07,0.0031,0.04799
1.88267e-07,0.0031,0.04799
1.88262e-07,0.0031,0.04802
1.88261e-07,0.0031,0.04803
1.88257e-07,0.0031,0.04805
1.88258e-07,0.0031,0.04804
1.88255e-07,0.0031,0.04805
1.88254e-07,0.0031,0.04806
1.88247e-07,0.0031,0.04807
1.8824499999999998e-07,0.0031,0.04806
1.8824499999999998e-07,0.0031,0.04806
1.8824099999999997e-07,0.0031,0.0481
1.88242e-07,0.0031,0.04809
1.88242e-07,0.0031,0.04808
1.8824099999999997e-07,0.0031,0.04809
1.8824099999999997e-07,0.0031,0.04808
1.8824099999999997e-07,0.0031,0.04808
1.88234e-07,0.0031,0.04809
1.8823e-07,0.00311,0.04809
1.8822799999999998e-07,0.00311,0.04809
1.88214e-07,0.00311,0.04815
1.88208e-07,0.00311,0.04818
1.88209e-07,0.00311,0.04817
1.8821e-07,0.00311,0.04816
1.88209e-07,0.00311,0.04817
1.8821e-07,0.00311,0.04816
1.88211e-07,0.00311,0.04815
1.88208e-07,0.00311,0.04816
1.8820699999999999e-07,0.00311,0.04816
1.8820699999999999e-07,0.00311,0.04816
1.8820499999999998e-07,0.00311,0.04817
1.88198e-07,0.00311,0.04818
1.88195e-07,0.00311,0.04818
1.88195e-07,0.00311,0.04818
1.88191e-07,0.00311,0.04821
1.88192e-07,0.00311,0.0482
1.8819e-07,0.00311,0.0482
1.88191e-07,0.00311,0.0482
1.88188e-07,0.00311,0.04821
1.8818099999999998e-07,0.00311,0.04821
1.88176e-07,0.00312,0.04821
1.8817699999999998e-07,0.00312,0.04821
1.88172e-07,0.00312,0.04825
1.88168e-07,0.00312,0.04826
1.88162e-07,0.00312,0.04827
1.8815699999999998e-07,0.00312,0.04827
1.88155e-07,0.00313,0.04827
1.88149e-07,0.00313,0.0483
1.88149e-07,0.00313,0.0483
1.8814999999999997e-07,0.00313,0.04829
1.88151e-07,0.00313,0.04829
1.88151e-07,0.00313,0.04829
1.88152e-07,0.00313,0.04828
1.8814999999999997e-07,0.00313,0.04829
1.8814999999999997e-07,0.00313,0.04829
1.8814599999999997e-07,0.00313,0.0483
1.8814599999999997e-07,0.00313,0.0483
1.88139e-07,0.00313,0.04831
1.8813599999999998e-07,0.00313,0.04831
1.8813599999999998e-07,0.00313,0.04831
1.88131e-07,0.00313,0.04834
1.88132e-07,0.00313,0.04833
1.8813299999999998e-07,0.00313,0.04832
1.88128e-07,0.00313,0.04833
1.88125e-07,0.00313,0.04833
1.88124e-07,0.00313,0.04833
1.88119e-07,0.00313,0.04836
1.88119e-07,0.00313,0.04836
1.88121e-07,0.00313,0.04834
1.8812199999999997e-07,0.00313,0.04833
1.88123e-07,0.00313,0.04833
1.88121e-07,0.00313,0.04833
1.88119e-07,0.00313,0.04834
1.8811299999999999e-07,0.00313,0.04835
1.8811199999999998e-07,0.00314,0.04835
1.8811299999999999e-07,0.00313,0.04835
1.88108e-07,0.00313,0.04838
1.88108e-07,0.00313,0.04838
1.88105e-07,0.00313,0.0484
1.88103e-07,0.00313,0.04841
1.88103e-07,0.00313,0.04841
1.88101e-07,0.00313,0.04842
1.881e-07,0.00313,0.04842
1.88099e-07,0.00313,0.04842
1.88095e-07,0.00313,0.04843
1.88096e-07,0.00313,0.04843
1.88099e-07,0.00313,0.04843
1.88094e-07,0.00313,0.04846
1.88094e-07,0.00313,0.04846
1.88093e-07,0.00313,0.04846
1.88095e-07,0.00313,0.04845
1.88095e-07,0.00313,0.04844
1.88093e-07,0.00313,0.04845
1.88093e-07,0.00313,0.04845
1.88093e-07,0.00313,0.04845
1.8809099999999999e-07,0.00313,0.04846
1.8808499999999998e-07,0.00313,0.04846
1.8807799999999997e-07,0.00314,0.04846
1.8808e-07,0.00314,0.04846
1.88075e-07,0.00314,0.0485
1.88074e-07,0.00314,0.0485
1.88075e-07,0.00314,0.04849
1.88075e-07,0.00314,0.04849
1.8807e-07,0.00314,0.0485
1.8806499999999998e-07,0.00314,0.0485
1.88064e-07,0.00314,0.0485
1.8806e-07,0.00314,0.04853
1.8806e-07,0.00314,0.04852
1.8806199999999998e-07,0.00314,0.04849
1.88064e-07,0.00314,0.04847
1.8806099999999998e-07,0.00314,0.04848
1.8806e-07,0.00314,0.04848
1.8806199999999998e-07,0.00314,0.04848
1.8805799999999998e-07,0.00314,0.04851
1.8805799999999998e-07,0.00314,0.0485
1.8806e-07,0.00314,0.04847
1.8806199999999998e-07,0.00314,0.04846
1.8806e-07,0.00314,0.04846
1.88054e-07,0.00314,0.04849
1.88054e-07,0.00314,0.04849
1.8805e-07,0.00314,0.04849
1.88049e-07,0.00314,0.04849
1.88052e-07,0.00314,0.04849
1.88047e-07,0.00314,0.04853
1.88048e-07,0.00314,0.04851
1.88047e-07,0.00314,0.04851
1.88046e-07,0.00314,0.04852
1.8804199999999998e-07,0.00314,0.04852
1.8803799999999998e-07,0.00314,0.04852
1.88036e-07,0.00315,0.04852
1.8803099999999997e-07,0.00315,0.04855
1.88032e-07,0.00315,0.04855
1.8803099999999997e-07,0.00315,0.04855
1.88028e-07,0.00315,0.04857
1.88028e-07,0.00315,0.04857
1.88026e-07,0.00315,0.04858
1.8802e-07,0.00315,0.04858
1.8801799999999998e-07,0.00315,0.04858
1.8802e-07,0.00315,0.04858
1.8801499999999998e-07,0.00315,0.04861
1.8801499999999998e-07,0.00315,0.04861
1.8801499999999998e-07,0.00315,0.04862
1.88012e-07,0.00315,0.04862
1.88012e-07,0.00315,0.04862
1.88008e-07,0.00315,0.04863
1.8800699999999997e-07,0.00315,0.04863
1.8801e-07,0.00315,0.04863
1.88006e-07,0.00315,0.04864
1.88e-07,0.00314,0.04868
1.87993e-07,0.00314,0.04874
1.8799499999999998e-07,0.00314,0.04872
1.8799399999999998e-07,0.00314,0.04873
1.87993e-07,0.00314,0.04873
1.8799099999999998e-07,0.00314,0.04874
1.8798999999999998e-07,0.00314,0.04874
1.87984e-07,0.00314,0.04875
1.87979e-07,0.00315,0.04875
1.87976e-07,0.00315,0.04875
1.8797099999999998e-07,0.00315,0.04878
1.8797099999999998e-07,0.00315,0.04878
1.8797199999999998e-07,0.00315,0.04877
1.8797099999999998e-07,0.00315,0.04877
1.8797099999999998e-07,0.00315,0.04878
1.8796999999999998e-07,0.00315,0.04878
1.87966e-07,0.00315,0.04879
1.87965e-07,0.00315,0.0488
1.87965e-07,0.00315,0.0488
1.87961e-07,0.00315,0.04881
