event_id,canonical_row_6104,original_index,raw_event_start_index_1based,source_segment_row_1based,source_file,event_class_code,current_A,previous_current_A,next_current_A,voltage_V,voltage_as_input_allowed,temperature_C,h2_pressure,air_pressure,I_step_A,abs_I_step_A,qt_num_cum,bz_num_cum,time_0A_cum,time_25A_cum,time_90A_cum,time_120A_cum,time_160A_cum,time_195A_cum,time_270A_cum,time_370A_cum,i0,ih,R_ohm,deleted_3700_3900_flag,deletion_boundary_after_flag,valid_for_theta_alignment,model_input_01_h2_pressure,model_input_02_h2_pressure,model_input_03_o2_pressure,model_input_04_o2_pressure,model_input_05_stack_temperature,model_input_06_stack_temperature,model_input_07_o2_temperature,model_input_08_o2_temperature,model_input_09_h2_temperature,model_input_10_h2_temperature
LZW-E005522,5321,5522,9639408,558,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,160.14,163.0,False,25.05,124.9,112.25,160.0,160.0,1127.0,4395.0,170276.0,92959.0,2334487.0,1647380.0,285736.0,4799256.0,1035885.0,70497.0,1.83187e-07,0.00355,0.0581,False,False,True,126.9,122.9,118.7,105.8,25.1,25.0,25.4,27.0,26.5,25.7
LZW-E005523,5322,5523,9639492,558,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.14,0.0,195.10166666666663,124.95,False,54.96000000000001,130.73250000000002,115.01166666666666,35.0,35.0,1127.0,4396.0,170276.0,92959.0,2334487.0,1647380.0,286342.0,4799256.0,1035885.0,70497.0,1.83178e-07,0.00355,0.05816,False,False,True,133.04333333333332,128.42166666666668,123.54,106.48333333333332,53.82333333333334,56.09666666666667,47.64666666666667,53.96,47.40666666666666,51.57333333333334
LZW-E005524,5323,5524,9640117,558,论文代码/电堆数据/工况数据提取/data_mark.mat,3,195.10166666666663,160.14,269.9566666666667,122.85,False,67.08,130.67,115.93166666666667,74.89999999999998,74.89999999999998,1127.0,4397.0,170276.0,92959.0,2334487.0,1647380.0,286342.0,4799492.0,1035885.0,70497.0,1.83176e-07,0.00355,0.05818,False,False,True,133.09666666666666,128.2433333333333,123.90333333333336,107.96,65.80499999999999,68.355,58.905,65.96166666666666,56.63,63.31833333333334
LZW-E005525,5324,5525,9640393,558,论文代码/电堆数据/工况数据提取/data_mark.mat,3,269.9566666666667,195.10166666666663,195.94000000000003,119.06666666666666,False,73.33666666666667,139.4425,123.1325,-73.89999999999998,73.89999999999998,1127.0,4398.0,170276.0,92959.0,2334487.0,1647380.0,286342.0,4799492.0,1039558.0,70497.0,1.83178e-07,0.00355,0.05815,False,False,True,141.975,136.90999999999997,132.34166666666667,113.92333333333332,71.53500000000001,75.13833333333332,70.81833333333333,73.96666666666665,66.185,70.14166666666667
LZW-E005526,5325,5526,9644090,558,论文代码/电堆数据/工况数据提取/data_mark.mat,3,195.94000000000003,269.9566666666667,90.95666666666666,123.41666666666669,False,68.63916666666668,130.77083333333331,115.3716666666667,-105.1,105.1,1127.0,4399.0,170276.0,92959.0,2334487.0,1647380.0,286342.0,4799942.0,1039558.0,70497.0,1.83181e-07,0.00355,0.05813,False,False,True,132.93666666666664,128.605,123.42000000000002,107.32333333333337,67.15166666666667,70.12666666666668,67.43166666666666,70.13000000000001,64.72666666666667,66.58166666666666
LZW-E005527,5326,5527,9644338,558,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.95666666666666,195.94000000000003,194.94333333333336,131.0,False,56.34166666666667,123.34166666666664,109.19166666666666,104.0,104.0,1127.0,4400.0,170276.0,92959.0,2334761.0,1647380.0,286342.0,4799942.0,1039558.0,70497.0,1.8317700000000003e-07,0.00355,0.05814,False,False,True,125.11333333333332,121.56999999999998,115.83666666666666,102.54666666666668,55.501666666666665,57.181666666666665,55.68499999999999,57.60833333333333,56.488333333333344,55.18
LZW-E005528,5327,5528,9644666,558,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.94333333333336,90.95666666666666,24.946666666666665,123.0,False,69.28500000000001,130.85083333333333,115.80416666666666,-169.9,169.9,1127.0,4401.0,170276.0,92959.0,2334761.0,1647380.0,286342.0,4804908.0,1039558.0,70497.0,1.83179e-07,0.00355,0.05813,False,False,True,133.09333333333333,128.60833333333332,123.64833333333333,107.96,67.66000000000001,70.91000000000001,67.35,70.27333333333333,64.57666666666667,67.13833333333334
LZW-E005529,5328,5529,9649197,558,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.946666666666665,194.94333333333336,0.0,138.93333333333334,False,38.25583333333333,121.715,108.305,-25.0,25.0,1127.0,4402.0,170276.0,93116.0,2334761.0,1647380.0,286342.0,4804908.0,1039558.0,70497.0,1.83169e-07,0.00355,0.05813,False,False,True,123.3,120.13000000000002,113.86666666666666,102.74333333333335,37.20666666666666,39.30499999999999,51.06,52.59666666666666,51.67999999999999,44.94666666666667
LZW-E005530,5329,5530,9649357,558,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.946666666666665,0.0,161.0,False,36.15,124.0,108.35,0.0,0.0,1128.0,4402.0,170325.0,93116.0,2334761.0,1647380.0,286342.0,4804908.0,1039558.0,70497.0,1.83166e-07,0.00355,0.05813,False,False,True,125.5,122.5,114.0,102.7,35.4,36.9,47.3,48.4,48.3,41.1
LZW-E005531,5330,5531,9651796,559,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,90.0,166.0,False,33.5,132.0,112.35,90.0,90.0,1129.0,4402.0,170375.0,93116.0,2334761.0,1647380.0,286342.0,4804908.0,1039558.0,70497.0,1.83166e-07,0.00355,0.05813,False,False,True,133.6,130.4,118.9,105.8,33.4,33.6,35.5,35.5,35.4,34.3
LZW-E005532,5331,5532,9651865,559,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.0,0.0,160.0783333333333,133.0,False,33.95,124.6,111.35,69.9,69.9,1129.0,4403.0,170375.0,93116.0,2334761.0,1647380.0,286342.0,4804908.0,1039558.0,70497.0,1.83153e-07,0.00355,0.05817,False,False,True,126.5,122.7,117.7,105.0,33.7,34.2,34.9,34.9,34.9,34.1
LZW-E005533,5332,5533,9651880,559,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.0783333333333,90.0,269.9,125.95,False,55.155,129.74583333333334,114.41833333333332,110.1,110.1,1129.0,4404.0,170375.0,93116.0,2334761.0,1647380.0,286773.0,4804908.0,1039558.0,70497.0,1.83145e-07,0.00355,0.05822,False,False,True,132.10333333333335,127.38833333333334,122.80333333333334,106.03333333333332,53.98833333333334,56.32166666666667,48.25333333333333,54.36333333333333,49.09000000000001,51.885
LZW-E005534,5333,5534,9652363,559,论文代码/电堆数据/工况数据提取/data_mark.mat,3,269.9,160.0783333333333,24.93,118.0,False,63.449999999999996,136.8,121.0,-245.1,245.1,1129.0,4405.0,170375.0,93116.0,2334761.0,1647380.0,286773.0,4804908.0,1039615.0,70497.0,1.83139e-07,0.00355,0.0583,False,False,True,139.6,134.0,130.2,111.8,61.8,65.1,55.0,62.8,53.9,58.7
LZW-E005535,5334,5535,9652442,559,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.93,269.9,0.0,139.83333333333334,False,38.740833333333335,121.85000000000002,108.29000000000002,-24.9,24.9,1129.0,4406.0,170375.0,93260.0,2334761.0,1647380.0,286773.0,4804908.0,1039615.0,70497.0,1.83129e-07,0.00355,0.05831,False,False,True,123.59,120.11000000000004,114.08,102.50000000000004,37.82666666666667,39.655,46.16166666666667,46.25833333333333,46.25666666666668,42.035
LZW-E005536,5335,5536,9652589,559,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.93,0.0,161.0,False,36.4,123.7,107.85,0.0,0.0,1130.0,4406.0,170424.0,93260.0,2334761.0,1647380.0,286773.0,4804908.0,1039615.0,70497.0,1.83125e-07,0.00355,0.05831,False,False,True,125.5,121.9,114.0,101.7,35.8,37.0,43.3,44.1,43.0,39.3
LZW-E005537,5336,5537,9652895,560,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,160.05,166.0,False,35.8,133.4,112.1,160.6,160.6,1131.0,4406.0,170454.0,93260.0,2334761.0,1647380.0,286773.0,4804908.0,1039615.0,70497.0,1.83127e-07,0.00355,0.05831,False,False,True,134.8,132.0,119.0,105.2,35.7,35.9,39.1,38.6,38.1,37.1
LZW-E005538,5337,5538,9652959,560,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.05,0.0,195.065,125.96666666666668,False,54.75,130.51166666666666,114.60416666666666,33.900000000000006,33.900000000000006,1131.0,4407.0,170454.0,93260.0,2334761.0,1647380.0,287163.0,4804908.0,1039615.0,70497.0,1.8311900000000001e-07,0.00355,0.05835,False,False,True,132.82999999999998,128.19333333333333,123.44833333333332,105.76,53.61333333333334,55.88666666666666,48.27166666666666,54.08166666666666,49.25,51.55
LZW-E005539,5338,5539,9653365,560,论文代码/电堆数据/工况数据提取/data_mark.mat,3,195.065,160.05,369.9183333333333,122.98333333333332,False,69.03833333333333,130.51666666666665,115.57333333333335,175.7,175.7,1131.0,4408.0,170454.0,93260.0,2334761.0,1647380.0,287163.0,4805843.0,1039615.0,70497.0,1.8312e-07,0.00355,0.05834,False,False,True,132.8,128.23333333333332,123.24666666666668,107.9,67.45,70.62666666666665,66.37666666666665,69.51666666666665,63.94000000000001,66.62166666666667
LZW-E005540,5339,5540,9654387,560,论文代码/电堆数据/工况数据提取/data_mark.mat,3,369.9183333333333,195.065,194.92500000000004,115.41666666666669,False,73.25999999999999,155.27,137.52083333333334,-176.1,176.1,1131.0,4409.0,170454.0,93260.0,2334761.0,1647380.0,287163.0,4805843.0,1039615.0,71723.0,1.83123e-07,0.00355,0.05829,False,False,True,158.11,152.43,148.84166666666667,126.2,70.68166666666666,75.83833333333334,71.785,75.57333333333332,66.84833333333334,70.37333333333335
LZW-E005541,5340,5541,9658708,560,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.92500000000004,369.9183333333333,89.92000000000002,122.71666666666668,False,68.81916666666666,130.5933333333333,115.43583333333333,-104.1,104.1,1131.0,4410.0,170454.0,93260.0,2334761.0,1647380.0,287163.0,4812425.0,1039615.0,71723.0,1.83124e-07,0.00355,0.05828,False,False,True,132.8433333333333,128.3433333333333,123.35166666666667,107.52,67.23833333333333,70.39999999999999,67.56833333333331,70.44500000000001,65.25500000000001,67.145
LZW-E005542,5341,5542,9664373,560,论文代码/电堆数据/工况数据提取/data_mark.mat,2,89.92000000000002,194.92500000000004,24.94333333333333,130.0,False,58.93416666666667,123.20666666666665,108.74166666666667,-65.0,65.0,1131.0,4411.0,170454.0,93260.0,2336778.0,1647380.0,287163.0,4812425.0,1039615.0,71723.0,1.83121e-07,0.00355,0.05829,False,False,True,125.09666666666666,121.31666666666663,115.90666666666668,101.57666666666668,58.105,59.763333333333335,57.515,60.00333333333333,58.62666666666667,58.02
LZW-E005543,5342,5543,9666398,560,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.94333333333333,89.92000000000002,0.0,138.15,False,37.98416666666667,122.24833333333333,108.34083333333332,-25.0,25.0,1131.0,4412.0,170454.0,93405.0,2336778.0,1647380.0,287163.0,4812425.0,1039615.0,71723.0,1.83108e-07,0.00355,0.0583,False,False,True,123.97,120.52666666666666,114.465,102.21666666666664,37.01,38.958333333333336,48.05166666666666,49.50166666666666,49.798333333333325,43.79333333333334
LZW-E005544,5343,5544,9666546,560,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.94333333333333,0.0,158.0,False,35.95,124.2,108.65,0.0,0.0,1132.0,4412.0,170483.0,93405.0,2336778.0,1647380.0,287163.0,4812425.0,1039615.0,71723.0,1.831e-07,0.00355,0.0583,False,False,True,125.9,122.5,114.4,102.9,35.3,36.6,44.9,45.9,46.5,40.2
LZW-E005545,5344,5545,9670054,561,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,160.05,166.0,False,31.5,125.5,113.2,160.0,160.0,1133.0,4412.0,170531.0,93405.0,2336778.0,1647380.0,287163.0,4812425.0,1039615.0,71723.0,1.831e-07,0.00355,0.0583,False,False,True,127.7,123.3,120.0,106.4,31.0,32.0,36.8,37.1,38.5,33.4
LZW-E005546,5345,5546,9670137,561,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.05,0.0,194.9316666666667,125.26666666666668,False,54.994166666666665,130.80083333333334,114.97333333333336,34.900000000000006,34.900000000000006,1133.0,4413.0,170531.0,93405.0,2336778.0,1647380.0,287629.0,4812425.0,1039615.0,71723.0,1.83092e-07,0.00355,0.05835,False,False,True,133.14333333333332,128.45833333333334,123.82333333333334,106.12333333333336,53.81,56.17833333333333,48.43666666666668,54.29666666666667,50.255,51.72166666666666
LZW-E005547,5346,5547,9670619,561,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.9316666666667,160.05,24.94,122.48333333333332,False,69.39666666666668,130.87166666666667,115.6241666666667,-170.0,170.0,1133.0,4414.0,170531.0,93405.0,2336778.0,1647380.0,287629.0,4817928.0,1039615.0,71723.0,1.83093e-07,0.00355,0.05835,False,False,True,133.14333333333337,128.6,123.88833333333334,107.36000000000004,67.75333333333334,71.03999999999999,67.29666666666665,70.23166666666665,64.35833333333332,67.11333333333333
LZW-E005548,5347,5548,9676138,561,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.94,194.9316666666667,0.0,138.71666666666667,False,38.205,121.90833333333333,108.07999999999998,-24.9,24.9,1133.0,4415.0,170531.0,93567.0,2336778.0,1647380.0,287629.0,4817928.0,1039615.0,71723.0,1.8308200000000002e-07,0.00355,0.05835,False,False,True,123.52333333333334,120.29333333333334,114.04333333333332,102.11666666666666,37.13,39.28,51.113333333333344,52.75000000000001,51.84,45.21666666666667
LZW-E005549,5348,5549,9676303,561,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.94,0.0,158.0,False,36.15,123.4,108.19999999999999,0.0,0.0,1134.0,4415.0,170578.0,93567.0,2336778.0,1647380.0,287629.0,4817928.0,1039615.0,71723.0,1.83075e-07,0.00355,0.05835,False,False,True,124.9,121.9,114.3,102.1,35.4,36.9,47.3,48.6,48.2,41.4
LZW-E005550,5349,5550,9679636,562,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,160.03499999999997,165.0,False,25.95,123.7,112.05,159.9,159.9,1135.0,4415.0,170627.0,93567.0,2336778.0,1647380.0,287629.0,4817928.0,1039615.0,71723.0,1.83071e-07,0.00356,0.05835,False,False,True,125.7,121.7,118.3,105.8,25.9,26.0,27.5,28.6,28.2,27.0
LZW-E005551,5350,5551,9679720,562,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.03499999999997,0.0,199.9,125.93333333333334,False,55.001666666666665,130.70499999999998,115.12416666666667,35.099999999999994,35.099999999999994,1135.0,4416.0,170627.0,93567.0,2336778.0,1647380.0,288224.0,4817928.0,1039615.0,71723.0,1.83063e-07,0.00356,0.05839,False,False,True,133.10666666666663,128.30333333333334,123.715,106.53333333333332,53.87,56.13333333333333,47.78666666666666,54.04833333333334,47.523333333333326,51.51333333333333
LZW-E005552,5351,5552,9680337,562,论文代码/电堆数据/工况数据提取/data_mark.mat,3,199.9,160.03499999999997,269.9566666666667,122.0,False,57.25,131.95,115.95,74.5,74.5,1135.0,4417.0,170627.0,93567.0,2336778.0,1647380.0,288224.0,4817933.0,1039615.0,71723.0,1.83054e-07,0.00356,0.05847,False,False,True,134.8,129.1,124.7,107.2,55.8,58.7,49.8,56.4,48.5,53.7
LZW-E005553,5352,5553,9680532,562,论文代码/电堆数据/工况数据提取/data_mark.mat,3,269.9566666666667,199.9,91.15333333333334,119.81666666666666,False,72.68166666666666,139.24416666666667,123.15166666666664,-178.6,178.6,1135.0,4418.0,170627.0,93567.0,2336778.0,1647380.0,288224.0,4817933.0,1041840.0,71723.0,1.83058e-07,0.00356,0.05843,False,False,True,141.845,136.64333333333337,132.2533333333333,114.05,70.77333333333333,74.58999999999999,70.57833333333335,73.70666666666666,65.72166666666666,69.8766666666667
LZW-E005554,5353,5554,9683059,562,论文代码/电堆数据/工况数据提取/data_mark.mat,2,91.15333333333334,269.9566666666667,194.96666666666667,131.0,False,58.869166666666665,124.00166666666667,109.495,103.1,103.1,1135.0,4419.0,170627.0,93567.0,2337569.0,1647380.0,288224.0,4817933.0,1041840.0,71723.0,1.83056e-07,0.00356,0.05843,False,False,True,125.97666666666667,122.02666666666666,116.24333333333334,102.74666666666668,57.935,59.80333333333333,57.64333333333334,59.96833333333333,58.38000000000001,58.07166666666665
LZW-E005555,5354,5555,9684318,562,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.96666666666667,91.15333333333334,119.94500000000002,123.0,False,69.08166666666666,131.32916666666665,116.08250000000001,-74.2,74.2,1135.0,4420.0,170627.0,93567.0,2337569.0,1647380.0,288224.0,4821802.0,1041840.0,71723.0,1.83058e-07,0.00356,0.05842,False,False,True,133.6233333333333,129.035,124.005,108.16000000000004,67.32666666666665,70.83666666666667,67.35833333333333,70.32333333333332,64.53833333333334,67.18666666666667
LZW-E005556,5355,5556,9688525,562,论文代码/电堆数据/工况数据提取/data_mark.mat,3,119.94500000000002,194.96666666666667,89.96666666666667,128.0,False,64.33083333333335,124.95416666666668,110.45250000000003,-29.89999999999999,29.89999999999999,1135.0,4421.0,170627.0,93567.0,2337569.0,1649237.0,288224.0,4821802.0,1041840.0,71723.0,1.83058e-07,0.00356,0.05842,False,False,True,126.985,122.92333333333336,117.2816666666667,103.62333333333336,63.21000000000001,65.45166666666667,62.761666666666684,65.29666666666668,62.25666666666668,63.10499999999999
LZW-E005557,5356,5557,9690388,562,论文代码/电堆数据/工况数据提取/data_mark.mat,2,89.96666666666667,119.94500000000002,24.935,130.0,False,59.563333333333325,123.43166666666667,108.965,-64.9,64.9,1135.0,4422.0,170627.0,93567.0,2339659.0,1649237.0,288224.0,4821802.0,1041840.0,71723.0,1.83055e-07,0.00356,0.05843,False,False,True,125.40333333333336,121.46,115.99,101.94,58.85166666666666,60.27499999999999,57.62166666666667,60.06000000000002,58.52666666666667,58.22
LZW-E005558,5357,5558,9691705,562,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.935,89.96666666666667,0.0,138.11666666666667,False,37.67333333333333,122.26833333333335,108.69250000000002,-25.0,25.0,1135.0,4423.0,170627.0,93710.0,2339659.0,1649237.0,288224.0,4821802.0,1041840.0,71723.0,1.83042e-07,0.00356,0.05844,False,False,True,124.10666666666668,120.43,114.58833333333337,102.79666666666668,36.711666666666666,38.635,47.82833333333333,49.395,49.30833333333333,43.47166666666666
LZW-E005559,5358,5559,9691851,562,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.935,0.0,160.0,False,35.75,124.69999999999999,108.85,0.0,0.0,1136.0,4423.0,170675.0,93710.0,2339659.0,1649237.0,288224.0,4821802.0,1041840.0,71723.0,1.83036e-07,0.00356,0.05843,False,False,True,126.3,123.1,114.6,103.1,35.0,36.5,44.7,46.0,46.5,39.8
LZW-E005560,5359,5560,9695693,563,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,160.10666666666668,166.0,False,32.849999999999994,125.80000000000001,113.1,159.9,159.9,1137.0,4423.0,170722.0,93710.0,2339659.0,1649237.0,288224.0,4821802.0,1041840.0,71723.0,1.83037e-07,0.00356,0.05843,False,False,True,127.9,123.7,120.2,106.0,32.4,33.3,37.2,37.5,38.7,34.5
LZW-E005561,5360,5561,9695775,563,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.10666666666668,0.0,269.9566666666667,125.61666666666666,False,54.9625,130.73416666666668,114.96750000000003,110.1,110.1,1137.0,4424.0,170722.0,93710.0,2339659.0,1649237.0,288684.0,4821802.0,1041840.0,71723.0,1.8303e-07,0.00356,0.05848,False,False,True,133.11,128.35833333333332,123.795,106.14000000000004,53.766666666666666,56.15833333333333,48.65333333333333,54.37333333333333,50.395,51.75666666666666
LZW-E005562,5361,5562,9696292,563,论文代码/电堆数据/工况数据提取/data_mark.mat,3,269.9566666666667,160.10666666666668,193.93666666666667,119.0,False,72.9375,139.65,123.46833333333333,-76.0,76.0,1137.0,4425.0,170722.0,93710.0,2339659.0,1649237.0,288684.0,4821802.0,1042779.0,71723.0,1.83032e-07,0.00356,0.05846,False,False,True,142.27333333333334,137.02666666666667,132.84333333333333,114.09333333333332,70.86,75.01500000000001,70.37333333333332,73.97166666666665,65.17666666666666,69.84666666666666
LZW-E005563,5362,5563,9700752,563,论文代码/电堆数据/工况数据提取/data_mark.mat,3,193.93666666666667,269.9566666666667,119.99333333333334,122.7,False,68.965,130.7975,115.68583333333332,-74.0,74.0,1137.0,4426.0,170722.0,93710.0,2339659.0,1649237.0,288684.0,4822964.0,1042779.0,71723.0,1.83033e-07,0.00356,0.05845,False,False,True,133.08333333333334,128.51166666666666,123.79833333333332,107.57333333333332,67.54833333333333,70.38166666666667,66.92500000000001,69.85999999999999,64.41,66.58666666666666
LZW-E005564,5363,5564,9701926,563,论文代码/电堆数据/工况数据提取/data_mark.mat,3,119.99333333333334,193.93666666666667,24.93833333333333,127.96666666666668,False,63.911666666666676,124.81750000000002,110.09083333333334,-95.0,95.0,1137.0,4427.0,170722.0,93710.0,2339659.0,1650580.0,288684.0,4822964.0,1042779.0,71723.0,1.83033e-07,0.00356,0.05845,False,False,True,126.90833333333336,122.72666666666667,117.09166666666668,103.09,62.74166666666667,65.08166666666668,62.745000000000005,65.23833333333333,61.99,62.96000000000001
LZW-E005565,5364,5565,9703278,563,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.93833333333333,119.99333333333334,0.0,138.21666666666667,False,38.299166666666665,121.88166666666666,108.43583333333335,-25.0,25.0,1137.0,4428.0,170722.0,93869.0,2339659.0,1650580.0,288684.0,4822964.0,1042779.0,71723.0,1.83021e-07,0.00356,0.05846,False,False,True,123.67000000000002,120.09333333333332,114.18166666666666,102.69000000000004,37.306666666666665,39.29166666666666,49.45166666666667,51.05333333333333,50.43333333333333,44.50333333333332
LZW-E005566,5365,5566,9703440,563,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.93833333333333,0.0,161.0,False,36.15,123.2,108.5,0.0,0.0,1138.0,4428.0,170768.0,93869.0,2339659.0,1650580.0,288684.0,4822964.0,1042779.0,71723.0,1.83017e-07,0.00356,0.05845,False,False,True,124.9,121.5,114.3,102.7,35.5,36.8,46.1,47.3,47.5,41.0
LZW-E005567,5366,5567,9706388,564,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,159.955,165.0,False,34.3,124.8,112.44999999999999,160.0,160.0,1139.0,4428.0,170815.0,93869.0,2339659.0,1650580.0,288684.0,4822964.0,1042779.0,71723.0,1.83017e-07,0.00356,0.05845,False,False,True,127.1,122.5,119.1,105.8,34.1,34.5,38.3,38.9,39.8,35.5
LZW-E005568,5367,5568,9706469,564,论文代码/电堆数据/工况数据提取/data_mark.mat,3,159.955,0.0,90.10166666666667,125.05,False,54.51416666666667,130.29416666666668,114.43583333333332,-70.0,70.0,1139.0,4429.0,170815.0,93869.0,2339659.0,1650580.0,289058.0,4822964.0,1042779.0,71723.0,1.83008e-07,0.00356,0.05851,False,False,True,132.84,127.74833333333336,123.285,105.58666666666664,53.36833333333333,55.66,47.76,53.52666666666666,50.243333333333325,51.02833333333332
LZW-E005569,5368,5569,9706856,564,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.10166666666667,159.955,194.96000000000004,129.6,False,59.162499999999994,123.46333333333335,108.7625,105.0,105.0,1139.0,4430.0,170815.0,93869.0,2343493.0,1650580.0,289058.0,4822964.0,1042779.0,71723.0,1.83004e-07,0.00356,0.05853,False,False,True,125.55666666666669,121.37000000000002,115.95833333333334,101.56666666666666,58.345000000000006,59.97999999999999,57.39999999999999,59.855,58.31333333333334,58.08000000000002
LZW-E005570,5369,5570,9710745,564,论文代码/电堆数据/工况数据提取/data_mark.mat,3,194.96000000000004,90.10166666666667,119.95166666666668,122.0,False,69.245,130.62083333333334,115.62249999999999,-75.1,75.1,1139.0,4431.0,170815.0,93869.0,2343493.0,1650580.0,289058.0,4828075.0,1042779.0,71723.0,1.83004e-07,0.00356,0.05853,False,False,True,133.08333333333331,128.15833333333336,123.675,107.56999999999998,67.58166666666666,70.90833333333333,67.365,70.31333333333332,64.99500000000002,67.155
LZW-E005571,5370,5571,9715871,564,论文代码/电堆数据/工况数据提取/data_mark.mat,3,119.95166666666668,194.96000000000004,90.11666666666666,128.0,False,64.41666666666666,124.57166666666669,109.82250000000002,-29.90000000000001,29.90000000000001,1139.0,4432.0,170815.0,93869.0,2343493.0,1651133.0,289058.0,4828075.0,1042779.0,71723.0,1.83004e-07,0.00356,0.05852,False,False,True,126.72666666666667,122.41666666666669,116.97166666666668,102.67333333333336,63.313333333333325,65.52,62.85833333333332,65.21833333333335,62.55499999999999,63.05333333333333
LZW-E005572,5371,5572,9716430,564,论文代码/电堆数据/工况数据提取/data_mark.mat,2,90.11666666666666,119.95166666666668,119.95000000000002,129.98333333333332,False,58.80416666666666,123.07333333333335,108.67,29.90000000000001,29.90000000000001,1139.0,4433.0,170815.0,93869.0,2348750.0,1651133.0,289058.0,4828075.0,1042779.0,71723.0,1.83001e-07,0.00356,0.05854,False,False,True,125.20333333333336,120.94333333333336,115.84333333333332,101.49666666666668,57.955,59.65333333333333,57.523333333333326,59.97166666666666,58.66666666666666,58.00833333333332
LZW-E005573,5372,5573,9717870,564,论文代码/电堆数据/工况数据提取/data_mark.mat,3,119.95000000000002,90.11666666666666,24.94833333333333,126.98333333333332,False,64.13333333333333,124.05000000000003,110.065,-94.9,94.9,1139.0,4434.0,170815.0,93869.0,2348750.0,1656126.0,289058.0,4828075.0,1042779.0,71723.0,1.82999e-07,0.00356,0.05854,False,False,True,126.27666666666669,121.82333333333337,116.99666666666668,103.13333333333333,62.946666666666665,65.32,62.68166666666666,65.275,62.05,63.03
LZW-E005574,5373,5574,9722320,564,论文代码/电堆数据/工况数据提取/data_mark.mat,2,24.94833333333333,119.95000000000002,0.0,137.58333333333334,False,37.631666666666675,121.61333333333334,108.22,-25.0,25.0,1139.0,4435.0,170815.0,94025.0,2348750.0,1656126.0,289058.0,4828075.0,1042779.0,71723.0,1.82986e-07,0.00356,0.05855,False,False,True,123.44666666666669,119.78,114.02,102.42,36.61833333333334,38.645,49.226666666666674,51.173333333333325,50.266666666666666,44.07666666666667
LZW-E005575,5374,5575,9722479,564,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,24.94833333333333,0.0,157.0,False,35.8,122.5,108.15,0.0,0.0,1140.0,4435.0,170861.0,94025.0,2348750.0,1656126.0,289058.0,4828075.0,1042779.0,71723.0,1.82976e-07,0.00356,0.05855,False,False,True,124.1,120.9,113.8,102.5,35.2,36.4,45.7,47.3,46.8,40.4
LZW-E005576,5375,5576,9725327,565,论文代码/电堆数据/工况数据提取/data_mark.mat,1,0.0,0.0,160.0566666666667,164.0,False,23.8,133.9,112.4,159.9,159.9,1141.0,4435.0,170911.0,94025.0,2348750.0,1656126.0,289058.0,4828075.0,1042779.0,71723.0,1.82969e-07,0.00357,0.05854,False,False,True,135.8,132.0,118.8,106.0,23.6,24.0,23.7,25.7,25.4,24.6
LZW-E005577,5376,5577,9725411,565,论文代码/电堆数据/工况数据提取/data_mark.mat,3,160.0566666666667,0.0,194.95666666666665,125.0,False,55.11416666666666,130.68999999999997,115.19749999999999,35.099999999999994,35.099999999999994,1141.0,4436.0,170911.0,94025.0,2348750.0,1656126.0,289739.0,4828075.0,1042779.0,71723.0,1.8296e-07,0.00357,0.0586,False,False,True,133.00999999999996,128.36999999999998,123.70833333333334,106.68666666666664,53.935,56.29333333333333,48.33666666666667,54.531666666666666,47.90166666666666,51.99833333333334
