load_source,load_seed,continuous_multiplier,start_stop_multiplier,shift_multiplier,reference_strategy,total_damage_pct_delta,total_damage_pct_relative_pct,aged_stack_increment_pct_delta,aged_stack_increment_pct_relative_pct,max_terminal_damage_pct_delta,max_terminal_damage_pct_relative_pct,increment_range_pct_delta,increment_range_pct_relative_pct
empirical_1s,2029,2.0,0.5,0.0,rotating,-0.0010850083333333333,-31.31028445968531,-0.0011782833333333334,-100.0,-0.001178283333333141,-0.015744870903241222,0.001157775,2161.708417613193
empirical_1s,2029,2.0,0.5,0.1,rotating,-0.0011096178333333331,-31.794652141025658,-0.0011848063333333334,-100.0,-0.0011848063333337322,-0.01583202102233404,0.0011574785,2149.2564888945244
empirical_1s,2029,2.0,0.5,0.5,rotating,-0.0012080558333333333,-33.66568611217615,-0.0012108983333333333,-100.0,-0.0012108983333334322,-0.01618061997940715,0.0011455575000000001,1741.6084934943206
empirical_1s,2029,2.0,0.5,1.0,rotating,-0.0013311033333333337,-35.86490765929816,-0.0012435133333333335,-100.0,-0.0012435133333337234,-0.01661636525744647,0.00111739,1189.4297981052405
empirical_1s,2029,2.0,0.5,2.0,rotating,-0.0015771983333333333,-39.85308182415049,-0.0013087433333333334,-100.0,-0.0013087433333334175,-0.017487844419332054,0.0010610550000000002,706.0598666918062
empirical_1s,2029,2.0,1.0,0.0,rotating,-0.0021630083333333324,-33.011226266436545,-0.002256283333333333,-100.0,-0.0022562833333337196,-0.030145358282482417,0.00208405,1828.916191311982
empirical_1s,2029,2.0,1.0,0.1,rotating,-0.002187617833333333,-33.26188347604932,-0.002262806333333333,-100.0,-0.0022628063333334225,-0.030232483299345744,0.002089387,1923.6988205831708
empirical_1s,2029,2.0,1.0,0.5,rotating,-0.0022860558333333324,-34.246030849387424,-0.0022888983333333333,-100.0,-0.0022888983333331225,-0.03058098184820471,0.0020939591666666664,2012.6320595279074
empirical_1s,2029,2.0,1.0,1.0,rotating,-0.0024091033333333333,-35.436137033465045,-0.002321513333333333,-100.0,-0.0023215133333334137,-0.031016601617453128,0.002092476666666667,1982.9516378684107
empirical_1s,2029,2.0,1.0,2.0,rotating,-0.0026551983333333324,-37.69162321886076,-0.0023867433333333334,-100.0,-0.002386743333333108,-0.03188782976667937,0.0020895116666666664,1926.0243036885656
empirical_1s,2029,2.0,2.0,0.0,rotating,-0.004319008333333332,-33.93754816944644,-0.0044122833333333335,-100.0,-0.0044122833333331,-0.05893389222302162,0.0039460499999999996,1273.1246975318572
empirical_1s,2029,2.0,2.0,0.1,rotating,-0.004343617833333334,-34.06504955244712,-0.004418806333333333,-100.0,-0.004418806333333691,-0.05902096706798697,0.003951387,1297.1826547126989
empirical_1s,2029,2.0,2.0,0.5,rotating,-0.004442055833333333,-34.570171202042225,-0.004444898333333333,-100.0,-0.004444898333333391,-0.05936926493051816,0.003972735,1402.4800098847347
empirical_1s,2029,2.0,2.0,1.0,rotating,-0.004565103333333332,-35.19079299160194,-0.004477513333333334,-100.0,-0.0044775133333336825,-0.05980463384480785,0.003999419999999999,1558.7419128536842
empirical_1s,2029,2.0,2.0,2.0,rotating,-0.004811198333333334,-36.39737343494657,-0.004542743333333333,-100.0,-0.004542743333333377,-0.060675360293953075,0.004049511666666667,1961.1333973670814
zuo_slow_30s,2029,0.5,0.0,0.0,rotating,-1.4041666666666488e-06,-2.0236594007085555,-1.8333333333333336e-05,-100.0,-1.8333333333231394e-05,-0.0002450180756072426,2.9750000000000015e-05,306.4377682403437
zuo_slow_30s,2029,0.5,0.0,0.1,rotating,-7.927166666666681e-06,-8.406906803402864,-2.4856333333333335e-05,-99.99999999999999,-2.4856333332934355e-05,-0.0003321952173055571,3.477916666666667e-05,327.8218521718638
zuo_slow_30s,2029,0.5,0.0,0.5,rotating,-3.4019166666666675e-05,-17.543113265520997,-5.0948333333333335e-05,-100.0,-5.0948333333522555e-05,-0.0006809022641533243,5.6460833333333327e-05,164.4689889549702
zuo_slow_30s,2029,0.5,0.0,1.0,rotating,-6.663416666666662e-05,-20.924694546720144,-8.356333333333333e-05,-100.0,-8.356333333292554e-05,-0.0011167826527942722,8.907583333333334e-05,139.2263106479974
zuo_slow_30s,2029,0.5,0.0,2.0,rotating,-0.00013186416666666656,-23.235669425807867,-0.00014879333333333333,-100.0,-0.00014879333333350786,-0.0019885320306188723,0.00015215416666666665,121.30523462466032
zuo_slow_30s,2029,0.5,0.1,0.0,rotating,-0.0004130041666666667,-46.784097720761416,-0.00023393333333333335,-100.0,-0.00023393333333299182,-0.0031263405619913276,4.42291666666667e-05,23.128881141736596
zuo_slow_30s,2029,0.5,0.1,0.1,rotating,-0.00041952716666666674,-46.219033921325504,-0.00024045633333333335,-100.0,-0.00024045633333358296,-0.0032135126800545933,6.126266666666669e-05,33.0229666550474
zuo_slow_30s,2029,0.5,0.1,0.5,rotating,-0.00044561916666666654,-44.23820361173777,-0.00026654833333333334,-100.0,-0.000266548333333283,-0.0035621996324342003,0.0001134466666666667,61.9441967129571
zuo_slow_30s,2029,0.5,0.1,1.0,rotating,-0.0004782341666666667,-42.252526658111336,-0.00029916333333333334,-100.0,-0.00029916333333357414,-0.003998054903312261,0.00017867666666666676,99.16656645730627
zuo_slow_30s,2029,0.5,0.1,2.0,rotating,-0.0005434641666666666,-39.35558078051329,-0.00036439333333333334,-100.00000000000001,-0.0003643933333332683,-0.004869754046560809,0.00030913666666666675,177.41154865182844
zuo_slow_30s,2029,0.5,0.5,0.0,rotating,-0.0020594041666666665,-49.78750580468263,-0.0010963333333333333,-100.0,-0.0010963333333329217,-0.014649970290962369,0.00012149583333333322,12.979919607205959
zuo_slow_30s,2029,0.5,0.5,0.1,rotating,-0.0020659271666666665,-49.64627384890459,-0.0011028563333333333,-100.0,-0.0011028563333335129,-0.014737122318779706,0.0001404718333333332,15.112523011771291
zuo_slow_30s,2029,0.5,0.5,0.5,rotating,-0.002092019166666667,-49.097856662717994,-0.0011289483333333332,-100.0,-0.0011289483333332129,-0.015085728910700978,0.0002163758333333331,23.950901072505477
zuo_slow_30s,2029,0.5,0.5,1.0,rotating,-0.002124634166666666,-48.4473743367505,-0.0011615633333333332,-100.0,-0.001161563333333504,-0.015521483732188203,0.0002962766666666666,33.448172699339736
zuo_slow_30s,2029,0.5,0.5,2.0,rotating,-0.002189864166666667,-47.25128110520195,-0.0012267933333333333,-100.0,-0.0012267933333331982,-0.016392981980595273,0.0004267366666666666,48.50116213210988
zuo_slow_30s,2029,0.5,1.0,0.0,rotating,-0.0041174041666666664,-50.19151133195484,-0.0021743333333333332,-100.0,-0.0021743333333335,-0.029050773040924394,0.00021949583333333344,11.756422301919052
zuo_slow_30s,2029,0.5,1.0,0.1,rotating,-0.004123927166666668,-50.118863245054,-0.0021808563333333333,-100.0,-0.002180856333333203,-0.02913789996568763,0.00023847183333333298,12.817578227143722
zuo_slow_30s,2029,0.5,1.0,0.5,rotating,-0.004150019166666667,-49.83261621727961,-0.0022069483333333334,-100.0,-0.002206948333332903,-0.02948640614609634,0.00031437583333333375,17.137669292240005
zuo_slow_30s,2029,0.5,1.0,1.0,rotating,-0.004182634166666667,-49.48429631377973,-0.002239563333333333,-100.0,-0.0022395633333331944,-0.029922035454669697,0.0004092558333333332,22.713731968832995
zuo_slow_30s,2029,0.5,1.0,2.0,rotating,-0.004247864166666667,-48.817565998382086,-0.0023047933333333335,-100.0,-0.0023047933333337767,-0.030793282682183586,0.0005737366666666672,32.564475375765454
zuo_slow_30s,2029,0.5,2.0,0.0,rotating,-0.00823340416666667,-50.3960879098122,-0.004330333333333334,-100.0,-0.004330333333333769,-0.05783993731428298,0.00041549583333333386,11.142198539164031
zuo_slow_30s,2029,0.5,2.0,0.1,rotating,-0.008239927166666668,-50.3592431382964,-0.004336856333333333,-100.0,-0.004336856333333472,-0.057927014065488586,0.00043447183333333427,11.67148726908313
zuo_slow_30s,2029,0.5,2.0,0.5,rotating,-0.008266019166666666,-50.21297893557458,-0.004362948333333333,-100.0,-0.004362948333333172,-0.05827531955297838,0.0005103758333333324,13.807322727408994
zuo_slow_30s,2029,0.5,2.0,1.0,rotating,-0.008298634166666667,-50.032619502558745,-0.004395563333333334,-100.0,-0.004395563333333463,-0.05871069799835421,0.0006052558333333345,16.51989658275942
zuo_slow_30s,2029,0.5,2.0,2.0,rotating,-0.008363864166666667,-49.67990520432287,-0.004460793333333333,-100.0,-0.004460793333333157,-0.05958144350929805,0.0007950158333333334,22.092553915526153
zuo_slow_30s,2029,1.0,0.0,0.0,rotating,-2.8083333333332977e-06,-2.0236594007085555,-3.666666666666667e-05,-100.0,-3.666666666646279e-05,-0.0004900349505402796,5.950000000000003e-05,306.4377682403437
zuo_slow_30s,2029,1.0,0.0,0.1,rotating,-9.33133333333333e-06,-5.700926395448054,-4.318966666666667e-05,-100.0,-4.318966666705393e-05,-0.0005772116650527105,6.602300000000004e-05,350.7446299870735
zuo_slow_30s,2029,1.0,0.0,0.5,rotating,-3.542333333333335e-05,-13.453346246115093,-6.928166666666667e-05,-100.0,-6.928166666675395e-05,-0.0009259170031087655,8.030666666666667e-05,205.8705404828028
zuo_slow_30s,2029,1.0,0.0,1.0,rotating,-6.803833333333335e-05,-17.543113265520997,-0.00010189666666666667,-100.0,-0.00010189666666704511,-0.0013617952558119186,0.00011292166666666665,164.4689889549702
zuo_slow_30s,2029,1.0,0.0,2.0,rotating,-0.00013326833333333324,-20.924694546720144,-0.00016712666666666667,-100.0,-0.00016712666666673925,-0.0022335403618091105,0.00017815166666666668,139.2263106479974
zuo_slow_30s,2029,1.0,0.1,0.0,rotating,-0.0004144083333333333,-43.52228669449768,-0.00025226666666666665,-100.0,-0.0002522666666662232,-0.0033713433176578546,7.865833333333338e-05,40.07897753810881
zuo_slow_30s,2029,1.0,0.1,0.1,rotating,-0.0004209313333333334,-43.08049520288833,-0.00025878966666666663,-100.0,-0.00025878966666681436,-0.0034585150085602928,8.5623e-05,43.85892420830124
zuo_slow_30s,2029,1.0,0.1,0.5,rotating,-0.0004470233333333331,-41.51771686147396,-0.00028488166666666665,-100.0,-0.0002848816666665144,-0.003807200252307759,0.00013226333333333335,68.58293507099586
zuo_slow_30s,2029,1.0,0.1,1.0,rotating,-0.00047963833333333327,-39.92876775429731,-0.00031749666666666665,-99.99999999999999,-0.00031749666666680554,-0.00424305338742078,0.00019749333333333335,104.00589825509955
zuo_slow_30s,2029,1.0,0.1,2.0,rotating,-0.0005448683333333332,-37.56948299024221,-0.00038272666666666665,-100.0,-0.0003827266666664997,-0.005114748259223028,0.00032795333333333334,178.27749288781783
zuo_slow_30s,2029,1.0,0.5,0.0,rotating,-0.002060808333333334,-48.999490779543216,-0.0011146666666666666,-100.0,-0.0011146666666670413,-0.014894916581777452,0.00014499166666666666,15.407298520283017
zuo_slow_30s,2029,1.0,0.5,0.1,rotating,-0.0020673313333333335,-48.865214213346114,-0.0011211896666666666,-100.0,-0.0011211896666667442,-0.014982068182569754,0.00016396766666666664,17.545368357750696
zuo_slow_30s,2029,1.0,0.5,0.5,rotating,-0.0020934233333333332,-48.34355393750171,-0.0011472816666666665,-100.0,-0.0011472816666664443,-0.015330673066449524,0.00023987166666666654,26.40469227579778
zuo_slow_30s,2029,1.0,0.5,1.0,rotating,-0.0021260383333333334,-47.72428907767254,-0.0011798966666666665,-100.0,-0.0011798966666667354,-0.015766425752909995,0.00031509333333333317,35.18682578560632
zuo_slow_30s,2029,1.0,0.5,2.0,rotating,-0.0021912683333333333,-46.584125141682236,-0.0012451266666666666,-100.0,-0.0012451266666664296,-0.016637919731347296,0.00044555333333333317,50.08712204956025
zuo_slow_30s,2029,1.0,1.0,0.0,rotating,-0.004118808333333333,-49.78750580468263,-0.0021926666666666665,-100.0,-0.0021926666666667316,-0.029295648778094065,0.00024299166666666644,12.979919607205959
zuo_slow_30s,2029,1.0,1.0,0.1,rotating,-0.004125331333333333,-49.71667786859163,-0.0021991896666666666,-100.0,-0.0021991896666664346,-0.029382775276028616,0.000261967666666666,14.042492896587643
zuo_slow_30s,2029,1.0,1.0,0.5,rotating,-0.0041514233333333345,-49.43756756880135,-0.0022252816666666667,-100.0,-0.0022252816666670228,-0.029731279749145603,0.00033787166666666675,18.368147609874732
zuo_slow_30s,2029,1.0,1.0,1.0,rotating,-0.004184038333333334,-49.097856662717994,-0.0022578966666666664,-100.0,-0.0022578966666664257,-0.03016690692360272,0.0004327516666666662,23.950901072505477
zuo_slow_30s,2029,1.0,1.0,2.0,rotating,-0.004249268333333332,-48.4473743367505,-0.0023231266666666663,-100.0,-0.002323126666667008,-0.031038149882991545,0.0005925533333333332,33.448172699339736
zuo_slow_30s,2029,1.0,2.0,0.0,rotating,-0.008234808333333333,-50.19151133195484,-0.0043486666666666665,-100.0,-0.004348666666667,-0.058084672035604155,0.00043899166666666687,11.756422301919052
zuo_slow_30s,2029,1.0,2.0,0.1,rotating,-0.00824133133333333,-50.15513223104399,-0.004355189666666666,-100.0,-0.004355189666666703,-0.05817174836034971,0.0004579676666666673,12.286071779690726
zuo_slow_30s,2029,1.0,2.0,0.5,rotating,-0.008267423333333333,-50.01071199964753,-0.004381281666666666,-100.0,-0.004381281666666403,-0.058520052142010476,0.0005338716666666654,14.42333756291461
zuo_slow_30s,2029,1.0,2.0,1.0,rotating,-0.008300038333333334,-49.83261621727961,-0.004413896666666667,-100.0,-0.0044138966666666946,-0.05895542845512509,0.0006287516666666675,17.137669292240005
zuo_slow_30s,2029,1.0,2.0,2.0,rotating,-0.008365268333333334,-49.48429631377973,-0.004479126666666666,-100.0,-0.004479126666666389,-0.05982616970163011,0.0008185116666666664,22.713731968832995
zuo_slow_30s,2029,2.0,0.0,0.0,rotating,-5.616666666666595e-06,-2.0236594007085555,-7.333333333333334e-05,-100.0,-7.333333333292558e-05,-0.0009800650984190388,0.00011900000000000006,306.4377682403437
zuo_slow_30s,2029,2.0,0.0,0.1,rotating,-1.2139666666666628e-05,-4.01369675809593,-7.985633333333335e-05,-100.0,-7.985633333351672e-05,-0.0010672409585453827,0.00012552300000000005,328.2476617184303
zuo_slow_30s,2029,2.0,0.0,0.5,rotating,-3.82316666666667e-05,-9.508472609099357,-0.00010594833333333334,-100.0,-0.00010594833333321674,-0.0014159428790794344,0.00013911666666666667,287.62922122674007
zuo_slow_30s,2029,2.0,0.0,1.0,rotating,-7.08466666666667e-05,-13.453346246115093,-0.00013856333333333334,-100.0,-0.0001385633333335079,-0.0018518168599303583,0.00016061333333333334,205.8705404828028
zuo_slow_30s,2029,2.0,0.0,2.0,rotating,-0.0001360766666666667,-17.543113265520997,-0.00020379333333333334,-100.0,-0.00020379333333320204,-0.0027235534223906716,0.0002258433333333333,164.4689889549702
zuo_slow_30s,2029,2.0,0.1,0.0,rotating,-0.00041721666666666684,-38.243426982599274,-0.0002889333333333334,-100.0,-0.0002889333333335742,-0.0038613452273268084,0.00013860000000000012,64.3952299829643
zuo_slow_30s,2029,2.0,0.1,0.1,rotating,-0.00042373966666666677,-37.97440410471125,-0.00029545633333333336,-100.0,-0.00029545633333327714,-0.003948516063905141,0.0001451230000000001,67.61217602780471
zuo_slow_30s,2029,2.0,0.1,0.5,rotating,-0.0004498316666666667,-37.00856177532059,-0.0003215483333333334,-100.00000000000001,-0.00032154833333297717,-0.004297197890426004,0.00017121500000000011,80.65969959406733
zuo_slow_30s,2029,2.0,0.1,1.0,rotating,-0.0004824466666666666,-36.00321390636388,-0.0003541633333333334,-100.00000000000001,-0.0003541633333332683,-0.004733046754056038,0.00023512666666666675,112.33775541080736
zuo_slow_30s,2029,2.0,0.1,2.0,rotating,-0.0005476766666666667,-34.465232284711604,-0.0004193933333333334,-100.0,-0.00041939333333296247,-0.0056047330830598764,0.00036558666666666685,179.76135842129435
zuo_slow_30s,2029,2.0,0.5,0.0,rotating,-0.0020636166666666666,-47.498973810099244,-0.0011513333333333332,-100.0,-0.001151333333333504,-0.015384805562952937,0.00019198333333333333,20.185045648097848
zuo_slow_30s,2029,2.0,0.5,0.1,rotating,-0.002070139666666666,-47.377514882096676,-0.0011578563333333332,-100.0,-0.001157856333333207,-0.01547195630972832,0.0002109593333333333,22.3333419202119
zuo_slow_30s,2029,2.0,0.5,0.5,rotating,-0.002096231666666666,-46.90521688281852,-0.0011839483333333331,-100.0,-0.001183948333332907,-0.015820557777562746,0.0002868633333333332,31.231661709922484
zuo_slow_30s,2029,2.0,0.5,1.0,rotating,-0.0021288466666666665,-46.34365274080009,-0.001216563333333333,-100.0,-0.0012165633333331982,-0.016256306194016776,0.00035272666666666657,38.55343551777782
zuo_slow_30s,2029,2.0,0.5,2.0,rotating,-0.002194076666666666,-45.30716870376603,-0.0012817933333333332,-100.0,-0.0012817933333328924,-0.01712779163260869,0.00048318666666666656,53.15740835814764
zuo_slow_30s,2029,2.0,1.0,0.0,rotating,-0.004121616666666668,-48.999490779543216,-0.002229333333333333,-100.0,-0.0022293333333331944,-0.02978539665355794,0.0002899833333333333,15.407298520283017
zuo_slow_30s,2029,2.0,1.0,0.1,rotating,-0.0041281396666666675,-48.93215429164412,-0.002235856333333333,-100.0,-0.0022358563333328973,-0.029872522297844522,0.00030895933333333287,16.47261551498092
zuo_slow_30s,2029,2.0,1.0,0.5,rotating,-0.004154231666666667,-48.66673773754073,-0.0022619483333333333,-100.0,-0.0022619483333334856,-0.030221023356391968,0.00038486333333333364,20.80902873837189
zuo_slow_30s,2029,2.0,1.0,1.0,rotating,-0.0041868466666666665,-48.34355393750171,-0.002294563333333333,-100.0,-0.0022945633333337767,-0.030656646262699244,0.0004797433333333331,26.40469227579778
zuo_slow_30s,2029,2.0,1.0,2.0,rotating,-0.004252076666666667,-47.72428907767254,-0.002359793333333333,-100.0,-0.002359793333333471,-0.031527880685920176,0.0006301866666666663,35.18682578560632
zuo_slow_30s,2029,2.0,2.0,0.0,rotating,-0.008237616666666666,-49.78750580468263,-0.004385333333333333,-100.0,-0.004385333333333463,-0.05857413788247929,0.0004859833333333329,12.979919607205959
zuo_slow_30s,2029,2.0,2.0,0.1,rotating,-0.008244139666666664,-49.75203860815095,-0.004391856333333333,-100.0,-0.004391856333333166,-0.05866121335431415,0.0005049593333333333,13.510279028904604
zuo_slow_30s,2029,2.0,2.0,0.5,rotating,-0.008270231666666664,-49.61122962017378,-0.004417948333333333,-100.0,-0.004417948333333754,-0.05900951372436629,0.0005808633333333315,15.650358951744991
zuo_slow_30s,2029,2.0,2.0,1.0,rotating,-0.008302846666666669,-49.43756756880135,-0.004450563333333333,-100.0,-0.004450563333333157,-0.059444885772993616,0.0006757433333333335,18.368147609874732
zuo_slow_30s,2029,2.0,2.0,2.0,rotating,-0.008368076666666668,-49.097856662717994,-0.004515793333333333,-100.0,-0.00451579333333374,-0.06031561849072681,0.0008655033333333324,23.950901072505477
zuo_fast_30s,2029,0.5,0.0,0.0,rotating,-9.874999999999901e-07,-1.2606382978723278,-1.8333333333333336e-05,-100.0,-1.8333333333231394e-05,-0.0002450180756072426,2.058333333333334e-05,82.33333333333337
zuo_fast_30s,2029,0.5,0.0,0.1,rotating,-9.875000000000037e-07,-0.9070214944958754,-2.4856333333333335e-05,-99.99999999999999,-2.4856333332934355e-05,-0.0003321952173055571,2.0879833333333343e-05,57.10567460263199
zuo_fast_30s,2029,0.5,0.0,0.5,rotating,-9.874999999999901e-07,-0.4274321248606745,-5.0948333333333335e-05,-100.0,-5.0948333333522555e-05,-0.0006809022641533243,4.23425e-05,51.12747909560178
zuo_fast_30s,2029,0.5,0.0,1.0,rotating,-9.874999999999901e-07,-0.25734351993814814,-8.356333333333333e-05,-100.0,-8.356333333292554e-05,-0.0011167826527942722,7.792250000000003e-05,55.40761545845631
zuo_fast_30s,2029,0.5,0.0,2.0,rotating,-9.874999999998817e-07,-0.14329800664610812,-0.00014879333333333333,-100.0,-0.00014879333333350786,-0.0019885320306188723,0.0001490825000000001,58.17399617590827
zuo_fast_30s,2029,0.5,0.1,0.0,rotating,-0.00021658750000000003,-31.130821195860484,-0.00023393333333333335,-100.0,-0.00023393333333299182,-0.0031263405619913276,0.00022638333333333335,1489.3640350877206
zuo_fast_30s,2029,0.5,0.1,0.1,rotating,-0.00021658750000000003,-29.821781851035325,-0.00024045633333333335,-100.0,-0.00024045633333358296,-0.0032135126800545933,0.0002294785,857.4308293011006
zuo_fast_30s,2029,0.5,0.1,0.5,rotating,-0.00021658750000000003,-25.528009059862477,-0.00026654833333333334,-100.0,-0.000266548333333283,-0.0035621996324342003,0.0002579425000000001,353.2612045057696
zuo_fast_30s,2029,0.5,0.1,1.0,rotating,-0.0002165874999999998,-21.634339253875194,-0.00029916333333333334,-100.0,-0.00029916333333357414,-0.003998054903312261,0.00029352250000000006,224.34554973821997
zuo_fast_30s,2029,0.5,0.1,2.0,rotating,-0.0002165874999999998,-16.577392418045843,-0.00036439333333333334,-100.00000000000001,-0.0003643933333332683,-0.004869754046560809,0.00036468250000000013,147.96222664015914
zuo_fast_30s,2029,0.5,0.5,0.0,rotating,-0.0010789874999999997,-34.087642165122155,-0.0010963333333333333,-100.0,-0.0010963333333329217,-0.014649970290962369,0.0009869291666666667,1336.6986455981948
zuo_fast_30s,2029,0.5,0.5,0.1,rotating,-0.0010789875000000002,-33.76190343827302,-0.0011028563333333333,-100.0,-0.0011028563333335129,-0.014737122318779706,0.0010168756666666665,1625.2761069584797
zuo_fast_30s,2029,0.5,0.5,0.5,rotating,-0.0010789875000000002,-32.518911191552625,-0.0011289483333333332,-100.0,-0.0011289483333332129,-0.015085728910700978,0.0011028441666666668,2149.130385358649
zuo_fast_30s,2029,0.5,0.5,1.0,rotating,-0.0010789874999999997,-31.08821539379102,-0.0011615633333333332,-100.0,-0.001161563333333504,-0.015521483732188203,0.0011559225,1261.4421345555727
zuo_fast_30s,2029,0.5,0.5,2.0,rotating,-0.0010789875000000002,-28.57394753172787,-0.0012267933333333333,-100.0,-0.0012267933333331982,-0.016392981980595273,0.0012270825000000002,592.0212765957452
zuo_fast_30s,2029,0.5,1.0,0.0,rotating,-0.0021569875000000006,-34.49892040304953,-0.0021743333333333332,-100.0,-0.0021743333333335,-0.029050773040924394,0.0019179291666666667,1116.156644034918
zuo_fast_30s,2029,0.5,1.0,0.1,rotating,-0.0021569875000000006,-34.331229633620104,-0.0021808563333333333,-100.0,-0.002180856333333203,-0.02913789996568763,0.0019478756666666667,1213.1283228738291
zuo_fast_30s,2029,0.5,1.0,0.5,rotating,-0.0021569875000000006,-33.676457711561895,-0.0022069483333333334,-100.0,-0.002206948333332903,-0.02948640614609634,0.0020676616666666665,1790.2090939263167
zuo_fast_30s,2029,0.5,1.0,1.0,rotating,-0.0021569875000000006,-32.89229730722301,-0.002239563333333333,-100.0,-0.0022395633333331944,-0.029922035454669697,0.002174759166666667,2136.3406408094534
zuo_fast_30s,2029,0.5,1.0,2.0,rotating,-0.0021569874999999997,-31.42865711772628,-0.0023047933333333335,-100.0,-0.0023047933333337767,-0.030793282682183586,0.0023050825,1456.4241486068127
zuo_fast_30s,2029,0.5,2.0,0.0,rotating,-0.004312987499999999,-34.70844845623541,-0.004330333333333334,-100.0,-0.004330333333333769,-0.05783993731428298,0.003779929166666666,1027.6200724966004
zuo_fast_30s,2029,0.5,2.0,0.1,rotating,-0.0043129875000000005,-34.62335658158829,-0.004336856333333333,-100.0,-0.004336856333333472,-0.057927014065488586,0.003809875666666667,1068.4900144807098
zuo_fast_30s,2029,0.5,2.0,0.5,rotating,-0.004312987499999999,-34.28712082151002,-0.004362948333333333,-100.0,-0.004362948333333172,-0.05827531955297838,0.003929661666666666,1261.5353747211052
zuo_fast_30s,2029,0.5,2.0,1.0,rotating,-0.0043129875000000005,-33.87589954074054,-0.004395563333333334,-100.0,-0.004395563333333463,-0.05871069799835421,0.004079394166666666,1598.7383897895413
zuo_fast_30s,2029,0.5,2.0,2.0,rotating,-0.0043129875000000005,-33.08235559122578,-0.004460793333333333,-100.0,-0.004460793333333157,-0.05958144350929805,0.004318589166666667,2129.8669220273255
zuo_fast_30s,2029,1.0,0.0,0.0,rotating,-1.9749999999999802e-06,-1.2606382978723278,-3.666666666666667e-05,-100.0,-3.666666666646279e-05,-0.0004900349505402796,4.116666666666668e-05,82.33333333333337
zuo_fast_30s,2029,1.0,0.0,0.1,rotating,-1.9749999999999802e-06,-1.0549866145791031,-4.318966666666667e-05,-100.0,-4.318966666705393e-05,-0.0005772116650527105,4.1463166666666666e-05,67.35024270333342
zuo_fast_30s,2029,1.0,0.0,0.5,rotating,-1.9749999999999802e-06,-0.6384061933481783,-6.928166666666667e-05,-100.0,-6.928166666675395e-05,-0.0009259170031087655,4.9105000000000025e-05,45.54455445544558
zuo_fast_30s,2029,1.0,0.0,1.0,rotating,-1.9749999999999802e-06,-0.4274321248606745,-0.00010189666666666667,-100.0,-0.00010189666666704511,-0.0013617952558119186,8.4685e-05,51.12747909560178
zuo_fast_30s,2029,1.0,0.0,2.0,rotating,-1.9749999999999802e-06,-0.25734351993814814,-0.00016712666666666667,-100.0,-0.00016712666666673925,-0.0022335403618091105,0.00015584500000000005,55.40761545845631
zuo_fast_30s,2029,1.0,0.1,0.0,rotating,-0.00021757500000000002,-28.108044096115755,-0.00025226666666666665,-100.0,-0.0002522666666662232,-0.0033713433176578546,0.0002469666666666667,614.3449419568827
zuo_fast_30s,2029,1.0,0.1,0.1,rotating,-0.0002175749999999999,-27.0411797738728,-0.00025878966666666663,-100.0,-0.00025878966666681436,-0.0034585150085602928,0.0002472631666666667,477.6786088009249
zuo_fast_30s,2029,1.0,0.1,0.5,rotating,-0.00021757500000000002,-23.476846410944177,-0.00028488166666666665,-100.0,-0.0002848816666665144,-0.003807200252307759,0.00026470500000000006,270.0589180503484
zuo_fast_30s,2029,1.0,0.1,1.0,rotating,-0.0002175749999999999,-20.15588016866431,-0.00031749666666666665,-99.99999999999999,-0.00031749666666680554,-0.00424305338742078,0.00030028500000000007,192.69419578400243
zuo_fast_30s,2029,1.0,0.1,2.0,rotating,-0.0002175749999999998,-15.711012210649944,-0.00038272666666666665,-100.0,-0.0003827266666664997,-0.005114748259223028,0.00037144500000000003,136.8272737319041
zuo_fast_30s,2029,1.0,0.5,0.0,rotating,-0.0010799749999999995,-33.294882334806275,-0.0011146666666666666,-100.0,-0.0011146666666670413,-0.014894916581777452,0.0010418583333333335,2056.2993421052693
zuo_fast_30s,2029,1.0,0.5,0.1,rotating,-0.001079975,-32.984331011124986,-0.0011211896666666666,-100.0,-0.0011211896666667442,-0.014982068182569754,0.0010602413333333333,2080.4070913960772
zuo_fast_30s,2029,1.0,0.5,0.5,rotating,-0.0010799749999999995,-31.79797415716855,-0.0011472816666666665,-100.0,-0.0011472816666664443,-0.015330673066449524,0.0011271050000000002,1916.27491817912
zuo_fast_30s,2029,1.0,0.5,1.0,rotating,-0.0010799749999999995,-30.429874187402575,-0.0011798966666666665,-100.0,-0.0011798966666667354,-0.015766425752909995,0.001162685,996.8577185236
zuo_fast_30s,2029,1.0,0.5,2.0,rotating,-0.0010799749999999995,-28.018864742717728,-0.0012451266666666666,-100.0,-0.0012451266666664296,-0.016637919731347296,0.0012338450000000003,531.2115210746123
zuo_fast_30s,2029,1.0,1.0,0.0,rotating,-0.0021579749999999995,-34.087642165122155,-0.0021926666666666665,-100.0,-0.0021926666666667316,-0.029295648778094065,0.0019738583333333334,1336.6986455981948
zuo_fast_30s,2029,1.0,1.0,0.1,rotating,-0.0021579749999999995,-33.92399088254672,-0.0021991896666666666,-100.0,-0.0021991896666664346,-0.029382775276028616,0.0020038048333333334,1469.0687171767304
zuo_fast_30s,2029,1.0,1.0,0.5,rotating,-0.0021579750000000003,-33.2848031442524,-0.0022252816666666667,-100.0,-0.0022252816666670228,-0.029731279749145603,0.002113773333333333,2089.758524950766
