step,demand_power_kw,stack_power_kw,tracking_error_kw
1541,84.72761233684052,87.09562074482909,2.368008407988569
1542,84.71515056123575,87.09562053870147,2.3804699774657223
1543,84.71515056123575,87.09562033257379,2.380469771338042
1544,84.71515056123575,87.09562012644604,2.3804695652102907
1545,84.71515056123575,87.0956199203182,2.380469359082454
1546,84.71515056123575,87.09561971419032,2.380469152954575
1547,84.71515056123575,87.09561950806237,2.3804689468266247
1548,84.71515056123575,87.09561930193436,2.3804687406986176
1549,84.70268878563098,87.09561909580628,2.392930310175302
1550,84.69022701002622,87.09561888967815,2.40539187965193
1551,84.95047042390586,87.09561868354993,2.145148259644074
1552,85.2108523019589,87.09561847742168,1.8847661754627865
1553,85.47137264418528,87.09561827129333,1.6242456271080528
1554,84.7400741124453,87.09561806516494,2.3555439527196427
1555,84.73176626204211,87.09561785903648,2.3638515969943654
1556,84.72345841163894,87.09561765290793,2.3721592412689887
1557,84.71515056123575,87.09561744677934,2.3804668855435978
1558,84.69022701002622,87.09561724065068,2.4053902306244623
1559,84.70684271083257,87.09561703452198,2.388774323689404
1560,84.72345841163894,87.09561682839318,2.372158416754232
1561,84.7400741124453,87.09561662226432,2.355542509819017
1562,85.42111014924605,87.09561641613539,1.6745062668893382
1563,85.0681303552409,87.09561621000643,2.02748585476553
1564,84.71515056123575,87.09561600387738,2.3804654426416363
1565,85.0681303552409,87.09561579774825,2.0274854425073556
1566,85.42111014924605,87.09561559161908,1.6745054423730323
1567,85.0806440549107,87.09561538548985,2.0149713305791437
1568,84.7400741124453,87.09561517936052,2.3555410669152224
1569,84.72761233684052,87.09561497323116,2.368002636390642
1570,84.71515056123575,87.09561476710172,2.3804642058659766
1571,85.0681303552409,87.09561456097222,2.0274842057313265
1572,85.42111014924605,87.09561435484267,1.6745042055966195
1573,85.43367577298086,87.09561414871304,1.661938375732177
1574,85.44624139671568,87.09561394258334,1.6493725458676636
1575,85.09315775458047,87.09561373645357,2.002455981873098
1576,84.7400741124453,87.09561353032375,2.355539417878447
1577,84.72761233684052,87.09561332419386,2.3680009873533407
1578,84.71515056123575,87.09561311806392,2.380462556828178
1579,84.71515056123575,87.0956129119339,2.380462350698153
1580,84.71515056123575,87.09561270580382,2.380462144568071
1581,84.71515056123575,87.09561249967368,2.380461938437932
1582,84.71515056123575,87.09561229354347,2.3804617323077224
1583,84.71515056123575,87.09561208741319,2.3804615261774416
1584,84.71515056123575,87.09561188128284,2.3804613200470897
1585,84.71515056123575,87.09561167515244,2.380461113916695
1586,84.71515056123575,87.09561146902195,2.380460907786201
1587,85.05561665557113,87.09561126289142,2.0399946073202955
1588,85.39597890177643,87.09561105676082,1.6996321549843856
1589,85.04310295590133,87.09561085063018,2.0525078947288478
1590,84.69022701002622,87.09561064449943,2.4053836344732105
1591,84.71515056123575,87.09561043836864,2.3804598771328926
1592,84.7400741124453,87.09561023223777,2.3555361197924753
1593,84.73176626204211,87.09561002610687,2.363843764064754
1594,84.72345841163894,87.09560981997586,2.3721514083369186
1595,84.71515056123575,87.0956096138448,2.380459052609055
1596,84.71515056123575,87.09560940771371,2.380458846477964
1597,84.71515056123575,87.09560920158252,2.380458640346774
1598,84.71515056123575,87.09560899545124,2.380458434215498
1599,84.71515056123575,87.09560878931994,2.380458228084194
1600,84.71515056123575,87.09560858318858,2.3804580219528333
1601,84.71515056123575,87.09560837705715,2.3804578158214014
1602,84.71515056123575,87.09560817092563,2.380457609689884
1603,85.0806440549107,87.09560796479406,2.014963909883349
1604,85.44624139671568,87.09560775866242,1.649366361946747
1605,85.09315775458047,87.09560755253074,2.0024497979502627
1606,84.7400741124453,87.09560734639896,2.3555332339536648
1607,84.75253588805006,87.09560714026713,2.3430712522170722
1608,84.76499766365484,87.09560693413525,2.3306092704804087
1609,85.09315775458047,87.09560672800325,2.002448973422773
1610,85.42111014924605,87.09560652187125,1.6744963726251996
1611,85.0681303552409,87.09560631573916,2.027475960498265
1612,84.71515056123575,87.095606109607,2.380455548371259
1613,85.0681303552409,87.09560590347479,2.0274755482338946
1614,85.42111014924605,87.0956056973425,1.6744955480964592
1615,85.19414429170361,87.09560549121016,1.9014611995065565
1616,84.96713227943667,87.09560528507774,2.1284730056410694
1617,84.7400741124453,87.09560507894527,2.3555309664999697
1618,85.42111014924605,87.09560487281273,1.6744947235666814
1619,85.42111014924605,87.09560466668012,1.67449451743407
1620,85.42111014924605,87.09560446054746,1.674494311301416
1621,85.42111014924605,87.09560425441472,1.6744941051686766
1622,84.71515056123575,87.09560404828193,2.380453487046182
1623,84.72761233684052,87.09560384214906,2.367991505308538
1624,84.7400741124453,87.09560363601612,2.355529523570823
1625,84.72761233684052,87.09560342988314,2.367991093042619
1626,84.71515056123575,87.09560322375006,2.3804526625143154
1627,84.71515056123575,87.09560301761695,2.3804524563812066
1628,84.71515056123575,87.09560281148376,2.3804522502480125
1629,84.72761233684052,87.0956026053505,2.3679902685099847
1630,84.7400741124453,87.0956023992172,2.3555282867719
1631,84.71515056123575,87.0956021930838,2.380451631848061
1632,84.69022701002622,87.09560198695036,2.4053749769241364
1633,84.70268878563098,87.09560178081685,2.392912995185867
1634,84.71515056123575,87.09560157468326,2.3804510134475123
1635,84.71515056123575,87.09560136854962,2.3804508073138777
1636,84.71515056123575,87.09560116241593,2.3804506011801863
1637,84.71515056123575,87.09560095628215,2.3804503950464095
1638,84.71515056123575,87.09560075014832,2.380450188912576
1639,84.71515056123575,87.09560054401443,2.3804499827786856
1640,84.71515056123575,87.09560033788046,2.38044977664471
1641,84.71515056123575,87.09560013174641,2.380449570510663
1642,84.71515056123575,87.09559992561233,2.380449364376588
1643,84.71515056123575,87.09559971947817,2.3804491582424276
1644,84.71515056123575,87.09559951334396,2.3804489521082104
1645,85.05561665557113,87.09559930720968,2.039982651638553
1646,85.39597890177643,87.09559910107531,1.6996201992988773
1647,85.42111014924605,87.09559889494089,1.6744887456948447
1648,85.44624139671568,87.0955986888064,1.649357292090727
1649,85.0806440549107,87.09559848267187,2.014954427761168
1650,84.71515056123575,87.09559827653726,2.3804477153015142
1651,85.05561665557113,87.09559807040256,2.0399814148314306
1652,85.39597890177643,87.09559786426783,1.6996189624913995
1653,85.05561665557113,87.09559765813302,2.0399810025618876
1654,84.71515056123575,87.09559745199815,2.3804468907624
1655,85.0806440549107,87.09559724586322,2.014953190952511
1656,85.44624139671568,87.09559703972823,1.649355643012555
1657,85.09315775458047,87.09559683359313,2.0024390790126603
1658,84.7400741124453,87.09559662745802,2.355522515012723
1659,84.7400741124453,87.09559642132282,2.355522308877525
1660,84.7400741124453,87.09559621518758,2.3555221027422846
1661,85.0806440549107,87.09559600905226,2.0149519541415515
1662,85.42111014924605,87.09559580291685,1.6744856536708
1663,85.18579028657597,87.09559559678141,1.9098053102054422
1664,84.95047042390586,87.09559539064588,2.1451249667400276
1665,84.71515056123575,87.09559518451032,2.3804446232745704
1666,85.37084765430683,87.09559497837466,1.7247473240678346
1667,85.4043559842663,87.09559477223894,1.6912387879726367
1668,85.4378643142258,87.09559456610319,1.657730251877382
1669,85.47137264418528,87.09559435996734,1.6242217157820562
1670,84.78992121486438,87.09559415383143,2.3056729389670494
1671,84.7400741124453,87.09559394769548,2.3555198352501776
1672,84.69022701002622,87.09559374155944,2.4053667315332206
1673,84.70268878563098,87.09559353542332,2.3929047497923364
1674,84.71515056123575,87.09559332928714,2.3804427680513953
1675,85.0681303552409,87.09559312315093,2.0274627679100377
1676,85.42111014924605,87.09559291701464,1.6744827677685947
1677,85.40854452551126,87.09559271087828,1.6870481853670185
1678,85.39597890177643,87.09559250474184,1.6996136029654139
1679,85.05561665557113,87.09559229860535,2.039975643034225
1680,84.71515056123575,87.0955920924688,2.3804415312330605
1681,84.71515056123575,87.0955918863322,2.380441325096456
1682,84.71515056123575,87.09559168019553,2.38044111895978
1683,84.71515056123575,87.09559147405876,2.380440912823019
1684,84.71515056123575,87.09559126792195,2.3804407066862012
1685,84.71515056123575,87.09559106178509,2.3804405005493408
1686,84.71515056123575,87.09559085564814,2.380440294412395
1687,84.71515056123575,87.09559064951112,2.3804400882753782
1688,84.71515056123575,87.09559044337405,2.3804398821383046
1689,84.71515056123575,87.09559023723693,2.3804396760011883
1690,84.71515056123575,87.09559003109973,2.380439469863987
1691,84.71515056123575,87.09558982496245,2.3804392637267
1692,85.49650389165491,87.09558961882513,1.5990857271702197
1693,85.43367577298086,87.09558941268773,1.6619136397068672
1694,85.37084765430683,87.09558920655027,1.7247415522434437
1695,85.38341327804162,87.09558900041276,1.7121757223711427
1696,85.39597890177643,87.09558879427519,1.6996098924987564
1697,85.05561665557113,87.09558858813752,2.039971932566388
1698,84.71515056123575,87.09558838199979,2.380437820764044
1699,84.72761233684052,87.09558817586202,2.367975839021497
1700,84.7400741124453,87.09558796972418,2.355513857278879
1701,84.72761233684052,87.09558776358625,2.36797542674573
1702,84.71515056123575,87.09558755744828,2.380436996212538
1703,84.70268878563098,87.09558735131026,2.3928985656792747
1704,84.69022701002622,87.09558714517213,2.405360135145912
1705,85.0681303552409,87.09558693903398,2.0274565837930822
1706,85.44624139671568,87.09558673289573,1.6493453361800476
1707,85.09315775458047,87.09558652675744,2.0024287721769696
1708,84.7400741124453,87.09558632061908,2.355512208173778
1709,84.72761233684052,87.09558611448065,2.367973777640131
1710,84.71515056123575,87.09558590834214,2.380435347106399
1711,84.95880135167124,87.09558570220358,2.136784350532338
1712,85.20249829683125,87.09558549606497,1.8930871992337188
1713,85.44624139671568,87.09558528992628,1.6493438932105988
1714,85.44624139671568,87.09558508378753,1.6493436870718483
1715,85.2108523019589,87.0955848776487,1.8847325756898101
1716,84.97546320720208,87.09558467150981,2.1201214643077293
1717,84.7400741124453,87.09558446537088,2.3555103529255774
1718,85.42111014924605,87.09558425923187,1.6744741099858231
1719,85.2108523019589,87.09558405309281,1.8847317511339128
1720,85.00045599049831,87.09558384695367,2.0951278564553633
1721,84.78992121486438,87.09558364081444,2.305662425950061
1722,85.42111014924605,87.09558343467518,1.67447328542913
1723,85.42948723173593,87.09558322853584,1.6660959967999105
1724,85.43786431422579,87.09558302239643,1.6577187081706342
1725,85.44624139671568,87.09558281625698,1.649341419541301
1726,85.42111014924605,87.09558261011745,1.6744724608713994
1727,85.0681303552409,87.09558240397787,2.0274520487369756
1728,84.71515056123575,87.0955821978382,2.3804316366024523
1729,85.0681303552409,87.09558199169847,2.0274516364575703
1730,85.42111014924605,87.09558178555868,1.6744716363126315
1731,85.0806440549107,87.09558157941882,2.014937524508113
1732,84.7400741124453,87.09558137327892,2.355507260833619
1733,85.0681303552409,87.09558116713893,2.027450811898035
1734,85.39597890177643,87.09558096099889,1.6996020592224568
1735,85.42111014924605,87.09558075485876,1.6744706056127114
1736,85.44624139671568,87.09558054871859,1.6493391520029093
1737,85.0806440549107,87.09558034257836,2.014936287667652
1738,84.71515056123575,87.09558013643806,2.3804295752023137
1739,85.0681303552409,87.09557993029767,2.027449575056778
1740,85.42111014924605,87.09557972415723,1.6744695749111855
1741,85.44624139671568,87.09557951801673,1.6493381213010565
1742,85.47137264418528,87.0955793118762,1.6242066676909133
1743,85.49650389165491,87.09557910573557,1.5990752140806563
1744,85.47137264418528,87.09557889959487,1.6242062554095895
1745,85.40854452551126,87.09557869345412,1.6870341679428549
1746,85.34571640683721,87.09557848731328,1.7498620804760634
1747,85.38341327804162,87.09557828117241,1.7121650031307922
1748,85.42111014924605,87.09557807503143,1.674467925785379
1749,85.0806440549107,87.09557786889042,2.0149338139797095
1750,84.7400741124453,87.09557766274935,2.35550355030405
1751,84.75253588805006,87.0955774566082,2.343041568558135
1752,84.76499766365484,87.09557725046699,2.3305795868121493
1753,84.76499766365484,87.09557704432571,2.3305793806708692
1754,84.76499766365484,87.09557683818437,2.3305791745295323
1755,84.75668981325167,87.09557663204296,2.338886818791295
1756,84.74838196284848,87.0955764259015,2.3471944630530146
1757,84.7400741124453,87.09557621975996,2.3555021073146634
1758,84.7400741124453,87.09557601361837,2.3555019011730707
1759,84.97546320720208,87.0955758074767,2.1201126002746236
1760,85.2108523019589,87.09557560133497,1.884723299376077
1761,85.44624139671568,87.09557539519318,1.649333998477502
1762,85.44624139671568,87.09557518905132,1.6493337923356393
1763,85.09315775458047,87.0955749829094,2.002417228328923
1764,84.7400741124453,87.09557477676739,2.3555006643220935
1765,85.09315775458047,87.09557457062536,2.002416816044885
1766,85.44624139671568,87.09557436448323,1.649332967767549
1767,85.0806440549107,87.09557415834105,2.014930103430345
1768,84.71515056123575,87.09557395219882,2.380423390963074
1769,85.0681303552409,87.09557374605652,2.0274433908156198
1770,85.42111014924605,87.09557353991413,1.6744633906680804
1771,85.0806440549107,87.09557333377168,2.0149292788609756
1772,84.7400741124453,87.09557312762917,2.3554990151838666
1773,84.72761233684052,87.09557292148659,2.3679605846460703
1774,84.71515056123575,87.09557271534398,2.3804221541082313
1775,84.72761233684052,87.09557250920128,2.3679601723607533
1776,84.7400741124453,87.0955723030585,2.355498190613204
1777,85.09315775458047,87.09557209691567,2.0024143423352
1778,85.44624139671568,87.09557189077279,1.6493304940571107
1779,85.0806440549107,87.09557168462985,2.014927629719139
1780,84.71515056123575,87.09557147848682,2.3804209172510724
1781,84.95880135167124,87.09557127234372,2.136769920672478
1782,85.20249829683125,87.09557106620056,1.8930727693693115
1783,85.44624139671568,87.09557086005736,1.6493294633416866
1784,85.44624139671568,87.09557065391407,1.6493292571983886
1785,85.0806440549107,87.09557044777071,2.014926392860005
1786,84.71515056123575,87.09557024162733,2.380419680391583
1787,84.71515056123575,87.09557003548383,2.380419474248086
1788,84.71515056123575,87.09556982934029,2.3804192681045464
1789,84.72761233684052,87.0955696231967,2.367957286356173
1790,84.7400741124453,87.09556941705301,2.3554953046077145
1791,84.97546320720208,87.0955692109093,2.120106003707221
1792,85.2108523019589,87.0955690047655,1.8847167028065996
1793,85.44624139671568,87.09556879862164,1.649327401905964
1794,84.71515056123575,87.09556859247769,2.3804180312419447
1795,84.95880135167124,87.0955683863337,2.136767034662455
1796,85.20249829683125,87.09556818018964,1.8930698833583932
1797,85.44624139671568,87.09556797404552,1.6493265773298447
1798,84.7400741124453,87.09556776790134,2.355493655456044
1799,84.97546320720208,87.09556756175708,2.1201043545549965
