scenario_id,local_seed,policy,effective_policy,first_boundary_gain_h,second_boundary_gain_h,start_count_delta
heterogeneity_gp_re_high_perm_4,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_4,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_high_perm_5,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_0,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_1,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_2,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_3,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_4,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
heterogeneity_gp_re_increased_perm_5,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
boundary_scale_0.80,0,rate_bounded_blend,order_blend_50,161.0,-3.0,4
boundary_scale_0.80,1,rate_bounded_blend,order_blend_50,279.0,8.0,6
boundary_scale_0.80,2,rate_bounded_blend,order_blend_50,271.0,-22.0,6
boundary_scale_0.80,3,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_0.80,4,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_0.80,5,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_0.80,6,rate_bounded_blend,order_blend_50,184.0,0.0,6
boundary_scale_0.80,7,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_0.80,8,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_0.80,9,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_0.80,10,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_0.80,11,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_0.80,12,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_0.80,13,rate_bounded_blend,order_blend_50,268.0,14.0,6
boundary_scale_0.80,14,rate_bounded_blend,order_blend_50,303.0,-3.0,6
boundary_scale_0.80,15,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_0.80,16,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_0.80,17,rate_bounded_blend,order_blend_50,254.0,2.0,5
boundary_scale_0.80,18,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_0.80,19,rate_bounded_blend,order_blend_50,221.0,0.0,3
boundary_scale_1.20,0,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_1.20,1,rate_bounded_blend,order_blend_50,393.0,-10.0,7
boundary_scale_1.20,2,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_1.20,3,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_1.20,4,rate_bounded_blend,order_blend_50,142.0,0.0,4
boundary_scale_1.20,5,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_1.20,6,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_1.20,7,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_1.20,8,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_1.20,9,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_1.20,10,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_1.20,11,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_1.20,12,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_1.20,13,rate_bounded_blend,order_blend_50,187.0,-2.0,4
boundary_scale_1.20,14,rate_bounded_blend,order_blend_50,366.0,15.0,3
boundary_scale_1.20,15,rate_bounded_blend,order_blend_50,321.0,16.0,7
boundary_scale_1.20,16,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_1.20,17,rate_bounded_blend,order_blend_50,399.0,-7.0,4
boundary_scale_1.20,18,rate_bounded_blend,order_blend_50,0.0,0.0,0
boundary_scale_1.20,19,rate_bounded_blend,order_blend_50,176.0,-22.0,4
gamma_cv_0.05,0,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,1,rate_bounded_blend,order_blend_50,319.0,0.0,4
gamma_cv_0.05,2,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,3,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,4,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,5,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,6,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,7,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,8,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,9,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,10,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,11,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,12,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,13,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,14,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,15,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,16,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,17,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,18,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.05,19,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.20,0,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.20,1,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.20,2,rate_bounded_blend,order_blend_50,259.0,-62.0,7
gamma_cv_0.20,3,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.20,4,rate_bounded_blend,order_blend_50,232.0,32.0,2
gamma_cv_0.20,5,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.20,6,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.20,7,rate_bounded_blend,order_blend_50,64.0,0.0,1
gamma_cv_0.20,8,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.20,9,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.20,10,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.20,11,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.20,12,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.20,13,rate_bounded_blend,order_blend_50,252.0,93.0,20
gamma_cv_0.20,14,rate_bounded_blend,order_blend_50,280.0,62.0,13
gamma_cv_0.20,15,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.20,16,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.20,17,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.20,18,rate_bounded_blend,order_blend_50,0.0,0.0,0
gamma_cv_0.20,19,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,0,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,1,rate_bounded_blend,order_blend_50,240.0,12.0,2
risk_horizon_24h,2,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,3,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,4,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,5,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,6,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,7,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,8,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,9,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,10,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,11,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,12,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,13,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,14,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,15,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,16,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,17,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,18,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_24h,19,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_240h,0,rate_bounded_blend,order_blend_50,331.0,-22.0,8
risk_horizon_240h,1,rate_bounded_blend,order_blend_50,218.0,20.0,14
risk_horizon_240h,2,rate_bounded_blend,order_blend_50,327.0,-3.0,12
risk_horizon_240h,3,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_240h,4,rate_bounded_blend,order_blend_50,263.0,40.0,5
risk_horizon_240h,5,rate_bounded_blend,order_blend_50,396.0,2.0,4
risk_horizon_240h,6,rate_bounded_blend,order_blend_50,296.0,-4.0,12
risk_horizon_240h,7,rate_bounded_blend,order_blend_50,247.0,19.0,1
risk_horizon_240h,8,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_240h,9,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_240h,10,rate_bounded_blend,order_blend_50,158.0,-3.0,2
risk_horizon_240h,11,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_240h,12,rate_bounded_blend,order_blend_50,24.0,0.0,2
risk_horizon_240h,13,rate_bounded_blend,order_blend_50,333.0,0.0,16
risk_horizon_240h,14,rate_bounded_blend,order_blend_50,337.0,-2.0,11
risk_horizon_240h,15,rate_bounded_blend,order_blend_50,319.0,5.0,6
risk_horizon_240h,16,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_240h,17,rate_bounded_blend,order_blend_50,318.0,9.0,10
risk_horizon_240h,18,rate_bounded_blend,order_blend_50,0.0,0.0,0
risk_horizon_240h,19,rate_bounded_blend,order_blend_50,308.0,-4.0,12
reschedule_12h,0,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_12h,1,rate_bounded_blend,order_blend_50,329.0,23.0,11
reschedule_12h,2,rate_bounded_blend,order_blend_50,339.0,-1.0,4
reschedule_12h,3,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_12h,4,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_12h,5,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_12h,6,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_12h,7,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_12h,8,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_12h,9,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_12h,10,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_12h,11,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_12h,12,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_12h,13,rate_bounded_blend,order_blend_50,333.0,3.0,12
reschedule_12h,14,rate_bounded_blend,order_blend_50,340.0,3.0,8
reschedule_12h,15,rate_bounded_blend,order_blend_50,326.0,10.0,1
reschedule_12h,16,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_12h,17,rate_bounded_blend,order_blend_50,340.0,12.0,3
reschedule_12h,18,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_12h,19,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_48h,0,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_48h,1,rate_bounded_blend,order_blend_50,326.0,27.0,5
reschedule_48h,2,rate_bounded_blend,order_blend_50,198.0,0.0,2
reschedule_48h,3,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_48h,4,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_48h,5,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_48h,6,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_48h,7,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_48h,8,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_48h,9,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_48h,10,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_48h,11,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_48h,12,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_48h,13,rate_bounded_blend,order_blend_50,101.0,13.0,4
reschedule_48h,14,rate_bounded_blend,order_blend_50,346.0,7.0,3
reschedule_48h,15,rate_bounded_blend,order_blend_50,321.0,5.0,1
reschedule_48h,16,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_48h,17,rate_bounded_blend,order_blend_50,91.0,7.0,2
reschedule_48h,18,rate_bounded_blend,order_blend_50,0.0,0.0,0
reschedule_48h,19,rate_bounded_blend,order_blend_50,0.0,0.0,0
