boundary_id,scenario_id,local_seed,policy,effective_policy,first_boundary_gain_h,second_boundary_gain_h,start_count_delta
lzw_calibration_endpoint,reference,13,rate_bounded_blend,order_blend_50,333.0,0.0,8
lzw_calibration_endpoint,reference,14,rate_bounded_blend,order_blend_50,345.0,8.0,4
lzw_calibration_endpoint,reference,15,rate_bounded_blend,order_blend_50,321.0,5.0,1
lzw_calibration_endpoint,reference,16,rate_bounded_blend,order_blend_50,0.0,0.0,0
lzw_calibration_endpoint,reference,17,rate_bounded_blend,order_blend_50,340.0,12.0,3
lzw_calibration_endpoint,reference,18,rate_bounded_blend,order_blend_50,0.0,0.0,0
lzw_calibration_endpoint,reference,19,rate_bounded_blend,order_blend_50,0.0,0.0,0
370a_5pct_voltage_loss,reference,0,rate_bounded_blend,order_blend_50,734.0,122.0,30
370a_5pct_voltage_loss,reference,1,rate_bounded_blend,order_blend_50,526.0,210.0,26
370a_5pct_voltage_loss,reference,2,rate_bounded_blend,order_blend_50,398.0,232.0,23
370a_5pct_voltage_loss,reference,3,rate_bounded_blend,order_blend_50,697.0,116.0,10
370a_5pct_voltage_loss,reference,4,rate_bounded_blend,order_blend_50,685.0,108.0,34
370a_5pct_voltage_loss,reference,5,rate_bounded_blend,order_blend_50,608.0,91.0,23
370a_5pct_voltage_loss,reference,6,rate_bounded_blend,order_blend_50,633.0,140.0,28
370a_5pct_voltage_loss,reference,7,rate_bounded_blend,order_blend_50,664.0,5.0,25
370a_5pct_voltage_loss,reference,8,rate_bounded_blend,order_blend_50,696.0,31.0,11
370a_5pct_voltage_loss,reference,9,rate_bounded_blend,order_blend_50,397.0,-20.0,14
370a_5pct_voltage_loss,reference,10,rate_bounded_blend,order_blend_50,762.0,126.0,26
370a_5pct_voltage_loss,reference,11,rate_bounded_blend,order_blend_50,784.0,11.0,24
370a_5pct_voltage_loss,reference,12,rate_bounded_blend,order_blend_50,734.0,65.0,19
370a_5pct_voltage_loss,reference,13,rate_bounded_blend,order_blend_50,633.0,222.0,34
370a_5pct_voltage_loss,reference,14,rate_bounded_blend,order_blend_50,530.0,285.0,32
370a_5pct_voltage_loss,reference,15,rate_bounded_blend,order_blend_50,531.0,335.0,27
370a_5pct_voltage_loss,reference,16,rate_bounded_blend,order_blend_50,822.0,9.0,12
370a_5pct_voltage_loss,reference,17,rate_bounded_blend,order_blend_50,488.0,318.0,29
370a_5pct_voltage_loss,reference,18,rate_bounded_blend,order_blend_50,706.0,118.0,23
370a_5pct_voltage_loss,reference,19,rate_bounded_blend,order_blend_50,562.0,126.0,26
195a_5pct_voltage_loss,reference,0,rate_bounded_blend,order_blend_50,1106.0,572.0,84
195a_5pct_voltage_loss,reference,1,rate_bounded_blend,order_blend_50,914.0,769.0,72
195a_5pct_voltage_loss,reference,2,rate_bounded_blend,order_blend_50,886.0,778.0,72
195a_5pct_voltage_loss,reference,3,rate_bounded_blend,order_blend_50,1235.0,541.0,56
195a_5pct_voltage_loss,reference,4,rate_bounded_blend,order_blend_50,1085.0,663.0,86
195a_5pct_voltage_loss,reference,5,rate_bounded_blend,order_blend_50,1012.0,749.0,79
195a_5pct_voltage_loss,reference,6,rate_bounded_blend,order_blend_50,1047.0,710.0,83
195a_5pct_voltage_loss,reference,7,rate_bounded_blend,order_blend_50,974.0,700.0,67
195a_5pct_voltage_loss,reference,8,rate_bounded_blend,order_blend_50,1086.0,522.0,61
195a_5pct_voltage_loss,reference,9,rate_bounded_blend,order_blend_50,1321.0,374.0,65
195a_5pct_voltage_loss,reference,10,rate_bounded_blend,order_blend_50,1143.0,476.0,84
195a_5pct_voltage_loss,reference,11,rate_bounded_blend,order_blend_50,1154.0,405.0,76
195a_5pct_voltage_loss,reference,12,rate_bounded_blend,order_blend_50,1155.0,401.0,68
195a_5pct_voltage_loss,reference,13,rate_bounded_blend,order_blend_50,1011.0,572.0,79
195a_5pct_voltage_loss,reference,14,rate_bounded_blend,order_blend_50,964.0,675.0,87
195a_5pct_voltage_loss,reference,15,rate_bounded_blend,order_blend_50,935.0,927.0,83
195a_5pct_voltage_loss,reference,16,rate_bounded_blend,order_blend_50,1274.0,598.0,55
195a_5pct_voltage_loss,reference,17,rate_bounded_blend,order_blend_50,835.0,795.0,78
195a_5pct_voltage_loss,reference,18,rate_bounded_blend,order_blend_50,1231.0,775.0,78
195a_5pct_voltage_loss,reference,19,rate_bounded_blend,order_blend_50,1075.0,673.0,73
370a_10pct_voltage_loss,reference,0,rate_bounded_blend,order_blend_50,1161.0,593.0,90
370a_10pct_voltage_loss,reference,1,rate_bounded_blend,order_blend_50,992.0,870.0,79
370a_10pct_voltage_loss,reference,2,rate_bounded_blend,order_blend_50,999.0,987.0,82
370a_10pct_voltage_loss,reference,3,rate_bounded_blend,order_blend_50,1325.0,557.0,64
370a_10pct_voltage_loss,reference,4,rate_bounded_blend,order_blend_50,1208.0,760.0,93
370a_10pct_voltage_loss,reference,5,rate_bounded_blend,order_blend_50,1096.0,813.0,88
370a_10pct_voltage_loss,reference,6,rate_bounded_blend,order_blend_50,1113.0,808.0,91
370a_10pct_voltage_loss,reference,7,rate_bounded_blend,order_blend_50,974.0,772.0,73
370a_10pct_voltage_loss,reference,8,rate_bounded_blend,order_blend_50,1197.0,706.0,71
370a_10pct_voltage_loss,reference,9,rate_bounded_blend,order_blend_50,1436.0,513.0,75
370a_10pct_voltage_loss,reference,10,rate_bounded_blend,order_blend_50,1200.0,541.0,92
370a_10pct_voltage_loss,reference,11,rate_bounded_blend,order_blend_50,1260.0,494.0,84
370a_10pct_voltage_loss,reference,12,rate_bounded_blend,order_blend_50,1249.0,490.0,75
370a_10pct_voltage_loss,reference,13,rate_bounded_blend,order_blend_50,1076.0,646.0,86
370a_10pct_voltage_loss,reference,14,rate_bounded_blend,order_blend_50,951.0,788.0,92
370a_10pct_voltage_loss,reference,15,rate_bounded_blend,order_blend_50,1017.0,1000.0,91
370a_10pct_voltage_loss,reference,16,rate_bounded_blend,order_blend_50,1362.0,618.0,64
370a_10pct_voltage_loss,reference,17,rate_bounded_blend,order_blend_50,964.0,794.0,83
370a_10pct_voltage_loss,reference,18,rate_bounded_blend,order_blend_50,1316.0,794.0,86
370a_10pct_voltage_loss,reference,19,rate_bounded_blend,order_blend_50,1183.0,734.0,82
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_2,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_2,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
lzw_calibration_endpoint,heterogeneity_gp_re_increased_perm_3,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
195a_5pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,0,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,1,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,2,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,3,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,4,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,5,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,6,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,7,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,8,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,9,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,10,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,11,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,12,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,13,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,14,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,15,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,16,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,17,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,18,rate_bounded_blend,fixed_pair,0.0,0.0,0
370a_10pct_voltage_loss,heterogeneity_gp_re_increased_perm_3,19,rate_bounded_blend,fixed_pair,0.0,0.0,0
